,node_area,min_traveltime
14119,22705,47.72680315482216
14120,22707,39.19485926737837
14121,22714,46.241642157092606
14122,22716,41.64677639545713
14123,22717,44.190179168246964
14124,22718,17.94748062618525
14125,22719,16.284592829208965
14126,22721,56.413036004892504
14127,22722,57.58069123231473
14128,22723,11.230140948243973
14129,22724,56.124785603615386
14130,22725,22.27532308405985
14131,22727,24.30488292836823
14132,22729,33.37888120827095
14133,22730,34.98038155041072
14134,22731,31.77265647445713
14135,22732,17.404107925344675
14136,22733,6.295042650900316
14137,22735,47.78329470262293
14138,22737,32.73916607000553
14139,22738,45.54728331741807
14140,22739,44.92837133313704
14141,22740,54.035150455911285
14142,22742,31.572918113473005
14143,22743,52.36757843124226
14144,22744,23.735289084919625
14145,22746,30.680173187432604
14146,22747,31.28534711254484
14147,22750,13.020634492842348
14148,22752,57.067294384857036
14149,22753,26.461805548020138
14150,22755,45.403903077473075
14151,22756,58.99119560680154
14152,22757,37.49751983387044
14153,22758,52.886814571643704
14154,22763,18.452075432102404
14155,22765,38.58742152089831
14156,22767,12.417893408815587
14157,22768,38.78258881781817
14158,22769,24.455522997614214
14159,22770,25.045596725660786
14160,22772,45.678230116955426
14161,22775,16.69586189879467
14162,22776,41.671072518853435
14163,22777,51.452970333176495
14164,22780,42.6290591197633
14165,22781,32.77487539752701
14166,22782,18.170338372449674
14167,22783,53.49834210987028
14168,22786,44.47390670744983
14169,22790,20.184611484344494
14170,22791,30.725858985014387
14171,22794,48.2381372135706
14172,22795,25.945392371246424
14173,22797,40.36085353357711
14174,22800,32.934308843720586
14175,22801,55.09305794329954
14176,22803,39.96029472342612
14177,22805,13.632624920161312
14178,22806,28.98252361343515
14179,22807,44.03238599696125
14180,22808,20.462444668304247
14181,22809,42.615302875985776
14182,22810,54.71689984685004
14183,22811,43.339461325670904
14184,22812,10.127634459790032
14185,22813,22.71985101193677
14186,22814,48.055822377693005
14187,22816,24.560848113614288
14188,22817,27.55942823972569
14189,22818,36.40438206801685
14190,22819,6.390145483214072
14191,22821,35.490004240861985
14192,22822,45.42016022193482
14193,22823,22.65397045673019
14194,22826,43.1785974022854
14195,22827,10.565590347580814
14196,22828,55.02201706297661
14197,22832,25.044782371174804
14198,22833,53.87245561684743
14199,22836,18.505314605357107
14200,22837,23.59257325214329
14201,22838,29.76769388962766
14202,22841,25.32313351030181
14203,22842,48.536096384792344
14204,22843,44.429597856286065
14205,22845,49.5078467061451
14206,22846,52.569713951932314
14207,22848,32.14621652177899
14208,22850,31.432247393932446
14209,22851,11.407160834879999
14210,22855,46.40566926772577
14211,22856,38.44472716604205
14212,22858,45.3560235619049
14213,22860,32.65979271142082
14214,22861,57.77668307361371
14215,22866,18.79540843110581
14216,22867,54.858065432245006
14217,22868,30.906080395179213
14218,22870,3.654108421727052
14219,22872,17.598234976249664
14220,22873,34.838244488683536
14221,22876,40.93158465764575
14222,22877,56.73710647972486
14223,22879,35.43378984759859
14224,22880,13.33816734386894
14225,22883,15.104967710634856
14226,22885,56.305547931545064
14227,22886,17.09765510067575
14228,22889,51.0959418484017
14229,22890,36.46618275836443
14230,22891,42.293577737086046
14231,22892,27.82185540870436
14232,22893,48.210741047120635
14233,22894,44.89620961998988
14234,22896,26.21563873603484
14235,22899,59.14193198373818
14236,22900,10.697390723569262
14237,22901,14.334491975869096
14238,22903,36.79250457365485
14239,22904,17.698017808711892
14240,22907,25.143928113646574
14241,22908,42.00658129995277
14242,22909,28.680622129383067
14243,22910,35.2929054682161
14244,22912,16.489435158774064
14245,22913,54.44445054614036
14246,22919,27.608012472734927
14247,22920,52.381217134004714
14248,22921,11.210771579865815
14249,22922,33.685559252562754
14250,22925,42.04060793577153
14251,22926,33.01141088727017
14252,22927,50.66872586581826
14253,22929,20.935970418778343
14254,22931,22.067645394064645
14255,22933,4.166205329210931
14256,22937,22.717871862924728
14257,22938,43.28298860515917
14258,22940,29.038178046349568
14259,22941,15.222485809955378
14260,22942,38.805086298364856
14261,22943,53.74167713561771
14262,22944,36.44441974018945
14263,22945,22.525079520835646
14264,22946,21.04163272939013
14265,22947,18.4495527268978
14266,22948,6.8326901907703474
14267,22950,58.39895074195896
14268,22951,45.91577941238437
14269,22955,8.968266634616537
14270,22956,54.004567437821045
14271,22961,31.10636257965168
14272,22962,46.49971174409732
14273,22963,30.22174552490535
14274,22965,28.617650104227838
14275,22966,42.96008265489111
14276,22968,27.364618512530136
14277,22969,40.35645022639804
14278,22970,37.526981076914524
14279,22974,18.008694973133064
14280,22975,19.102445515505366
14281,22976,40.435103975908845
14282,22977,55.36114494629482
14283,22978,31.387653629193085
14284,22979,11.225229789827988
14285,22980,28.02515511004325
14286,22981,58.78355923711649
14287,22982,15.727118146425777
14288,22985,19.016354596459802
14289,22986,23.970723337556766
14290,22988,46.11758743427208
14291,22989,55.2835051665716
14292,22992,19.18377903075625
14293,22993,33.17705975710359
14294,22994,16.26668301033475
14295,22995,33.2364114087965
14296,22999,47.15502714089156
14297,23000,51.783269940079364
14298,23001,34.433234705855824
14299,23004,25.16173058987761
14300,23005,28.67315094908365
14301,23007,29.57323783519546
14302,23008,24.864970521128892
14303,23011,17.965980213340195
14304,23012,11.233366236658693
14305,23015,51.88916216827708
14306,23018,52.94059117641161
14307,23020,44.70334454245917
14308,23021,2.195108748223738
14309,23023,35.739905199545724
14310,23024,38.68684833414317
14311,23026,37.81380306138597
14312,23028,18.22429391330837
14313,23029,39.24956757058028
14314,23030,49.823331356774304
14315,23031,35.2829955217747
14316,23032,26.488421180834106
14317,23034,47.981177140402025
14318,23036,48.3043853390108
14319,23038,31.94418375143024
14320,23039,33.715123615268915
14321,23040,41.539208995009886
14322,23041,51.6471607828839
14323,23043,20.621908495969
14324,23044,35.80343215408612
14325,23045,36.172121655288905
14326,23047,22.354698940436265
14327,23050,44.402303881879426
14328,23052,38.261800551261295
14329,23053,18.166595938907125
14330,23055,39.77172410019913
14331,23056,36.71748871869941
14332,23057,18.158117102220334
14333,23060,36.589996454701684
14334,23061,45.45216570183803
14335,23062,20.002688412906746
14336,23063,4.0837915159985085
14337,23064,46.55775878391882
14338,23065,21.773617897446986
14339,23067,51.43750619178058
14340,23069,7.8359504291794435
14341,23070,14.224056529261524
14342,23071,23.319648540193715
14343,23073,40.22111634262708
14344,23074,39.90412848728619
14345,23075,29.01007942600048
14346,23076,37.27997000595659
14347,23077,19.397594962392475
14348,23078,28.973208429122337
14349,23079,24.231265840778075
14350,23080,37.589858677165545
14351,23083,55.98176485385994
14352,23086,52.390058328549785
14353,23087,39.23400115017117
14354,23089,40.87505300400208
14355,23092,26.003725646442074
14356,23093,50.13223112038166
14357,23096,44.305464919250106
14358,23097,49.29579164993503
14359,23098,32.85274603418024
14360,23100,27.444493874390016
14361,23101,27.215064056831828
14362,23102,13.264350946088856
14363,23103,17.131164041121135
14364,23105,46.442469176009205
14365,23106,34.29838549256465
14366,23108,47.11225981060983
14367,23110,35.551575852190204
14368,23111,32.83716936482164
14369,23112,49.3676183547509
14370,23114,39.763361686383156
14371,23115,21.058916014442698
14372,23116,37.62756242097565
14373,23117,37.50183869777301
14374,23118,21.04342142033276
14375,23120,59.999132290184576
14376,23121,39.116384054281774
14377,23123,36.55249939125776
14378,23127,54.540117159831
14379,23128,39.700366861832244
14380,23130,20.108516949167615
14381,23131,29.880235754114896
14382,23132,59.97764692287213
14383,23133,48.17258902731685
14384,23135,7.6709412445530845
14385,23136,18.81115414123421
14386,23137,10.941225492546073
14387,23138,33.88807147346333
14388,23139,49.720883985402544
14389,23142,56.075602637812395
14390,23146,21.123407598233516
14391,23147,30.210248608951808
14392,23148,38.48873616732588
14393,23149,44.29348688344679
14394,23151,14.853404994650097
14395,23153,32.129374690352584
14396,23154,51.021199152645295
14397,23155,15.853542758082506
14398,23156,24.66093183905616
14399,23157,17.56049786788518
14400,23159,23.3411546978846
14401,23161,29.88828509040909
14402,23162,16.629484568883278
14403,23164,32.8138065782782
14404,23165,24.28096681215441
14405,23167,25.107629229914732
14406,23168,25.59167820885041
14407,23171,43.90610518035419
14408,23172,34.1995552403479
14409,23174,41.64468519675007
14410,23182,35.225029396413774
14411,23183,57.69052116851932
14412,23184,47.195724772711436
14413,23185,39.97911951833397
14414,23186,9.012523972658894
14415,23187,18.429472614667137
14416,23188,42.465319502005464
14417,23189,18.73034699539423
14418,23190,15.140919932732409
14419,23193,47.60649126257444
14420,23194,39.410563297442046
14421,23196,24.447821718350028
14422,23200,17.682874045966443
14423,23203,17.74017674813034
14424,23206,39.77327281466223
14425,23208,53.0745439603225
14426,23209,18.85523136944016
14427,23211,26.588910341693378
14428,23212,55.41347852947917
14429,23214,47.34552644663689
14430,23216,33.495468922024415
14431,23217,58.614086005995425
14432,23218,25.338617912178997
14433,23219,19.994315211111935
14434,23220,31.32856372147075
14435,23221,11.177587513842461
14436,23224,25.27958876747765
14437,23225,58.48649248936607
14438,23226,10.346167002779419
14439,23228,37.47298668158295
14440,23229,42.393304628419905
14441,23230,5.360733165868249
14442,23231,43.80405885719736
14443,23232,33.019000951158354
14444,23233,5.880448178165233
14445,23234,40.98927427491893
14446,23235,35.4716353208189
14447,23239,55.66760612290295
14448,23241,33.60559194855876
14449,23243,34.24518115536581
14450,23244,38.475825203480284
14451,23247,48.812472060167806
14452,23249,14.581905396840973
14453,23250,55.284188036792145
14454,23251,37.28008550750163
14455,23253,23.748963309243056
14456,23254,23.196020572687143
14457,23257,57.62984278283728
14458,23258,24.95122567134209
14459,23259,35.52802998979135
14460,23262,56.920920315430784
14461,23263,42.89965381071747
14462,23265,28.201034817412506
14463,23266,39.83656267251332
14464,23267,58.48483347581818
14465,23268,56.42251824554202
14466,23269,30.690405456810247
14467,23270,54.321609658802
14468,23272,39.880440012449654
14469,23274,40.31393028826363
14470,23276,50.84788514634853
14471,23279,25.642708063801198
14472,23280,27.644085228226718
14473,23284,36.67364763265002
14474,23285,9.461232208396169
14475,23286,19.727515773127237
14476,23292,58.25607347975414
14477,23293,42.07907800547625
14478,23294,11.606408368636243
14479,23295,2.9906489171255184
14480,23298,35.21961612321311
14481,23299,30.30005031039509
14482,23301,18.219506630859815
14483,23302,59.16578172735093
14484,23303,32.120864413656804
14485,23304,40.40269943866562
14486,23305,38.96161297467819
14487,23307,29.489403306180105
14488,23308,49.02401139588535
14489,23310,38.69641858532215
14490,23311,40.050943111404585
14491,23314,56.447301719109724
14492,23316,51.28613869085435
14493,23320,42.225804318702224
14494,23321,48.714182428176116
14495,23322,58.68761297266682
14496,23323,36.74076947486647
14497,23325,8.465388980564548
14498,23327,37.03853564333142
14499,23328,35.664991525448094
14500,23330,45.64471837728874
14501,23331,43.506792024493215
14502,23334,12.207206645993766
14503,23335,21.502208139423814
14504,23336,36.18244462908481
14505,23338,52.432531287919275
14506,23339,22.81380570258352
14507,23340,24.536699305967765
14508,23341,13.69835295941302
14509,23344,31.20071344656197
14510,23345,34.84112430750742
14511,23346,25.754578208197433
14512,23347,47.6122092291118
14513,23352,51.665303335063065
14514,23355,31.22159162727879
14515,23356,11.053362583947287
14516,23358,22.207108305637718
14517,23359,44.69082856602161
14518,23360,31.462623159609297
14519,23361,4.742481862223563
14520,23362,23.113611448168854
14521,23363,14.801401949250755
14522,23365,34.719476137996246
14523,23366,4.440931008841586
14524,23367,41.166305552942454
14525,23371,33.23846983546511
14526,23372,36.20094536451907
14527,23375,36.74754928240326
14528,23376,14.860957670197928
14529,23378,23.43849294580697
14530,23379,19.029849097272805
14531,23380,42.57717499812025
14532,23381,28.615597569868
14533,23383,46.644036629742956
14534,23384,40.072644391383
14535,23385,45.36394901027358
14536,23386,37.82604398048244
14537,23389,31.29963959927321
14538,23391,8.006056345392588
14539,23393,45.630801042614
14540,23394,22.536700849479054
14541,23395,12.355115724327142
14542,23396,36.55133702266016
14543,23397,29.346631699278692
14544,23398,19.75953622260933
14545,23399,45.4800041434694
14546,23401,22.688002718251415
14547,23406,40.00720563423363
14548,23407,17.361099445711123
14549,23408,43.42204239440197
14550,23409,30.44778064352403
14551,23410,32.74264631121132
14552,23411,43.915639885120896
14553,23413,51.97682454880496
14554,23414,47.3007552804697
14555,23415,22.498256481776952
14556,23417,31.98673164977981
14557,23419,24.59092537931799
14558,23420,51.55837087645617
14559,23421,37.89777014517336
14560,23423,14.817517867395527
14561,23424,24.260540805433674
14562,23425,13.883064233561528
14563,23426,23.652223996388866
14564,23427,33.37637690178591
14565,23429,32.168829413969235
14566,23431,32.2919820004464
14567,23432,50.151069404756406
14568,23433,5.55302353464179
14569,23435,2.915495442180199
14570,23436,49.76587960941296
14571,23437,25.71667196189691
14572,23438,48.2046327525009
14573,23439,18.777290918099283
14574,23440,29.142438097343298
14575,23442,44.377655782081874
14576,23443,43.40107107572045
14577,23446,20.7755219155225
14578,23448,20.671745863349415
14579,23449,47.38234164704018
14580,23450,42.3774644018813
14581,23453,36.128194803484995
14582,23454,21.204618534190192
14583,23455,17.466465552422463
14584,23459,21.221152912804225
14585,23461,53.18049590185871
14586,23462,9.795168679914752
14587,23463,39.80762679515883
14588,23464,53.75806524757625
14589,23465,37.06395390111536
14590,23466,59.388764153573064
14591,23467,21.61664932205367
14592,23468,39.423598664489006
14593,23472,30.16854964263209
14594,23473,24.051013596809174
14595,23474,28.629903854932646
14596,23476,57.89266488585038
14597,23480,15.58626174246526
14598,23482,38.536779352548734
14599,23484,40.89044221091999
14600,23486,31.115496504969915
14601,23487,52.145121712879664
14602,23488,32.28466602468923
14603,23490,37.421918808532034
14604,23491,44.841775803165724
14605,23492,41.23128282167079
14606,23494,29.105954706143365
14607,23495,52.064715825326005
14608,23496,31.085803942753106
14609,23500,25.398377924424143
14610,23501,36.63170030666237
14611,23503,20.087377738980575
14612,23505,22.818494832843882
14613,23506,14.065212734981197
14614,23507,46.32248603046358
14615,23509,34.38961729019771
14616,23511,12.692400060390947
14617,23512,17.870937264601398
14618,23514,38.71452703557471
14619,23515,49.20749880215261
14620,23516,10.114709239013406
14621,23519,58.72785405594698
14622,23520,36.41051562038288
14623,23521,32.78625016205584
14624,23522,29.284299976894037
14625,23524,33.808480380784424
14626,23525,29.503962942167593
14627,23526,45.14256890447356
14628,23529,52.468800356107614
14629,23531,47.082511382767436
14630,23534,16.706951302158167
14631,23535,28.35754260468769
14632,23536,16.739731117140973
14633,23537,46.011114877828945
14634,23538,15.122156452357713
14635,23542,44.5075822517333
14636,23543,42.63650372942377
14637,23544,49.57826925353861
14638,23545,18.856654143216765
14639,23547,47.12988339344921
14640,23550,16.767454987689113
14641,23551,20.818468878759234
14642,23552,21.816080747858205
14643,23554,27.42941824215148
14644,23555,56.57719071692935
14645,23556,32.21441829923462
14646,23558,49.410203184758046
14647,23559,40.63630058773415
14648,23561,50.93619804313328
14649,23564,46.467243886453325
14650,23567,57.289012074886124
14651,23569,36.38462440805216
14652,23570,19.32149359318615
14653,23571,27.895803460241083
14654,23572,26.490315116792136
14655,23574,45.80974682529843
14656,23575,39.70994040706337
14657,23576,22.503665814061875
14658,23577,34.882182738004005
14659,23578,58.99101802191875
14660,23581,28.228968550396072
14661,23582,46.639914799495116
14662,23583,36.970627019873184
14663,23585,12.861037099832261
14664,23586,20.25457797849072
14665,23589,31.711910664759078
14666,23590,41.178613431754535
14667,23591,17.488051315136744
14668,23592,36.077280009264776
14669,23593,49.375690735711224
14670,23596,10.118968730188817
14671,23598,51.70639302841897
14672,23599,58.708825667264975
14673,23602,17.751267826997736
14674,23604,2.382929405986041
14675,23605,42.07836874803474
14676,23606,26.29839259777038
14677,23609,45.02847024678562
14678,23610,32.33454547684299
14679,23613,18.982516735308614
14680,23614,33.281585730073
14681,23615,13.652688729871926
14682,23616,48.92252726167247
14683,23618,36.878439651512885
14684,23619,24.810170369968986
14685,23623,10.124348581889087
14686,23624,35.54680835961949
14687,23626,23.34884303490324
14688,23627,30.836470570717335
14689,23628,30.004979891578248
14690,23630,27.656148077784337
14691,23631,34.451188420983684
14692,23632,32.34871029617277
14693,23633,47.54810344090738
14694,23635,35.775633931117326
14695,23638,26.410390068510214
14696,23639,31.03753926036665
14697,23640,23.37568361281008
14698,23645,46.30833677547649
14699,23646,52.31380846525874
14700,23651,45.58358339558954
14701,23652,28.394966950009692
14702,23653,6.993055051617772
14703,23654,30.87562982851129
14704,23656,28.046485077502602
14705,23658,35.30565548969224
14706,23659,21.336769443164066
14707,23663,48.14970649648938
14708,23664,57.954016244075916
14709,23665,46.30270233191824
14710,23666,26.208976365507546
14711,23668,36.512303044629995
14712,23669,19.34850763220337
14713,23670,30.51141568787495
14714,23672,18.69538275343473
14715,23673,31.100644485821103
14716,23678,19.145601509421965
14717,23679,23.78624362157857
14718,23681,30.97305464462687
14719,23682,52.79907616182207
14720,23684,55.12233394221622
14721,23685,34.15325804787493
14722,23686,23.37108075046781
14723,23689,23.873072199975265
14724,23691,45.42994491404967
14725,23692,5.507915666953926
14726,23693,12.944695520572358
14727,23694,35.63968848423454
14728,23695,26.08309924499941
14729,23697,19.063466646930813
14730,23698,53.59921660285552
14731,23700,33.672444638648464
14732,23702,12.386526500762402
14733,23704,52.15383910361138
14734,23705,44.560151073050925
14735,23707,12.749622236718535
14736,23709,42.4066494177036
14737,23710,38.88785915015709
14738,23712,32.15477973849021
14739,23717,49.850839856918796
14740,23719,38.88544300788343
14741,23721,38.40519050681685
14742,23724,55.278380647588655
14743,23725,31.7647870521077
14744,23726,54.49287363647298
14745,23727,43.79140937843463
14746,23728,39.22386831244296
14747,23729,49.887652672649814
14748,23731,6.923423671072482
14749,23732,1.885189026331262
14750,23733,19.997419823184444
14751,23735,16.478509422531225
14752,23736,36.29941047529294
14753,23737,36.79608834646238
14754,23738,33.30909158758921
14755,23740,4.009449866374199
14756,23741,13.67046841237385
14757,23743,24.63681667932309
14758,23744,37.94146570696609
14759,23745,40.98929209032955
14760,23746,21.101619383931954
14761,23747,19.438448273996073
14762,23751,50.044547746781824
14763,23754,1.7811287470915902
14764,23756,42.54391405369687
14765,23757,35.226846133919885
14766,23759,53.278698544373924
14767,23760,13.303460118581247
14768,23763,22.247164849703058
14769,23766,59.996318491316345
14770,23768,40.47877677551689
14771,23769,17.576408929887634
14772,23770,33.08079250093154
14773,23771,26.391289240067085
14774,23773,53.485762165644324
14775,23775,49.137251480775994
14776,23776,33.57277877052705
14777,23778,11.362045707567232
14778,23781,34.435894160854104
14779,23783,10.835648284238044
14780,23786,42.09915980135995
14781,23789,21.36948048739254
14782,23790,46.75039020600129
14783,23792,31.274643520196623
14784,23795,20.248421807669157
14785,23797,2.3948886387089234
14786,23799,16.555282284509556
14787,23800,58.47218894582369
14788,23801,13.471543539587927
14789,23802,41.31498616867751
14790,23803,46.72872089250066
14791,23804,32.0384708874611
14792,23805,24.99912895126773
14793,23806,31.57861064671195
14794,23812,42.90596477100977
14795,23814,7.228820566003172
14796,23816,46.511628420381776
14797,23817,6.312428122649429
14798,23818,45.20664390914285
14799,23820,40.50366760262287
14800,23821,33.72310971689764
14801,23824,7.019595515165333
14802,23826,46.552421345435235
14803,23827,22.887285109598487
14804,23828,11.793855302246124
14805,23830,2.674064536204678
14806,23831,55.25788535185913
14807,23835,43.00432249246515
14808,23837,40.6647118838573
14809,23838,25.82450511099014
14810,23839,55.34680159363159
14811,23843,44.85790822357118
14812,23844,33.84118545831152
14813,23846,14.40955618575858
14814,23851,18.60268629108505
14815,23852,50.88573526684196
14816,23853,16.96935960243283
14817,23864,51.517478751404255
14818,23865,25.839513831290674
14819,23866,17.51554615051759
14820,23869,37.64548885693216
14821,23871,48.665821235178306
14822,23873,20.915341814420632
14823,23875,51.01657688376803
14824,23876,7.368702633456657
14825,23877,7.51507724874214
14826,23878,26.225570221513095
14827,23879,15.437285473523936
14828,23881,55.218678045067215
14829,23882,38.80656210777591
14830,23883,24.93270668943932
14831,23888,27.00761044171025
14832,23890,32.251808994472555
14833,23891,17.23238937805083
14834,23894,28.78227484840933
14835,23895,28.598666350238286
14836,23898,5.841880450124005
14837,23899,49.035305706683495
14838,23900,45.643656916516626
14839,23902,51.05101076216175
14840,23905,44.32922483623364
14841,23907,29.164899195028767
14842,23909,17.56729894079454
14843,23910,42.11702082495432
14844,23911,17.709589425079006
14845,23912,30.222619255214482
14846,23913,16.477723040014734
14847,23914,56.86835547469016
14848,23915,11.889890374266741
14849,23916,47.525406240327385
14850,23919,16.961721380834643
14851,23921,30.311470681023145
14852,23922,36.60294286327337
14853,23923,34.53675574950323
14854,23924,44.87020910043761
14855,23925,46.623828893131524
14856,23926,23.417680571414127
14857,23928,8.63856825323868
14858,23929,13.295555051609659
14859,23933,30.58398274780712
14860,23935,49.97112394843234
14861,23937,7.708097019276553
14862,23938,3.701597680993134
14863,23939,57.31471889732802
14864,23941,42.11998329307128
14865,23942,56.875876773987635
14866,23946,34.450343307166854
14867,23947,50.37999719882353
14868,23948,38.901968000801354
14869,23950,59.181862521656726
14870,23953,35.01417611519998
14871,23954,36.531038202363405
14872,23955,18.578143879421447
14873,23958,7.26080496416113
14874,23959,55.32051595448594
14875,23960,11.367935006164188
14876,23963,23.03398803971105
14877,23965,12.538564476448359
14878,23966,26.2391919970352
14879,23967,21.423004507677398
14880,23968,26.491057869084536
14881,23969,54.12322536433097
14882,23970,59.14094015549519
14883,23971,39.72056569090074
14884,23973,20.770540579037572
14885,23974,13.530724690008602
14886,23975,17.370532173924286
14887,23977,44.922337411739534
14888,23978,33.634231243324024
14889,23979,30.51500066269454
14890,23984,29.348908310409865
14891,23985,28.6338825744518
14892,23987,51.53805009912669
14893,23989,14.347331175517732
14894,23990,13.046655382923547
14895,23991,39.56494504613197
14896,23992,56.934456438213346
14897,23995,10.307625393107504
14898,23996,5.173250641077318
14899,23997,9.274232834288682
14900,23998,34.665093492747914
14901,24000,43.93143679205289
14902,24001,50.71151442215358
14903,24002,52.0355887397728
14904,24003,25.86003908820888
14905,24004,35.64041010157406
14906,24005,20.657514818180235
14907,24006,53.668728980446346
14908,24007,9.470574085233723
14909,24008,36.14740781669065
14910,24010,37.146994555877534
14911,24013,52.881789921571816
14912,24014,2.485898446060639
14913,24015,30.72952454156068
14914,24016,56.87040407764545
14915,24017,36.14300434782521
14916,24018,36.453689520524826
14917,24019,19.506758241693472
14918,24020,13.485932151706894
14919,24023,15.441016842675474
14920,24024,29.10283210411047
14921,24025,57.853290417866624
14922,24026,46.50000766104273
14923,24027,42.49828701309044
14924,24028,50.20486966640441
14925,24029,32.44727474717933
14926,24031,38.72166737336001
14927,24035,31.554285017807576
14928,24039,20.856052395316837
14929,24040,53.065851282505406
14930,24041,41.71412433975341
14931,24044,38.3171711499194
14932,24046,10.575883202121263
14933,24047,24.280011271489673
14934,24048,10.25417568409786
14935,24049,15.133392021203766
14936,24050,44.09084983456775
14937,24052,31.076557759023128
14938,24054,13.693932949128275
14939,24055,24.79341316162629
14940,24056,22.42087640148533
14941,24058,49.32254232936234
14942,24060,36.27843888764881
14943,24061,47.44711165681972
14944,24063,37.033088528812144
14945,24065,21.636659056382886
14946,24066,33.10268359318246
14947,24067,46.43536115719542
14948,24069,32.000977771049016
14949,24070,16.75475467679285
14950,24071,26.639432934593504
14951,24072,16.427883102866105
14952,24073,26.400608477078794
14953,24075,34.40355893518928
14954,24076,50.29622854672037
14955,24079,30.38122789348267
14956,24080,38.36310372879424
14957,24081,58.00428326765551
14958,24083,12.306499058689965
14959,24084,28.51004629097741
14960,24086,30.638827989149252
14961,24087,21.208964494573113
14962,24089,43.318056944213495
14963,24090,34.52008149805052
14964,24094,56.69087020596714
14965,24095,59.54073906844992
14966,24096,50.11390942541478
14967,24100,29.38957770855876
14968,24102,52.040081252658176
14969,24105,21.615238151827196
14970,24107,42.84392048616748
14971,24109,36.4806581829596
14972,24111,32.14543518569385
14973,24112,17.854048620428713
14974,24113,57.44287299077
14975,24114,25.228467226003907
14976,24115,27.123017875784143
14977,24117,35.32657960996757
14978,24118,12.61146724672138
14979,24120,50.941584263074866
14980,24123,54.580461123126
14981,24124,23.313721825267788
14982,24126,27.108322529473554
14983,24127,21.086691423028906
14984,24128,54.07477119085268
14985,24129,33.02660688676937
14986,24130,55.01715978844624
14987,24131,39.45745817873424
14988,24132,13.056333922447555
14989,24133,44.41456703229677
14990,24136,32.70619060931745
14991,24138,57.393021079784184
14992,24139,31.88287749081099
14993,24140,36.58614667045567
14994,24142,44.41512469368097
14995,24143,40.95502486990691
14996,24145,28.15271811448199
14997,24146,11.413160891179292
14998,24148,59.44351863688553
14999,24149,16.17872647653414
15000,24150,29.359986793390807
15001,24153,46.8299135989055
15002,24154,54.29349778263531
15003,24155,27.25236870338413
15004,24157,34.650189899183864
15005,24158,34.702928200306275
15006,24160,56.83459259139393
15007,24161,24.68879224521543
15008,24162,20.51399801186531
15009,24163,14.783567592643877
15010,24164,30.117399399063373
15011,24166,41.96074453324132
15012,24167,5.9534355892354025
15013,24168,18.0361313134261
15014,24169,14.035092860356848
15015,24171,5.7673774889488705
15016,24172,35.87646039834653
15017,24173,9.809945964650508
15018,24174,49.050241242206106
15019,24176,29.064459311389193
15020,24177,38.41139871585058
15021,24179,23.939142512370942
15022,24181,58.86025527924428
15023,24182,37.63350974319041
15024,24184,46.25532971978827
15025,24186,37.372880390450675
15026,24188,55.574788813537886
15027,24189,28.154785341369404
15028,24190,51.231376671231224
15029,24191,10.140724678233427
15030,24192,18.179706554064158
15031,24193,20.334188417689365
15032,24194,14.330516760418973
15033,24195,32.94431587528976
15034,24197,48.84684519272565
15035,24201,47.82316228742485
15036,24202,13.853178345191276
15037,24204,19.336929762212765
15038,24207,30.051434677222115
15039,24213,38.60159292933032
15040,24214,22.98983847578563
15041,24215,12.364310963912002
15042,24216,40.144887393452656
15043,24217,43.55123799509
15044,24218,37.802032022232844
15045,24220,48.200019970586155
15046,24221,35.263811534543436
15047,24222,17.642146241906993
15048,24223,18.884163602946735
15049,24224,45.12273993032827
15050,24226,54.51168410180026
15051,24230,29.756523551057395
15052,24231,44.163889353004436
15053,24234,13.845938358341842
15054,24235,43.8460109356259
15055,24236,10.647888121978713
15056,24237,17.098798972152697
15057,24239,28.685996633568802
15058,24240,39.89003602512436
15059,24242,31.34898716177773
15060,24244,16.452800251050416
15061,24245,35.66336077031959
15062,24247,59.522735489493044
15063,24249,25.952101624500546
15064,24250,25.998308847035762
15065,24253,34.26643301547269
15066,24254,40.17109693420053
15067,24255,23.662808079885252
15068,24256,21.549769017715388
15069,24257,55.092341669350894
15070,24258,36.20533063352162
15071,24259,54.223168334337274
15072,24261,9.546868277925274
15073,24262,21.641769522991414
15074,24264,27.796179123414866
15075,24267,37.93914562609103
15076,24269,42.39876049333446
15077,24270,21.6794810750566
15078,24271,48.227044965055676
15079,24273,26.229762960869927
15080,24274,43.8526735137967
15081,24275,5.315850143464635
15082,24276,27.716885427969643
15083,24278,28.199493895795094
15084,24279,18.045637136419185
15085,24281,19.373773273855697
15086,24282,58.88556540173973
15087,24283,15.778053905660414
15088,24285,47.652086138829326
15089,24287,42.22504037245557
15090,24290,9.481437269277329
15091,24291,10.921087234608382
15092,24292,33.241591551353075
15093,24293,38.48468912506119
15094,24294,41.796578671508335
15095,24295,37.869266810394244
15096,24297,40.428754723902266
15097,24298,30.266380527746197
15098,24299,30.462794746395332
15099,24300,12.555458510407732
15100,24301,36.720644262975306
15101,24302,40.18632225928343
15102,24304,44.877136978653056
15103,24307,4.7164648521394765
15104,24308,41.55015028744771
15105,24309,21.615543685766443
15106,24310,23.93623920160003
15107,24311,58.22113453872984
15108,24315,24.006779488105146
15109,24317,54.517181757068386
15110,24319,48.709227436128906
15111,24321,51.68679178113677
15112,24322,13.743999182296074
15113,24325,54.88797598700353
15114,24327,35.67248683165652
15115,24329,29.10035405514667
15116,24330,47.960917817398176
15117,24331,19.22078679194447
