,node_area,number_reachable
51354,134538,2
51355,95581,2
51356,65270,2
51357,84561,2
51358,133081,2
51359,37587,2
51360,133082,2
51361,185402,2
51362,133087,2
51363,173894,2
51364,187249,2
51365,148353,2
51366,37586,2
51367,85694,2
51368,173897,2
51369,45580,2
51370,180098,2
51371,79126,2
51372,45584,2
51373,79123,2
51374,30061,2
51375,77403,2
51376,42609,2
51377,103181,2
51378,126967,2
51379,79685,2
51380,28920,2
51381,165530,2
51382,28923,2
51383,182339,2
51384,77719,2
51385,28928,2
51386,150509,2
51387,165535,2
51388,159288,2
51389,133359,2
51390,153624,2
51391,159287,2
51392,165538,2
51393,23554,2
51394,81316,2
51395,62369,2
51396,188266,2
51397,169075,2
51398,57147,2
51399,190042,2
51400,190040,2
51401,20392,2
51402,94058,2
51403,49745,2
51404,81918,2
51405,49742,2
51406,49743,2
51407,188262,2
51408,127689,2
51409,162271,2
51410,126965,2
51411,156662,2
51412,98207,2
51413,98205,2
51414,20222,2
51415,106803,2
51416,20225,2
51417,11230,2
51418,20226,2
51419,94271,2
51420,11239,2
51421,19071,2
51422,81781,2
51423,31335,2
51424,174898,2
51425,70156,2
51426,31331,2
51427,128218,2
51428,11401,2
51429,130020,2
51430,87785,2
51431,79976,2
51432,5795,2
51433,12763,2
51434,84841,2
51435,176140,2
51436,51868,2
51437,42470,2
51438,74812,2
51439,39120,2
51440,38585,2
51441,39123,2
51442,52297,2
51443,82663,2
51444,82665,2
51445,61769,2
51446,87789,2
51447,58716,2
51448,172316,2
51449,127555,2
51450,131090,2
51451,67384,2
51452,67382,2
51453,67383,2
51454,67380,2
51455,21579,2
51456,109573,2
51457,151664,2
51458,151663,2
51459,167284,2
51460,188476,2
51461,49828,2
51462,13920,2
51463,2837,2
51464,2836,2
51465,132545,2
51466,68720,2
51467,15050,2
51468,186495,2
51469,41050,2
51470,190291,2
51471,148262,2
51472,35,2
51473,31,2
51474,115196,2
51475,115195,2
51476,15054,2
51477,186496,2
51478,136392,2
51479,136391,2
51480,120364,2
51481,160045,2
51482,157533,2
51483,13929,2
51484,165791,2
51485,52356,2
51486,49825,2
51487,53497,2
51488,176540,2
51489,118284,2
51490,77236,2
51491,71910,2
51492,108625,2
51493,108623,2
51494,118858,2
51495,77238,2
51496,89250,2
51497,102485,2
51498,90997,2
51499,69604,2
51500,56948,2
51501,149172,2
51502,53240,2
51503,54736,2
51504,113844,2
51505,49822,2
51506,72963,2
51507,103045,2
51508,165990,2
51509,183315,2
51510,99462,2
51511,183319,2
51512,62609,2
51513,79055,2
51514,115990,2
51515,37910,2
51516,37916,2
51517,79057,2
51518,54733,2
51519,37919,2
51520,114826,2
51521,178986,2
51522,135662,2
51523,157536,2
51524,2906,2
51525,2031,2
51526,12360,2
51527,133232,2
51528,186724,2
51529,86443,2
51530,186725,2
51531,30586,2
51532,98780,2
51533,30589,2
51534,29202,2
51535,165094,2
51536,29206,2
51537,165096,2
51538,48190,2
51539,132313,2
51540,51652,2
51541,12179,2
51542,36271,2
51543,39679,2
51544,12175,2
51545,36274,2
51546,39670,2
51547,39677,2
51548,12173,2
51549,104109,2
51550,42604,2
51551,85372,2
51552,172319,2
51553,168709,2
51554,71200,2
51555,36278,2
51556,85374,2
51557,29209,2
51558,78327,2
51559,48193,2
51560,131015,2
51561,37603,2
51562,179319,2
51563,50125,2
51564,37604,2
51565,131010,2
51566,68439,2
51567,179315,2
51568,53877,2
51569,83030,2
51570,131018,2
51571,67921,2
51572,83039,2
51573,67924,2
51574,91804,2
51575,100243,2
51576,37601,2
51577,61565,2
51578,130942,2
51579,61566,2
51580,61567,2
51581,78324,2
51582,61563,2
51583,24451,2
51584,149088,2
51585,8973,2
51586,100247,2
51587,66033,2
51588,48195,2
51589,48196,2
51590,48197,2
51591,66030,2
51592,86586,2
51593,134477,2
51594,134471,2
51595,134473,2
51596,136253,2
51597,64871,2
51598,130826,2
51599,121208,2
51600,133868,2
51601,185095,2
51602,16491,2
51603,182243,2
51604,72207,2
51605,72201,2
51606,182242,2
51607,34074,2
51608,66731,2
51609,183587,2
51610,142251,2
51611,119519,2
51612,6102,2
51613,132190,2
51614,72776,2
51615,101056,2
51616,36458,2
51617,172409,2
51618,101052,2
51619,158092,2
51620,158091,2
51621,136251,2
51622,45332,2
51623,132196,2
51624,153978,2
51625,127196,2
51626,100693,2
51627,169261,2
51628,131234,2
51629,6108,2
51630,77923,2
51631,77920,2
51632,124781,2
51633,83399,2
51634,70054,2
51635,67460,2
51636,12211,2
51637,83396,2
51638,83394,2
51639,83390,2
51640,81627,2
51641,70058,2
51642,56907,2
51643,112018,2
51644,178783,2
51645,89765,2
51646,56901,2
51647,56900,2
51648,69770,2
51649,25808,2
51650,31717,2
51651,39549,2
51652,85554,2
51653,156543,2
51654,176966,2
51655,135809,2
51656,135800,2
51657,156542,2
51658,135805,2
51659,69772,2
51660,39547,2
51661,43056,2
51662,19788,2
51663,18578,2
51664,141799,2
51665,141796,2
51666,171909,2
51667,86271,2
51668,106696,2
51669,26639,2
51670,103998,2
51671,132762,2
51672,32988,2
51673,10325,2
51674,55305,2
51675,146137,2
51676,48961,2
51677,25903,2
51678,26632,2
51679,32981,2
51680,188428,2
51681,32987,2
51682,68805,2
51683,41150,2
51684,130723,2
51685,48968,2
51686,182215,2
51687,176408,2
51688,135854,2
51689,131156,2
51690,135859,2
51691,125027,2
51692,156806,2
51693,125022,2
51694,155371,2
51695,130653,2
51696,182211,2
51697,156652,2
51698,188658,2
51699,148898,2
51700,155376,2
51701,139087,2
51702,114494,2
51703,123197,2
51704,186842,2
51705,155812,2
51706,167734,2
51707,181986,2
51708,103925,2
51709,136256,2
51710,149335,2
51711,112817,2
51712,103921,2
51713,173654,2
51714,181982,2
51715,132731,2
51716,132730,2
51717,132733,2
51718,132735,2
51719,149337,2
51720,149330,2
51721,76639,2
51722,105857,2
51723,130724,2
51724,123164,2
51725,161075,2
51726,161074,2
51727,155383,2
51728,161071,2
51729,105858,2
51730,64282,2
51731,101599,2
51732,123169,2
51733,346,2
51734,342,2
51735,185748,2
51736,186301,2
51737,19375,2
51738,96558,2
51739,45867,2
51740,106699,2
51741,15533,2
51742,17744,2
51743,111439,2
51744,174273,2
51745,186312,2
51746,79999,2
51747,47772,2
51748,145560,2
51749,145566,2
51750,47771,2
51751,47775,2
51752,145568,2
51753,47794,2
51754,144617,2
51755,48140,2
51756,6929,2
51757,20411,2
51758,106791,2
51759,40282,2
51760,143399,2
51761,33021,2
51762,129664,2
51763,129665,2
51764,150838,2
51765,150839,2
51766,12,2
51767,23727,2
51768,54779,2
51769,54774,2
51770,62643,2
51771,189241,2
51772,112422,2
51773,168485,2
51774,162004,2
51775,112425,2
51776,189244,2
51777,125139,2
51778,8112,2
51779,26848,2
51780,171170,2
51781,126529,2
51782,37957,2
51783,67545,2
51784,44578,2
51785,67540,2
51786,26846,2
51787,126524,2
51788,44573,2
51789,37959,2
51790,26843,2
51791,119885,2
51792,8879,2
51793,8876,2
51794,176512,2
51795,187704,2
51796,37854,2
51797,28414,2
51798,91424,2
51799,15410,2
51800,79750,2
51801,33251,2
51802,189248,2
51803,165090,2
51804,96990,2
51805,157743,2
51806,96997,2
51807,31268,2
51808,189504,2
51809,96994,2
51810,68647,2
51811,67776,2
51812,59210,2
51813,41735,2
51814,58973,2
51815,150836,2
51816,116237,2
51817,57051,2
51818,9931,2
51819,9414,2
51820,53635,2
51821,45900,2
51822,57054,2
51823,186890,2
51824,44056,2
51825,25766,2
51826,57059,2
51827,27991,2
51828,27995,2
51829,152540,2
51830,56798,2
51831,26071,2
51832,187854,2
51833,26076,2
51834,186279,2
51835,33715,2
51836,103671,2
51837,144590,2
51838,93541,2
51839,144591,2
51840,102444,2
51841,167046,2
51842,26079,2
51843,88286,2
51844,116621,2
51845,116623,2
51846,88284,2
51847,116624,2
51848,88123,2
51849,56795,2
51850,56793,2
51851,56792,2
51852,63592,2
51853,12992,2
51854,107906,2
51855,115930,2
51856,80571,2
51857,63591,2
51858,115936,2
51859,74049,2
51860,107903,2
51861,74044,2
51862,92199,2
51863,92194,2
51864,53282,2
51865,190168,2
51866,150831,2
51867,161676,2
51868,32040,2
51869,117577,2
51870,165877,2
51871,52736,2
51872,52732,2
51873,180783,2
51874,166787,2
51875,9938,2
51876,117578,2
51877,133409,2
51878,32041,2
51879,60641,2
51880,146224,2
51881,60643,2
51882,34159,2
51883,32045,2
51884,55844,2
51885,845,2
51886,188656,2
51887,175875,2
51888,35630,2
51889,86373,2
51890,86375,2
51891,1476,2
51892,86374,2
51893,1473,2
51894,86377,2
51895,188274,2
51896,86376,2
51897,107002,2
51898,102803,2
51899,107005,2
51900,38265,2
51901,143050,2
51902,102802,2
51903,143051,2
51904,23021,2
51905,77274,2
51906,136449,2
51907,24790,2
51908,114167,2
51909,114169,2
51910,140920,2
51911,20320,2
51912,45491,2
51913,83839,2
51914,146526,2
51915,20329,2
51916,24799,2
51917,166571,2
51918,22371,2
51919,131192,2
51920,136442,2
51921,77271,2
51922,102800,2
51923,143053,2
51924,4010,2
51925,39875,2
51926,59533,2
51927,59535,2
51928,185061,2
51929,122657,2
51930,185063,2
51931,185064,2
51932,122653,2
51933,186466,2
51934,39870,2
51935,57976,2
51936,57971,2
51937,86991,2
51938,86993,2
51939,41951,2
51940,71339,2
51941,186464,2
51942,116673,2
51943,135426,2
51944,105897,2
51945,188271,2
51946,37895,2
51947,57496,2
51948,152178,2
51949,37894,2
51950,37899,2
51951,125150,2
51952,170540,2
51953,158378,2
51954,89929,2
51955,138452,2
51956,125159,2
51957,24867,2
51958,114166,2
51959,83834,2
51960,131155,2
51961,32940,2
51962,168419,2
51963,174967,2
51964,150683,2
51965,183,2
51966,107641,2
51967,173212,2
51968,57568,2
51969,173213,2
51970,173216,2
51971,117582,2
51972,40381,2
51973,15398,2
51974,188048,2
51975,15393,2
51976,56619,2
51977,107972,2
51978,137396,2
51979,107976,2
51980,84743,2
51981,2022,2
51982,145512,2
51983,133162,2
51984,183698,2
51985,150687,2
51986,188040,2
51987,182351,2
51988,99636,2
51989,37460,2
51990,113240,2
51991,138842,2
51992,138847,2
51993,107979,2
51994,18490,2
51995,166622,2
51996,56617,2
51997,189081,2
51998,142883,2
51999,133706,2
52000,145065,2
52001,164231,2
52002,189664,2
52003,179973,2
52004,189666,2
52005,127916,2
52006,88345,2
52007,23686,2
52008,127912,2
52009,83832,2
52010,55897,2
52011,32942,2
52012,104405,2
52013,145062,2
52014,145069,2
52015,189083,2
52016,93295,2
52017,189086,2
52018,22423,2
52019,32363,2
52020,32364,2
52021,32365,2
52022,27264,2
52023,61285,2
52024,75343,2
52025,27260,2
52026,27262,2
52027,88340,2
52028,51194,2
52029,51199,2
52030,175423,2
52031,168838,2
52032,138481,2
52033,162305,2
52034,182560,2
52035,129615,2
52036,177890,2
52037,175315,2
52038,66929,2
52039,66925,2
52040,118514,2
52041,29951,2
52042,66921,2
52043,118510,2
52044,110911,2
52045,14257,2
52046,99951,2
52047,83988,2
52048,14251,2
52049,135765,2
52050,47725,2
52051,29956,2
52052,47720,2
52053,76065,2
52054,7745,2
52055,110742,2
52056,110743,2
52057,23172,2
52058,41029,2
52059,164557,2
52060,109978,2
52061,47723,2
52062,138458,2
52063,40371,2
52064,40377,2
52065,132517,2
52066,14948,2
52067,47722,2
52068,45971,2
52069,68809,2
52070,14314,2
52071,175873,2
52072,44007,2
52073,80860,2
52074,131154,2
52075,133454,2
52076,73506,2
52077,141722,2
52078,141726,2
52079,126950,2
52080,45355,2
52081,172456,2
52082,134105,2
52083,188650,2
52084,160706,2
52085,188653,2
52086,73502,2
52087,35374,2
52088,110913,2
52089,34027,2
52090,14319,2
52091,143553,2
52092,40274,2
52093,139557,2
52094,122882,2
52095,67945,2
52096,34028,2
52097,35376,2
52098,41186,2
52099,34029,2
52100,180085,2
52101,138352,2
52102,164255,2
52103,177603,2
52104,7748,2
52105,100325,2
52106,1181,2
52107,30219,2
52108,148397,2
52109,187578,2
52110,64362,2
52111,148391,2
52112,33742,2
52113,163029,2
52114,102526,2
52115,162309,2
52116,102524,2
52117,153098,2
52118,153092,2
52119,140966,2
52120,64195,2
52121,135705,2
52122,168934,2
52123,40379,2
52124,85934,2
52125,48023,2
52126,99748,2
52127,99060,2
52128,156314,2
52129,99743,2
52130,99742,2
52131,48028,2
52132,80473,2
52133,134256,2
52134,99064,2
52135,42649,2
52136,168933,2
52137,162302,2
52138,189174,2
52139,168932,2
52140,190435,2
52141,97524,2
52142,109972,2
52143,19275,2
52144,97385,2
52145,86921,2
52146,97380,2
52147,141049,2
52148,86925,2
52149,107512,2
52150,133895,2
52151,184577,2
52152,106008,2
52153,80903,2
52154,88173,2
52155,138454,2
52156,121308,2
52157,88895,2
52158,86923,2
52159,142207,2
52160,43116,2
52161,125186,2
52162,16020,2
52163,157180,2
52164,125184,2
52165,125187,2
52166,11444,2
52167,11445,2
52168,96655,2
52169,171862,2
52170,86929,2
52171,157188,2
52172,40997,2
52173,82839,2
52174,68089,2
52175,46096,2
52176,32437,2
52177,88951,2
52178,137478,2
52179,83448,2
52180,17847,2
52181,36015,2
52182,172777,2
52183,179038,2
52184,83449,2
52185,17840,2
52186,28605,2
52187,33196,2
52188,33194,2
52189,33192,2
52190,121287,2
52191,33190,2
52192,77788,2
52193,50335,2
52194,166639,2
52195,130596,2
52196,63735,2
52197,23427,2
52198,150971,2
52199,166633,2
52200,156942,2
52201,21108,2
52202,170608,2
52203,130598,2
52204,166630,2
52205,111766,2
52206,151539,2
52207,122328,2
52208,135516,2
52209,36014,2
52210,91520,2
52211,50330,2
52212,52904,2
52213,185610,2
52214,52906,2
52215,84739,2
52216,136149,2
52217,66202,2
52218,66201,2
52219,182967,2
52220,66206,2
52221,108181,2
52222,168763,2
52223,66205,2
52224,36018,2
52225,122321,2
52226,36010,2
52227,52901,2
52228,156527,2
52229,151532,2
52230,151530,2
52231,174815,2
52232,151536,2
52233,151535,2
52234,172770,2
52235,126217,2
52236,50993,2
52237,166631,2
52238,23912,2
52239,8453,2
52240,65960,2
52241,4,2
52242,172921,2
52243,183262,2
52244,181221,2
52245,87297,2
52246,25518,2
52247,146639,2
52248,74250,2
52249,177489,2
52250,157859,2
52251,175247,2
52252,38425,2
52253,87292,2
52254,163909,2
52255,88155,2
52256,32488,2
52257,38422,2
52258,184156,2
52259,139348,2
52260,55482,2
52261,78860,2
52262,139265,2
52263,69556,2
52264,50659,2
52265,126952,2
52266,122774,2
52267,23911,2
52268,63738,2
52269,174455,2
52270,25258,2
52271,50997,2
52272,100701,2
52273,92330,2
52274,119156,2
52275,138968,2
52276,154582,2
52277,154654,2
52278,110387,2
52279,106632,2
52280,4536,2
52281,119155,2
52282,140676,2
52283,25257,2
52284,70016,2
52285,154659,2
52286,25256,2
52287,30844,2
52288,13446,2
52289,74358,2
52290,83443,2
52291,139346,2
52292,185625,2
52293,50332,2
52294,102545,2
52295,130493,2
52296,183807,2
52297,62466,2
52298,105506,2
52299,83632,2
52300,153306,2
52301,164966,2
52302,162730,2
52303,8158,2
52304,172296,2
52305,15455,2
52306,115273,2
52307,169036,2
52308,15454,2
52309,64209,2
52310,145955,2
52311,153308,2
52312,177694,2
52313,61298,2
52314,125901,2
52315,125900,2
52316,152655,2
52317,62469,2
52318,148666,2
52319,27271,2
52320,83635,2
52321,175544,2
52322,179749,2
52323,74797,2
52324,176222,2
52325,15458,2
52326,74796,2
52327,125530,2
52328,143439,2
52329,93518,2
52330,146066,2
52331,85054,2
52332,27094,2
52333,165159,2
52334,1044,2
52335,60450,2
52336,113504,2
52337,8153,2
52338,85055,2
52339,113507,2
52340,5368,2
52341,927,2
52342,112678,2
52343,112676,2
52344,10322,2
52345,53621,2
52346,190180,2
52347,74791,2
52348,173976,2
52349,91526,2
52350,51743,2
52351,104832,2
52352,54557,2
52353,27586,2
52354,95656,2
52355,156085,2
52356,146269,2
52357,67066,2
52358,83916,2
52359,83918,2
52360,188178,2
52361,176227,2
52362,45689,2
52363,197,2
52364,186153,2
52365,65332,2
52366,131643,2
52367,84647,2
52368,97029,2
52369,131649,2
52370,182144,2
52371,135519,2
52372,65337,2
52373,92567,2
52374,60036,2
52375,92569,2
52376,26678,2
52377,85518,2
52378,135364,2
52379,11056,2
52380,110266,2
52381,65331,2
52382,45680,2
52383,95657,2
52384,150039,2
52385,106253,2
52386,96977,2
52387,85223,2
52388,95655,2
52389,37767,2
52390,96971,2
52391,67151,2
52392,174451,2
52393,67156,2
52394,96972,2
52395,159894,2
52396,106259,2
52397,85221,2
52398,10631,2
52399,140732,2
52400,34295,2
52401,53023,2
52402,102857,2
52403,41778,2
52404,53027,2
52405,150038,2
52406,34299,2
52407,41773,2
52408,198,2
52409,102737,2
52410,78866,2
52411,87290,2
52412,12502,2
52413,180444,2
52414,93997,2
52415,175170,2
52416,182023,2
52417,19494,2
52418,112846,2
52419,112849,2
52420,19498,2
52421,178739,2
52422,92282,2
52423,81604,2
52424,44356,2
52425,79529,2
52426,44355,2
52427,16675,2
52428,41448,2
52429,180447,2
52430,119434,2
52431,768,2
52432,72419,2
52433,180440,2
52434,44358,2
52435,40718,2
52436,73941,2
52437,40714,2
52438,14490,2
52439,69611,2
52440,54350,2
52441,170219,2
52442,178736,2
52443,83064,2
52444,175874,2
52445,183135,2
52446,175879,2
52447,70132,2
52448,183137,2
52449,110388,2
52450,62224,2
52451,183133,2
52452,55074,2
52453,187834,2
52454,106144,2
52455,18288,2
52456,49189,2
52457,106145,2
52458,32645,2
52459,33683,2
52460,93992,2
52461,20077,2
52462,93991,2
52463,106140,2
52464,107381,2
52465,112840,2
52466,106141,2
52467,107385,2
52468,184250,2
52469,72416,2
52470,72417,2
52471,45087,2
52472,43771,2
52473,103017,2
52474,181977,2
52475,113411,2
52476,49515,2
52477,181970,2
52478,149582,2
52479,90431,2
52480,152068,2
52481,90432,2
52482,90437,2
52483,21226,2
52484,172677,2
52485,113417,2
52486,40197,2
52487,172672,2
52488,67520,2
52489,108568,2
52490,41249,2
52491,152505,2
52492,41242,2
52493,48309,2
52494,160229,2
52495,160228,2
52496,166536,2
52497,160223,2
52498,189439,2
52499,123377,2
52500,767,2
52501,43770,2
52502,764,2
52503,84593,2
52504,16770,2
52505,59830,2
52506,46456,2
52507,158600,2
52508,1973,2
52509,158605,2
52510,190039,2
52511,3212,2
52512,25942,2
52513,25940,2
52514,3210,2
52515,47840,2
52516,81125,2
52517,100065,2
52518,69256,2
52519,189718,2
52520,81128,2
52521,89046,2
52522,172918,2
52523,89048,2
52524,172910,2
52525,43773,2
52526,21222,2
52527,183134,2
52528,85923,2
52529,55075,2
52530,174104,2
52531,146098,2
52532,35131,2
52533,96028,2
52534,155129,2
52535,182280,2
52536,187939,2
52537,139889,2
52538,144178,2
52539,84751,2
52540,33389,2
52541,147948,2
52542,186946,2
52543,147944,2
52544,147946,2
52545,33384,2
52546,138138,2
52547,55504,2
52548,105218,2
52549,138135,2
52550,84175,2
52551,41322,2
52552,128591,2
52553,128599,2
52554,51454,2
52555,86471,2
52556,129548,2
52557,122014,2
52558,168085,2
52559,35300,2
52560,73707,2
52561,139268,2
52562,16673,2
52563,16671,2
52564,92363,2
52565,92364,2
52566,175248,2
52567,74357,2
52568,173928,2
52569,17484,2
52570,73702,2
52571,152828,2
52572,173924,2
52573,173923,2
52574,105319,2
52575,105312,2
52576,189021,2
52577,186695,2
52578,106875,2
52579,37417,2
52580,146093,2
52581,87298,2
52582,146094,2
52583,149074,2
52584,146095,2
52585,86476,2
52586,89288,2
52587,76702,2
52588,72931,2
52589,6934,2
52590,33966,2
52591,134461,2
52592,6149,2
52593,185491,2
52594,70980,2
52595,38007,2
52596,134462,2
52597,96531,2
52598,117004,2
52599,154135,2
52600,67765,2
52601,31528,2
52602,6141,2
52603,55073,2
52604,139965,2
52605,188665,2
52606,30769,2
52607,109211,2
52608,80426,2
52609,32648,2
52610,18893,2
52611,115312,2
52612,110386,2
52613,110384,2
52614,134466,2
52615,108408,2
52616,105211,2
52617,117009,2
52618,86474,2
52619,163924,2
52620,27705,2
52621,3458,2
52622,27700,2
52623,86479,2
52624,27701,2
52625,89286,2
52626,89285,2
52627,40053,2
52628,8963,2
52629,45143,2
52630,131271,2
52631,118179,2
52632,167844,2
52633,85881,2
52634,146190,2
52635,15804,2
52636,6937,2
52637,89834,2
52638,8960,2
52639,171381,2
52640,77594,2
52641,70982,2
52642,171385,2
52643,184143,2
52644,125531,2
52645,119699,2
52646,78102,2
52647,9621,2
52648,79790,2
52649,188008,2
52650,188003,2
52651,93683,2
52652,144630,2
52653,171427,2
52654,97592,2
52655,97593,2
52656,171429,2
52657,120621,2
52658,18084,2
52659,18086,2
52660,14678,2
52661,180238,2
52662,180233,2
52663,168982,2
52664,180232,2
52665,180236,2
52666,18082,2
52667,18083,2
52668,185384,2
52669,109651,2
52670,109650,2
52671,28868,2
52672,177596,2
52673,168989,2
52674,33880,2
52675,76837,2
52676,90062,2
52677,14673,2
52678,163121,2
52679,23659,2
52680,43948,2
52681,67870,2
52682,83446,2
52683,140051,2
52684,83440,2
52685,102742,2
52686,140055,2
52687,181729,2
52688,154845,2
52689,13987,2
52690,46687,2
52691,58995,2
52692,131761,2
52693,146118,2
52694,188959,2
52695,67879,2
52696,90064,2
52697,90067,2
52698,76836,2
52699,146116,2
52700,58992,2
52701,188951,2
52702,155097,2
52703,88535,2
52704,88538,2
52705,22349,2
52706,187288,2
52707,89530,2
52708,117337,2
52709,170061,2
52710,81581,2
52711,131184,2
52712,182753,2
52713,79341,2
52714,177281,2
52715,131180,2
52716,131181,2
52717,79343,2
52718,166681,2
52719,28864,2
52720,13177,2
52721,108270,2
52722,167550,2
52723,69273,2
52724,25122,2
52725,52241,2
52726,108273,2
52727,77262,2
52728,61437,2
52729,116684,2
52730,52244,2
52731,139627,2
52732,167770,2
52733,58680,2
52734,108304,2
52735,63995,2
52736,19016,2
52737,177592,2
52738,177863,2
52739,177593,2
52740,23032,2
52741,77129,2
52742,31482,2
52743,141934,2
52744,23030,2
52745,93373,2
52746,131188,2
52747,117334,2
52748,47227,2
52749,47220,2
52750,47221,2
52751,80485,2
52752,47223,2
52753,80482,2
52754,15005,2
52755,183619,2
52756,19824,2
52757,53199,2
52758,54570,2
52759,54577,2
52760,14677,2
52761,137072,2
52762,182963,2
52763,144319,2
52764,30242,2
52765,55791,2
52766,55794,2
52767,85720,2
52768,93958,2
52769,55799,2
52770,29690,2
52771,98613,2
52772,108758,2
52773,166454,2
52774,8167,2
52775,57878,2
52776,184805,2
52777,43947,2
52778,13273,2
52779,138799,2
52780,9976,2
52781,9974,2
52782,37884,2
52783,37882,2
52784,56445,2
52785,3350,2
52786,5400,2
52787,57794,2
52788,68751,2
52789,96887,2
52790,37886,2
52791,75328,2
52792,125823,2
52793,168441,2
52794,29698,2
52795,156284,2
52796,93598,2
52797,93596,2
52798,156282,2
52799,156281,2
52800,22218,2
52801,93590,2
52802,106426,2
52803,73810,2
52804,181863,2
52805,2842,2
52806,27011,2
52807,27010,2
52808,106427,2
52809,73674,2
52810,171108,2
52811,125282,2
52812,142717,2
52813,2848,2
52814,34094,2
52815,142716,2
52816,125287,2
52817,70578,2
52818,31110,2
52819,158285,2
52820,135058,2
52821,143042,2
52822,168326,2
52823,158282,2
52824,45177,2
52825,115106,2
52826,45172,2
52827,75081,2
52828,145134,2
52829,178710,2
52830,75082,2
52831,79441,2
52832,44682,2
52833,153657,2
52834,17989,2
52835,174563,2
52836,138075,2
52837,53966,2
52838,91910,2
52839,98923,2
52840,49400,2
52841,139444,2
52842,53967,2
52843,42019,2
52844,91916,2
52845,107032,2
52846,74477,2
52847,36766,2
52848,175363,2
52849,158283,2
52850,116157,2
52851,26954,2
52852,46408,2
52853,152647,2
52854,112189,2
52855,104749,2
52856,105887,2
52857,128362,2
52858,91919,2
52859,143046,2
52860,129357,2
52861,105294,2
52862,39839,2
52863,78493,2
52864,168323,2
52865,115101,2
52866,78497,2
52867,150460,2
52868,175367,2
52869,64958,2
52870,144107,2
52871,178203,2
52872,153859,2
52873,26951,2
52874,64951,2
52875,68583,2
52876,26952,2
52877,13508,2
52878,46068,2
52879,116683,2
52880,187830,2
52881,14100,2
52882,123552,2
52883,15910,2
52884,89158,2
52885,117758,2
52886,171332,2
52887,117750,2
52888,184405,2
52889,49681,2
52890,44910,2
52891,158384,2
52892,29839,2
52893,78031,2
52894,61436,2
52895,92992,2
52896,78032,2
52897,78034,2
52898,92993,2
52899,16200,2
52900,78036,2
52901,92582,2
52902,16203,2
52903,16204,2
52904,15617,2
52905,62749,2
52906,126798,2
52907,166205,2
52908,92586,2
52909,15919,2
52910,176270,2
52911,114223,2
52912,23698,2
52913,153806,2
52914,166389,2
52915,172759,2
52916,72477,2
52917,66613,2
52918,5838,2
52919,44919,2
52920,189614,2
52921,118687,2
52922,189613,2
52923,118685,2
52924,126045,2
52925,92587,2
52926,118689,2
52927,181460,2
52928,122978,2
52929,50707,2
52930,110837,2
52931,110835,2
52932,157644,2
52933,110830,2
52934,89156,2
52935,25361,2
52936,183013,2
52937,145272,2
52938,8032,2
52939,116481,2
52940,141431,2
52941,40423,2
52942,140525,2
52943,57222,2
52944,93515,2
52945,101221,2
52946,171803,2
52947,57228,2
52948,139858,2
52949,171522,2
52950,5366,2
52951,74799,2
52952,128163,2
52953,162734,2
52954,46521,2
52955,17153,2
52956,88826,2
52957,75975,2
52958,130491,2
52959,156936,2
52960,94129,2
52961,98584,2
52962,172781,2
52963,60459,2
52964,125539,2
52965,51160,2
52966,10096,2
52967,99315,2
52968,25697,2
52969,49688,2
52970,15078,2
52971,8030,2
52972,119766,2
52973,164345,2
52974,122337,2
52975,25698,2
52976,163618,2
52977,174113,2
52978,14509,2
52979,14502,2
52980,145050,2
52981,183406,2
52982,14506,2
52983,95375,2
52984,174111,2
52985,174119,2
52986,65550,2
52987,154523,2
52988,190181,2
52989,150656,2
52990,167257,2
52991,2520,2
52992,167250,2
52993,116482,2
52994,127659,2
52995,114225,2
52996,70429,2
52997,13174,2
52998,159402,2
52999,7226,2
53000,88722,2
53001,151274,2
53002,7228,2
53003,140455,2
53004,151276,2
53005,159408,2
53006,151270,2
53007,48401,2
53008,112060,2
53009,148329,2
53010,143868,2
53011,114682,2
53012,48402,2
53013,64103,2
53014,183763,2
53015,151278,2
53016,70375,2
53017,35629,2
53018,151279,2
53019,121741,2
53020,51071,2
53021,51072,2
53022,165189,2
53023,58686,2
53024,69274,2
53025,64109,2
53026,7223,2
53027,46069,2
53028,77264,2
53029,40555,2
53030,4352,2
53031,13502,2
53032,13503,2
53033,13504,2
53034,13507,2
53035,46067,2
53036,88726,2
53037,4350,2
53038,181619,2
53039,186291,2
53040,159400,2
53041,46063,2
53042,97099,2
53043,46061,2
53044,116689,2
53045,42300,2
53046,80158,2
53047,80157,2
53048,80153,2
53049,80152,2
53050,148325,2
53051,69275,2
53052,153005,2
53053,51079,2
53054,188345,2
53055,162966,2
53056,162718,2
53057,19285,2
53058,39361,2
53059,1372,2
53060,11122,2
53061,19280,2
53062,11126,2
53063,68468,2
53064,23692,2
53065,1371,2
53066,91928,2
53067,184079,2
53068,23691,2
53069,11129,2
53070,151144,2
53071,94226,2
53072,17978,2
53073,38935,2
53074,122217,2
53075,153804,2
53076,32930,2
53077,17970,2
53078,151141,2
53079,22786,2
53080,151143,2
53081,188346,2
53082,162961,2
53083,68258,2
53084,172756,2
53085,134252,2
53086,157358,2
53087,93228,2
53088,157350,2
53089,35628,2
53090,114173,2
53091,150573,2
53092,187741,2
53093,165186,2
53094,5253,2
53095,150570,2
53096,114176,2
53097,21788,2
53098,38932,2
53099,65675,2
53100,22474,2
53101,35621,2
53102,186499,2
53103,116900,2
