,node_area,number_reachable
15769,183891,30
15770,64295,30
15771,29504,30
15772,123673,30
15773,97524,30
15774,22775,30
15775,38949,30
15776,31840,30
15777,13213,30
15778,141992,30
15779,105326,30
15780,104285,30
15781,83508,30
15782,141515,30
15783,20732,30
15784,134694,30
15785,72983,30
15786,23763,30
15787,82449,30
15788,30680,30
15789,21796,30
15790,85477,30
15791,175570,30
15792,26256,30
15793,95475,30
15794,107778,30
15795,188546,30
15796,29798,30
15797,179514,30
15798,11381,30
15799,17257,30
15800,115889,30
15801,100840,30
15802,39844,30
15803,8788,30
15804,23118,30
15805,157899,30
15806,181123,30
15807,57606,30
15808,136201,30
15809,25696,30
15810,44658,30
15811,137780,30
15812,62243,30
15813,134742,30
15814,155029,30
15815,141577,30
15816,75154,30
15817,120775,30
15818,171356,30
15819,171357,30
15820,47873,30
15821,29792,30
15822,141726,30
15823,59531,30
15824,119446,30
15825,159801,30
15826,75603,30
15827,159256,30
15828,15607,30
15829,55006,30
15830,185449,30
15831,150345,30
15832,135459,30
15833,57396,30
15834,146379,30
15835,100808,30
15836,8427,30
15837,46718,30
15838,95790,30
15839,120989,30
15840,51636,30
15841,14018,30
15842,43974,30
15843,59521,30
15844,37275,30
15845,172507,30
15846,80404,30
15847,142644,30
15848,25022,30
15849,120147,30
15850,185714,30
15851,185094,30
15852,29800,30
15853,129525,30
15854,37854,30
15855,137473,30
15856,38912,30
15857,39282,30
15858,76801,30
15859,79843,30
15860,79845,30
15861,115217,30
15862,68511,30
15863,60224,30
15864,116690,30
15865,139412,30
15866,132199,30
15867,32434,30
15868,47278,30
15869,86286,30
15870,63311,30
15871,79467,30
15872,55700,30
15873,100626,30
15874,83172,30
15875,39473,30
15876,66466,30
15877,89865,30
15878,97566,30
15879,17568,30
15880,106799,30
15881,173422,30
15882,128948,30
15883,40796,30
15884,167175,30
15885,28920,30
15886,80690,30
15887,24279,30
15888,167562,30
15889,140494,30
15890,89921,30
15891,165048,30
15892,51567,30
15893,14649,30
15894,146616,30
15895,168916,30
15896,137063,30
15897,150182,30
15898,130130,30
15899,163929,30
15900,7659,30
15901,44010,30
15902,107792,30
15903,34246,30
15904,90546,30
15905,177917,30
15906,113948,30
15907,35190,30
15908,36069,30
15909,14426,30
15910,165812,30
15911,129621,30
15912,121194,30
15913,47737,30
15914,141282,30
15915,146224,30
15916,86942,30
15917,99491,30
15918,172509,30
15919,176626,30
15920,112042,30
15921,73018,30
15922,1473,30
15923,81983,30
15924,20567,30
15925,128947,30
15926,64938,30
15927,185688,30
15928,68294,30
15929,28922,30
15930,48813,30
15931,130125,30
15932,28911,30
15933,181217,30
15934,85411,30
15935,188961,30
15936,89718,30
15937,177583,30
15938,2637,30
15939,107865,30
15940,82041,30
15941,69965,30
15942,70223,30
15943,88140,30
15944,134441,30
15945,186547,30
15946,932,30
15947,173066,30
15948,169357,30
15949,7123,30
15950,76324,30
15951,85272,30
15952,185201,30
15953,156605,30
15954,112493,30
15955,127374,30
15956,59771,30
15957,146726,30
15958,52859,30
15959,128095,30
15960,100950,30
15961,21149,30
15962,182212,30
15963,8456,30
15964,163251,30
15965,25518,30
15966,142165,30
15967,97869,30
15968,163579,30
15969,40857,30
15970,80887,30
15971,17683,30
15972,164799,30
15973,62369,30
15974,65145,30
15975,33943,30
15976,172834,30
15977,87436,30
15978,128688,30
15979,41325,30
15980,23712,30
15981,75731,30
15982,31415,30
15983,179726,30
15984,75126,30
15985,77654,30
15986,160594,30
15987,112415,30
15988,15826,30
15989,169477,30
15990,105679,30
15991,158255,30
15992,160592,30
15993,49698,30
15994,118433,30
15995,55330,30
15996,16454,30
15997,78031,30
15998,151195,30
15999,158032,30
16000,127866,30
16001,89832,30
16002,101837,30
16003,172989,30
16004,20816,30
16005,30077,30
16006,88404,30
16007,41300,30
16008,8983,30
16009,62195,30
16010,54284,30
16011,81023,30
16012,166860,30
16013,171620,30
16014,136215,30
16015,64201,30
16016,55584,30
16017,44467,30
16018,92430,30
16019,47020,30
16020,60296,30
16021,19171,30
16022,156178,30
16023,81100,30
16024,7817,30
16025,128460,30
16026,24374,30
16027,65551,30
16028,149682,30
16029,111456,30
16030,8366,30
16031,144248,30
16032,128883,30
16033,183026,30
16034,178024,30
16035,51501,30
16036,40633,30
16037,40630,30
16038,58650,30
16039,182801,30
16040,115850,30
16041,131278,30
16042,46872,30
16043,110618,30
16044,84533,30
16045,129270,30
16046,19856,30
16047,137321,30
16048,166024,30
16049,20340,30
16050,148216,30
16051,38151,30
16052,123031,30
16053,44355,30
16054,44352,30
16055,98264,30
16056,35488,30
16057,186469,30
16058,74123,30
16059,41683,30
16060,88407,30
16061,168540,30
16062,102495,30
16063,37235,30
16064,96109,30
16065,130941,30
16066,112109,30
16067,156770,30
16068,133627,30
16069,92816,30
16070,16829,30
16071,8779,30
16072,98334,30
16073,54223,30
16074,38522,30
16075,180035,30
16076,16932,30
16077,26067,30
16078,177447,30
16079,117256,30
16080,136398,30
16081,51379,30
16082,5346,30
16083,165315,30
16084,67381,30
16085,16930,30
16086,186648,30
16087,24965,30
16088,108299,30
16089,190344,30
16090,44279,30
16091,137198,30
16092,125221,30
16093,114788,30
16094,175716,30
16095,119275,30
16096,95956,30
16097,114987,30
16098,10057,30
16099,121503,30
16100,140043,30
16101,3957,30
16102,49261,30
16103,60526,30
16104,96295,30
16105,46897,30
16106,109134,30
16107,178448,30
16108,89431,30
16109,110142,30
16110,184395,30
16111,162956,30
16112,95959,30
16113,66139,30
16114,67921,30
16115,117070,30
16116,171365,30
16117,183642,30
16118,86443,30
16119,59754,30
16120,44490,30
16121,128818,30
16122,73459,30
16123,132622,30
16124,55466,30
16125,65762,30
16126,170577,30
16127,32056,30
16128,30905,30
16129,35587,30
16130,17405,30
16131,34161,30
16132,35584,30
16133,140051,30
16134,92487,30
16135,154887,30
16136,31548,30
16137,117147,30
16138,187878,30
16139,102953,30
16140,117824,30
16141,113430,30
16142,169136,30
16143,3265,30
16144,59124,30
16145,179330,30
16146,165194,30
16147,165521,30
16148,5025,30
16149,171381,30
16150,171383,30
16151,118568,30
16152,74059,30
16153,77120,30
16154,86956,30
16155,102952,30
16156,182468,30
16157,8082,30
16158,144774,30
16159,81757,30
16160,170498,30
16161,150356,30
16162,24962,30
16163,176977,30
16164,122158,30
16165,20932,30
16166,151545,30
16167,187484,30
16168,183015,30
16169,135269,30
16170,116338,30
16171,71824,30
16172,186638,30
16173,102374,30
16174,20936,30
16175,70866,30
16176,146233,30
16177,55484,30
16178,154315,30
16179,71829,30
16180,153655,30
16181,178710,30
16182,138258,30
16183,145330,30
16184,31306,30
16185,103572,30
16186,21036,30
16187,166141,30
16188,14251,30
16189,44919,30
16190,145480,30
16191,982,30
16192,120361,30
16193,28395,30
16194,144365,30
16195,42838,30
16196,120990,30
16197,15477,30
16198,107357,30
16199,71586,30
16200,174455,30
16201,136577,30
16202,148828,30
16203,38243,30
16204,3629,30
16205,38241,30
16206,38694,30
16207,99778,30
16208,5558,30
16209,112364,30
16210,167108,30
16211,142499,30
16212,93864,30
16213,14588,30
16214,74702,30
16215,161812,30
16216,14226,30
16217,156947,30
16218,188386,30
16219,77513,30
16220,171777,30
16221,8399,30
16222,35513,30
16223,183382,30
16224,166719,30
16225,176531,30
16226,26468,30
16227,17352,30
16228,5862,30
16229,130230,30
16230,148454,30
16231,90059,30
16232,130937,30
16233,73493,30
16234,63290,30
16235,23399,30
16236,5869,30
16237,51734,30
16238,177860,30
16239,58644,30
16240,1869,30
16241,120626,30
16242,96592,30
16243,4604,30
16244,19906,30
16245,81324,30
16246,71937,30
16247,137976,30
16248,62925,30
16249,57177,30
16250,122875,30
16251,70936,30
16252,134971,30
16253,111067,30
16254,12492,30
16255,135993,30
16256,65911,30
16257,34375,30
16258,135943,30
16259,133595,30
16260,180268,30
16261,92456,30
16262,166648,30
16263,44578,30
16264,56442,30
16265,185295,30
16266,105481,30
16267,141028,30
16268,67393,30
16269,32622,30
16270,131938,30
16271,124814,30
16272,133162,30
16273,168868,30
16274,173239,30
16275,156053,30
16276,58400,30
16277,172505,30
16278,52064,30
16279,108956,30
16280,33216,30
16281,55902,30
16282,66189,30
16283,169467,30
16284,93417,30
16285,93019,30
16286,86375,30
16287,26847,30
16288,110338,30
16289,90055,30
16290,83443,30
16291,16152,30
16292,70392,30
16293,153597,30
16294,185106,30
16295,122047,30
16296,14678,30
16297,146479,30
16298,9686,30
16299,38569,30
16300,991,30
16301,85677,30
16302,160919,30
16303,133210,30
16304,24427,30
16305,125393,30
16306,53960,30
16307,106768,30
16308,3171,30
16309,81595,30
16310,23472,30
16311,89189,30
16312,180014,30
16313,172756,30
16314,104596,30
16315,155494,30
16316,186076,30
16317,17210,30
16318,17728,30
16319,30207,30
16320,116233,30
16321,89849,30
16322,115525,30
16323,172370,30
16324,170966,30
16325,27735,30
16326,63984,30
16327,188254,30
16328,174540,30
16329,28713,30
16330,72758,30
16331,152813,30
16332,23096,30
16333,70589,30
16334,19372,30
16335,135770,30
16336,54477,30
16337,109061,30
16338,142238,30
16339,1159,30
16340,153638,30
16341,126856,30
16342,157463,30
16343,50740,30
16344,154179,30
16345,111006,30
16346,22433,30
16347,153434,30
16348,140406,30
16349,129799,30
16350,154146,30
16351,110320,30
16352,68860,30
16353,182383,30
16354,116643,30
16355,119468,30
16356,85923,30
16357,57739,30
16358,176519,30
16359,78287,30
16360,23846,30
16361,102706,30
16362,87342,30
16363,8648,30
16364,8646,30
16365,18622,30
16366,178251,30
16367,150007,30
16368,63784,30
16369,166205,30
16370,94232,30
16371,139760,30
16372,35747,30
16373,80519,30
16374,120351,30
16375,138739,30
16376,88685,30
16377,168631,30
16378,63448,30
16379,70838,30
16380,13506,30
16381,20357,30
16382,101968,30
16383,139794,30
16384,139799,30
16385,48630,30
16386,101969,30
16387,156661,30
16388,433,30
16389,156020,30
16390,181703,30
16391,67130,30
16392,62054,30
16393,88302,30
16394,20229,30
16395,18410,30
16396,482,30
16397,64015,30
16398,165835,30
16399,74454,30
16400,140993,30
16401,181619,30
16402,150474,30
16403,157046,30
16404,135772,30
16405,29611,30
16406,95157,30
16407,184664,30
16408,136675,30
16409,162287,30
16410,81308,30
16411,164057,30
16412,30030,30
16413,142125,30
16414,85049,30
16415,86331,30
16416,158309,30
16417,100084,30
16418,110742,30
16419,149597,30
16420,147368,30
16421,160825,30
16422,52356,30
16423,169665,30
16424,75567,30
16425,26768,30
16426,63206,30
16427,104910,30
16428,11263,30
16429,132175,30
16430,162584,30
16431,28462,30
16432,76250,30
16433,56215,30
16434,155278,30
16435,29344,30
16436,152259,30
16437,152267,30
16438,137458,30
16439,67837,30
16440,180955,30
16441,37181,30
16442,140970,30
16443,70573,30
16444,82924,30
16445,119111,30
16446,186410,30
16447,118290,30
16448,76992,30
16449,60242,30
16450,61887,30
16451,19080,30
16452,30401,30
16453,5104,30
16454,39586,30
16455,125307,30
16456,74397,30
16457,57971,30
16458,137040,30
16459,69983,30
16460,134503,30
16461,122894,30
16462,102843,30
16463,1752,30
16464,31343,30
16465,19008,30
16466,96681,30
16467,48562,30
16468,12716,30
16469,174834,30
16470,76872,30
16471,178709,30
16472,45667,30
16473,142054,30
16474,30797,30
16475,147867,30
16476,26829,30
16477,64915,30
16478,57976,30
16479,89636,30
16480,141483,30
16481,133825,30
16482,42953,30
16483,189682,30
16484,49631,30
16485,127610,30
16486,87664,30
16487,59819,30
16488,188202,30
16489,116176,30
16490,115167,30
16491,156683,30
16492,142676,30
16493,29281,30
16494,126779,30
16495,148851,30
16496,10262,30
16497,118483,30
16498,9222,30
16499,131815,30
16500,74901,30
16501,166981,30
16502,146307,30
16503,70055,30
16504,45491,30
16505,3739,30
16506,149274,30
16507,17875,30
16508,150586,30
16509,153488,30
16510,182416,30
16511,133537,30
16512,95562,30
16513,42845,30
16514,54238,30
16515,163749,30
16516,128793,30
16517,150581,30
16518,38515,30
16519,189927,30
16520,121559,30
16521,807,30
16522,73255,30
16523,6596,30
16524,80828,30
16525,52306,30
16526,52307,30
16527,12996,30
16528,110447,30
16529,156749,30
16530,179333,30
16531,72882,30
16532,162261,30
16533,5784,30
16534,94242,30
16535,11431,30
16536,165853,30
16537,25742,30
16538,54856,30
16539,23315,30
16540,185603,30
16541,139427,30
16542,148340,30
16543,74068,30
16544,55441,30
16545,80420,30
16546,57944,30
16547,42781,30
16548,26862,30
16549,26936,30
16550,66454,30
16551,77256,30
16552,20853,30
16553,21185,30
16554,162520,30
16555,175670,30
16556,106908,30
16557,2891,30
16558,118117,30
16559,120268,30
16560,122784,30
16561,159303,30
16562,148817,30
16563,38452,30
16564,187949,30
16565,61123,30
16566,169686,30
16567,92930,30
16568,174298,30
16569,6468,30
16570,24194,30
16571,121258,30
16572,36897,30
16573,24079,30
16574,137616,30
16575,132716,30
16576,68230,30
16577,151628,30
16578,132859,30
16579,65614,30
16580,79048,30
16581,7489,30
16582,34053,30
16583,29941,30
16584,150398,30
16585,51396,30
16586,59797,30
16587,156873,30
16588,162683,30
16589,121169,30
16590,102015,30
16591,104514,30
16592,166432,30
16593,120153,30
16594,90229,30
16595,24015,30
16596,8111,30
16597,61989,30
16598,187422,30
16599,157276,30
16600,56932,30
16601,113105,30
16602,76133,30
16603,55824,30
16604,130518,30
16605,23883,30
16606,121296,30
16607,68390,30
16608,138443,30
16609,28132,30
16610,189386,30
16611,75487,30
16612,5060,30
16613,142130,30
16614,9579,30
16615,93022,30
16616,115286,30
16617,164890,30
16618,118399,30
16619,158330,30
16620,185231,30
16621,60546,30
16622,180074,30
16623,74369,30
16624,27425,30
16625,66945,30
16626,64427,30
16627,160289,30
16628,64546,30
16629,140705,30
16630,46142,30
16631,32585,30
16632,94728,30
16633,128980,30
16634,186934,30
16635,142370,30
16636,19535,30
16637,81849,30
16638,86218,30
16639,90754,30
16640,50249,30
16641,123104,30
16642,13760,30
16643,99661,30
16644,68907,30
16645,4615,30
16646,110848,30
16647,48747,30
16648,148687,30
16649,120739,30
16650,22236,30
16651,25251,30
16652,88632,30
16653,115341,30
16654,142882,30
16655,114007,30
16656,142376,30
16657,141613,30
16658,61746,30
16659,50250,30
16660,126019,30
16661,8606,30
16662,26306,30
16663,154553,30
16664,129266,30
16665,129269,30
16666,121590,30
16667,156635,30
16668,76704,30
16669,162592,30
16670,123933,30
16671,27895,30
16672,160804,30
16673,85858,30
16674,184163,30
16675,96531,30
16676,131977,30
16677,61747,30
16678,87850,30
16679,74569,30
16680,175279,30
16681,51745,30
16682,161570,30
16683,38931,30
16684,134990,30
16685,138142,30
16686,65109,30
16687,151508,30
16688,15256,30
16689,161290,30
16690,162708,30
16691,184859,30
16692,187162,30
16693,187169,30
16694,169701,30
16695,44312,30
16696,157511,30
16697,135232,30
16698,157516,30
16699,103664,30
16700,53579,30
16701,170271,30
16702,7516,30
16703,21746,30
16704,167512,30
16705,49030,30
16706,174422,30
16707,16329,30
16708,151598,30
16709,171377,30
16710,56718,30
16711,151278,30
16712,56717,30
16713,9891,30
16714,22422,30
16715,109354,30
16716,104608,30
16717,79440,30
16718,112751,30
16719,119709,30
16720,184845,30
16721,117162,30
16722,166708,30
16723,42565,30
16724,70245,30
16725,124232,30
16726,90884,30
16727,161645,30
16728,154564,30
16729,52087,30
16730,51918,30
16731,136619,30
16732,85839,30
16733,81004,30
16734,189887,30
16735,162606,30
16736,20956,30
16737,173728,30
16738,12395,30
16739,12396,30
16740,1106,30
16741,1205,30
16742,29415,30
16743,29416,30
16744,55676,30
16745,168481,30
16746,29419,30
16747,163843,30
16748,120239,30
16749,21984,30
16750,111379,30
16751,98154,30
16752,14959,30
16753,13238,30
16754,96846,30
16755,25909,30
16756,84459,30
16757,158452,30
16758,76270,30
16759,189884,30
16760,148245,30
16761,52965,30
16762,186146,30
16763,86121,30
16764,36376,30
16765,105561,30
16766,86127,30
16767,172484,30
16768,70599,30
16769,9008,30
16770,48115,30
16771,145428,30
16772,181262,30
16773,176879,30
16774,17201,30
16775,65891,30
16776,184596,30
16777,181902,30
16778,170885,30
16779,6100,30
16780,128441,30
16781,64147,30
16782,128394,30
16783,107194,30
16784,187190,30
16785,98562,30
16786,32605,30
16787,38211,30
16788,67622,30
16789,11273,30
16790,43346,30
16791,102056,30
16792,42437,30
16793,23123,30
16794,97733,30
16795,164093,30
16796,63283,30
16797,168125,30
16798,58614,30
16799,179100,30
16800,62155,30
16801,128870,30
16802,106749,30
16803,68004,30
16804,152292,30
16805,138495,30
16806,29155,30
16807,179509,30
16808,119599,30
16809,62906,30
16810,190273,30
16811,127401,30
16812,37152,30
16813,124981,30
16814,185486,30
16815,5727,30
16816,71723,30
16817,70860,30
16818,84457,30
16819,150004,30
16820,117888,30
16821,66071,30
16822,128896,30
16823,3906,30
16824,70287,30
16825,64357,30
16826,70285,30
16827,73502,30
16828,100202,30
16829,128554,30
16830,128558,30
16831,111298,30
16832,174903,30
16833,25392,30
16834,172060,30
16835,173594,30
16836,17297,30
16837,35971,30
16838,30693,30
16839,155006,30
16840,41273,30
16841,173874,30
16842,88600,30
16843,142272,30
16844,132598,30
16845,110154,30
16846,47215,30
16847,188763,30
16848,3551,30
16849,127257,30
16850,166774,30
16851,175820,30
16852,44264,30
16853,98302,30
16854,161026,30
16855,173242,30
16856,173241,30
16857,55546,30
16858,113050,30
16859,69455,30
16860,57844,30
16861,2564,30
16862,64536,30
16863,117277,30
16864,174313,30
16865,153438,30
16866,152747,30
16867,139101,30
16868,169380,30
16869,129684,30
16870,157833,30
16871,3706,30
16872,189492,30
16873,106558,30
16874,185944,30
16875,54451,30
16876,62540,30
16877,183495,30
16878,50275,30
16879,101572,30
16880,34749,30
16881,48449,30
16882,70465,30
16883,71739,30
16884,113546,30
16885,170939,30
16886,99040,30
16887,175543,30
16888,72111,30
16889,72116,30
16890,102620,30
16891,112616,30
16892,23185,30
16893,109696,30
16894,181891,30
16895,77876,30
16896,61800,30
16897,116955,30
16898,116956,30
16899,182269,30
16900,40119,30
16901,55376,30
16902,30557,30
16903,70070,30
16904,23990,30
16905,38724,30
16906,64908,30
16907,125315,30
16908,24532,30
16909,122369,30
16910,97220,30
16911,373,30
16912,87169,30
16913,29834,30
16914,79859,30
16915,178505,30
16916,42020,30
16917,80307,30
16918,97754,30
16919,82079,30
16920,59288,30
16921,95924,30
16922,184058,30
16923,110354,30
16924,19092,30
16925,108222,30
16926,63964,30
16927,4388,30
16928,56804,30
16929,119278,30
16930,91430,30
16931,142143,30
16932,150255,30
16933,172552,30
16934,23543,30
16935,142461,30
16936,178849,30
16937,20946,30
16938,118692,30
16939,9586,30
16940,9587,30
16941,131923,30
16942,109526,30
16943,173562,30
16944,186489,30
16945,48604,30
16946,137591,30
16947,37840,30
16948,103806,30
16949,171229,30
16950,106785,30
16951,48717,30
16952,183241,30
16953,163215,30
16954,163212,30
16955,133405,30
16956,136581,30
16957,83961,30
16958,85429,30
16959,26643,30
16960,80142,30
16961,8791,30
16962,119297,30
16963,64944,30
16964,61534,30
16965,48433,30
16966,21407,30
16967,19870,30
16968,118300,30
16969,37571,30
16970,14662,30
16971,16573,30
16972,90872,30
16973,138483,30
16974,55981,30
16975,159505,30
16976,181230,30
16977,40473,30
16978,158172,30
16979,32812,30
16980,144132,30
16981,12586,30
16982,131637,30
16983,131140,30
16984,147414,30
16985,121587,30
16986,134058,30
16987,182023,30
16988,81132,30
16989,150721,30
16990,175733,30
16991,45858,30
16992,36320,30
16993,122622,30
16994,62656,30
16995,190013,30
16996,75166,30
16997,58370,30
16998,94890,30
16999,80565,30
17000,179933,30
17001,178140,30
17002,58274,30
17003,40155,30
17004,40159,30
17005,151879,30
17006,75247,30
17007,40531,30
17008,111169,30
17009,159793,30
17010,129966,30
17011,116020,30
17012,50611,30
17013,142598,30
17014,21933,30
17015,146624,30
17016,130619,30
17017,63147,30
17018,63143,30
17019,168739,30
17020,32229,30
17021,122665,30
17022,114446,30
17023,114440,30
17024,399,30
17025,75829,30
17026,189101,30
17027,128270,30
17028,84793,30
17029,39157,30
17030,70891,30
17031,8614,30
17032,167349,30
17033,126276,30
17034,43131,30
17035,145787,30
17036,30084,30
17037,122056,30
17038,59177,30
17039,158639,30
17040,176899,30
17041,121645,30
17042,39930,30
17043,85316,30
17044,36216,30
17045,27169,30
17046,103265,30
17047,103605,30
17048,58197,30
17049,147780,30
17050,37935,30
17051,114521,30
17052,24474,30
17053,65791,30
17054,124214,30
17055,3678,30
17056,183493,30
17057,163934,30
17058,80031,30
17059,81926,30
17060,4411,30
17061,4416,30
17062,58630,30
17063,190069,30
17064,26528,30
17065,166237,30
17066,110308,30
17067,42417,30
17068,84385,30
17069,162840,30
17070,88458,30
17071,124803,30
17072,30371,30
17073,118938,30
17074,23224,30
17075,112719,30
17076,100665,30
17077,155642,30
17078,154389,30
17079,96110,30
17080,170752,30
17081,30048,30
17082,45186,30
17083,144215,30
17084,166954,30
17085,166959,30
17086,150346,30
17087,103041,30
17088,112873,30
17089,74338,30
17090,83239,30
17091,98171,30
17092,98036,30
17093,79855,30
17094,82339,30
17095,109912,30
17096,30732,30
17097,153013,30
17098,39517,30
17099,31727,30
17100,72797,30
17101,79949,30
17102,34003,30
17103,1937,30
17104,56754,30
17105,58163,30
17106,185887,30
17107,168941,30
17108,85244,30
17109,75680,30
17110,60198,30
17111,93534,30
17112,158496,30
17113,69713,30
17114,13110,30
17115,96573,30
17116,94688,30
17117,25315,30
17118,40350,30
17119,40355,30
17120,91287,30
17121,66664,30
17122,29673,30
17123,33769,30
17124,45236,30
17125,169236,30
17126,63854,30
17127,63855,30
17128,107953,30
17129,113711,30
17130,21302,30
17131,187034,30
17132,61933,30
17133,180987,30
17134,39967,30
17135,32873,30
17136,28565,30
17137,62754,30
17138,190392,30
17139,117611,30
17140,118051,30
17141,90211,30
17142,18991,30
17143,23615,30
17144,16285,30
17145,2052,30
17146,170812,30
17147,148702,30
17148,138784,30
17149,159732,30
17150,76551,30
17151,107673,30
17152,135104,30
17153,182499,30
17154,132323,30
17155,100541,30
17156,75637,30
17157,91500,30
17158,57015,30
17159,182685,30
17160,101632,30
17161,12326,30
17162,55687,30
17163,34211,30
17164,126507,30
17165,104547,30
17166,89171,30
17167,184192,30
17168,33224,30
17169,66584,30
17170,168907,30
17171,149574,30
17172,156216,30
17173,95772,30
17174,125519,30
17175,160396,30
17176,117042,30
17177,80970,30
17178,70340,30
17179,50236,30
17180,9320,30
17181,8167,30
17182,49944,30
17183,91045,30
17184,110955,30
17185,63438,30
17186,153571,30
17187,64821,30
17188,40947,30
17189,31831,30
17190,167768,30
17191,97116,30
17192,93557,30
17193,183898,30
17194,69202,30
17195,21656,30
17196,139304,30
17197,126336,30
17198,39298,30
17199,111140,30
17200,90462,30
17201,74585,30
17202,88370,30
17203,179260,30
17204,50065,30
17205,125703,30
17206,50193,30
17207,23468,30
17208,31551,30
17209,19340,30
17210,29656,30
17211,59710,30
17212,121384,30
17213,177207,30
17214,45265,30
17215,174150,30
17216,65304,30
17217,165487,30
17218,92349,30
17219,5475,30
17220,8463,30
17221,55490,30
17222,4260,30
17223,91897,30
17224,181551,30
17225,121118,30
17226,87356,30
17227,171052,30
17228,100387,30
17229,123289,30
17230,80765,30
17231,96320,30
17232,155603,30
17233,121899,30
17234,150547,30
17235,50295,30
17236,113475,30
17237,142546,30
17238,79026,30
17239,90923,30
17240,176049,30
17241,134400,30
17242,2301,30
17243,49798,30
17244,161201,30
17245,12077,30
17246,168061,30
17247,158775,30
17248,124547,30
17249,188244,30
17250,61368,30
17251,62365,30
17252,52783,30
17253,61131,30
17254,126606,30
17255,118211,30
17256,150460,30
17257,93246,30
17258,126492,30
17259,62685,30
17260,67062,30
17261,160677,30
17262,3140,30
17263,185805,30
17264,26271,30
17265,85902,30
17266,92457,30
17267,178863,30
17268,34852,30
17269,151243,30
17270,168320,30
17271,61345,30
17272,29375,30
17273,187636,30
17274,51141,30
17275,84025,30
17276,159939,30
17277,37504,30
17278,91926,30
17279,1352,30
17280,120095,30
17281,26747,30
17282,43003,30
17283,64022,30
17284,19810,30
17285,49234,30
17286,54423,30
17287,127122,30
17288,119660,30
17289,40596,30
17290,56169,30
17291,97848,30
17292,100860,30
17293,72855,30
17294,120497,30
17295,104958,30
17296,167093,30
17297,165262,30
17298,98161,30
17299,61662,30
17300,96514,30
17301,104957,30
17302,29144,30
17303,43013,30
17304,82971,30
17305,163806,30
17306,64837,30
17307,179663,30
17308,142747,30
17309,72420,30
17310,150285,30
17311,5030,30
17312,29142,30
17313,107398,30
17314,76938,30
17315,31171,30
17316,153458,30
17317,184621,30
17318,134180,30
17319,164682,30
17320,49504,30
17321,76847,30
17322,135769,30
17323,69135,30
17324,170760,30
17325,40935,30
17326,108735,30
17327,114520,30
17328,54181,30
17329,106013,30
17330,143934,30
17331,81626,30
17332,101340,30
17333,103890,30
17334,189695,30
17335,103892,30
17336,81623,30
17337,158999,30
17338,183440,30
17339,159642,30
17340,134412,30
17341,107214,30
17342,1286,30
17343,45478,30
17344,113128,30
17345,185538,30
17346,154777,30
17347,116821,30
17348,110258,30
17349,74528,30
17350,46786,30
17351,127324,30
17352,162170,30
17353,64511,30
17354,144389,30
17355,40206,30
17356,152801,30
17357,67405,30
17358,79395,30
17359,91067,30
17360,186145,30
17361,41158,30
17362,27571,30
17363,40207,30
17364,160311,30
17365,135526,30
17366,41262,30
17367,91521,30
17368,156033,30
17369,180288,30
17370,57836,30
17371,18777,30
17372,141127,30
17373,155799,30
17374,160412,30
17375,179099,30
17376,123302,30
17377,41255,30
17378,6658,30
17379,119926,30
17380,41849,30
17381,98244,30
17382,116743,30
17383,2975,30
17384,67546,30
17385,54672,30
17386,155794,30
17387,56878,30
17388,101511,30
17389,153799,30
17390,107210,30
17391,152602,30
17392,145847,30
17393,7952,30
17394,26755,30
17395,86865,30
17396,176121,30
17397,5699,30
17398,76153,30
17399,183703,30
17400,55186,30
17401,22970,30
17402,96192,30
17403,71209,30
17404,24775,30
17405,167537,30
17406,170638,30
17407,113336,30
17408,165337,30
17409,137909,30
17410,116774,30
17411,131167,30
17412,114730,30
17413,64515,30
17414,159984,30
17415,92756,30
17416,126142,30
17417,71543,30
17418,15871,30
17419,6424,30
17420,115422,30
17421,150156,30
17422,110477,30
17423,28211,30
17424,149763,30
17425,124159,30
17426,146197,30
17427,168104,30
17428,86557,30
17429,165576,30
17430,167935,30
17431,99188,30
17432,34519,30
17433,96911,30
17434,124974,30
17435,176160,30
17436,98749,30
17437,29921,30
17438,29544,30
17439,89738,30
17440,162998,30
17441,53147,30
17442,41355,30
17443,690,30
17444,74645,30
17445,173227,30
17446,94796,30
17447,102888,30
17448,187108,30
17449,165502,30
17450,150198,30
17451,161326,30
17452,181159,30
17453,81057,30
17454,145619,30
17455,91570,30
17456,1742,30
17457,22241,30
17458,104019,30
17459,185402,30
17460,122303,30
17461,97424,30
17462,108808,30
17463,81714,30
17464,150106,30
17465,61040,30
17466,34335,30
17467,132792,30
17468,144646,30
17469,111383,30
17470,152668,30
17471,63724,30
17472,40363,30
17473,30052,30
17474,86031,30
17475,42224,30
17476,141410,30
17477,144816,30
17478,57460,30
17479,41762,30
17480,145052,30
17481,181872,30
17482,35032,30
17483,90790,30
17484,67411,30
17485,125737,30
17486,86632,30
17487,38207,30
17488,34349,30
17489,140680,30
17490,111706,30
17491,116506,30
17492,63959,30
17493,118712,30
17494,74577,30
17495,103375,30
17496,124031,30
17497,146335,30
17498,39983,30
17499,58834,30
17500,185792,30
17501,34792,30
17502,121067,30
17503,75959,30
17504,1060,30
17505,58327,30
17506,151167,30
17507,121663,30
17508,186342,30
17509,12383,30
17510,150407,30
17511,30979,30
17512,138197,30
17513,150548,30
17514,61280,30
17515,69263,30
17516,52873,30
17517,27636,30
