ori,lo_transittime
98528,2.02
98530,12.95
98532,21.0
98534,10.93
98537,30.9
98538,18.07
98539,7.97
98540,13.78
98542,10.66
98547,15.65
98558,12.91
98561,35.5
98562,15.44
98563,8.04
98564,8.12
98569,24.56
98571,18.21
98572,11.83
98573,9.0
98576,27.65
98577,1.29
98578,13.78
98581,24.01
98583,18.61
98584,4.84
98587,24.6
98590,7.73
98596,21.78
98598,32.86
98600,11.67
98601,16.94
98603,6.08
98606,20.23
98613,21.19
98618,17.58
98619,9.38
98621,8.52
98622,17.14
98624,32.66
98625,15.03
98628,14.75
98633,17.95
98634,9.94
98636,7.51
98639,17.57
98640,7.9
98646,14.15
98649,6.38
98651,18.89
98653,11.45
98655,8.85
98657,25.71
98659,9.72
98662,24.63
98665,10.43
98666,10.03
98670,17.73
98671,31.16
98672,7.06
98673,17.57
98675,19.47
98677,10.16
98679,18.98
98682,19.42
98685,12.47
98686,13.44
98687,25.5
98694,19.43
98696,19.38
98697,10.5
98700,10.79
98703,26.21
98706,16.55
98709,37.07
98710,19.08
98715,2.83
98716,18.45
98718,22.78
98719,17.57
98721,3.99
98722,32.97
98724,14.75
98726,31.64
98727,25.55
98728,11.72
98730,6.24
98731,6.79
98732,15.14
98735,13.25
98737,8.69
98738,13.99
98739,23.99
98740,6.29
98746,10.77
98747,36.03
98749,7.86
98750,21.47
98752,10.27
98753,20.18
98754,21.82
98756,11.12
98759,37.07
98763,8.09
98764,15.66
98767,29.18
98768,28.41
98771,2.26
98775,10.49
98776,13.51
98777,18.57
98779,15.71
98783,19.43
98784,13.45
98788,22.79
98790,13.18
98791,16.44
98795,27.71
98797,19.78
98799,24.95
98800,31.18
98801,6.24
98806,8.04
98809,19.76
98810,18.78
98812,19.59
98818,30.63
98820,12.93
98821,19.92
98823,20.78
98824,25.43
98825,20.62
98830,6.01
98835,27.45
98836,23.94
98837,7.69
98839,14.49
98841,15.69
98843,28.16
98845,10.85
98846,17.36
98847,15.38
98851,18.42
98859,14.11
98863,22.56
98867,17.13
98868,23.77
98869,10.09
98872,20.58
98873,32.5
98874,8.0
98876,12.23
98879,10.14
98885,12.12
98886,23.81
98887,12.12
98889,37.07
98895,9.84
98896,16.39
98899,10.43
98900,7.79
98904,10.48
98905,17.98
98906,15.96
98912,20.56
98913,6.92
98914,26.39
98915,37.7
98916,11.99
98917,14.07
98920,28.78
98928,20.36
98931,18.59
98932,8.15
98935,9.1
98937,10.45
98944,18.04
98946,30.77
98947,24.78
98948,16.73
98949,10.44
98953,15.48
98954,10.36
98955,24.45
98956,12.82
98961,17.79
98962,19.17
98964,9.89
98965,10.73
98967,16.51
98968,26.22
98971,29.37
98974,12.45
98975,30.49
98976,12.14
98979,12.43
98981,10.55
98983,14.36
98987,17.57
98990,11.97
98993,15.3
98995,25.43
98998,14.82
98999,14.4
99000,10.55
99002,8.95
99006,9.78
99007,9.11
99008,8.78
99009,23.78
99012,5.03
99013,20.95
99014,6.88
99016,8.12
99017,15.99
99018,13.0
99021,15.61
99030,6.99
99035,29.71
99036,25.72
99037,16.94
99039,15.34
99040,5.59
99042,13.18
99043,11.38
99045,8.86
99049,16.61
99051,28.87
99052,19.65
99054,12.41
99055,8.87
99060,8.01
99062,6.44
99064,15.17
99065,21.53
99067,8.67
99070,27.28
99072,22.5
99074,16.93
99079,15.81
99080,22.86
99081,9.04
99082,32.5
99086,5.9
99087,31.44
99089,19.25
99091,2.65
99093,6.71
99094,20.78
99097,29.0
99106,14.76
99108,32.71
99110,9.84
99113,13.63
99121,7.31
99123,39.76
99124,9.04
99132,16.26
99133,11.45
99134,18.48
99135,10.93
99142,12.57
99144,23.29
99145,24.87
99146,20.04
99151,10.23
99153,8.14
99154,19.86
99155,25.69
99156,8.16
99157,7.8
99158,12.39
99160,12.16
99161,12.37
99162,8.68
99164,8.43
99166,15.72
99169,5.46
99171,10.15
99173,14.7
99174,12.83
99182,14.55
99183,19.27
99187,8.46
99188,6.07
99191,19.16
99198,10.98
99199,12.16
99208,24.08
99209,11.21
99210,11.77
99211,12.54
99212,18.23
99213,23.31
99214,5.06
99216,13.06
99217,15.59
99218,12.41
99220,29.57
99221,7.78
99224,8.99
99229,20.36
99231,13.81
99239,36.53
99240,12.91
99243,6.69
99245,10.14
99247,19.66
99248,21.59
99250,11.73
99251,13.54
99253,7.4
99258,30.54
99260,6.77
99261,11.48
99263,21.35
99264,20.08
99269,31.44
99270,22.15
99271,22.64
99272,11.73
99274,15.31
99275,14.62
99278,31.62
99281,9.97
99282,20.85
99283,12.65
99284,28.16
99285,26.79
99287,23.32
99289,14.08
99297,12.42
99298,6.34
99302,3.77
99305,14.36
99307,18.4
99308,17.72
99309,7.95
99314,3.62
99315,9.41
99319,18.95
99322,25.43
99328,6.88
99330,12.73
99331,17.54
99342,8.97
99343,11.46
99344,16.84
99348,11.81
99349,9.02
99350,17.12
99351,25.39
99352,8.94
99360,15.62
99361,2.85
99362,15.28
99364,11.7
99365,13.93
99368,2.55
99371,14.16
99372,16.23
99375,14.54
99376,18.78
99380,6.08
99381,2.16
99385,9.83
99391,16.55
99392,11.05
99393,8.97
99394,5.99
99395,18.04
99396,24.34
99397,3.41
99399,11.48
99401,11.78
99403,19.57
99405,11.64
99407,27.5
99408,20.78
99409,13.64
99410,7.9
99411,8.6
99413,8.35
99414,9.24
99415,23.08
99416,20.26
99418,19.61
99419,24.39
99421,10.71
99422,18.72
99426,11.18
99430,14.02
99431,16.08
99433,17.99
99434,10.75
99436,6.75
99439,24.36
99448,16.41
99449,2.76
99451,6.79
99452,19.94
99453,1.8
99455,13.68
99462,27.88
99467,15.96
99470,4.3
99472,22.13
99475,28.89
99476,14.34
99477,15.12
99478,8.66
99486,13.23
99488,9.45
99489,9.54
99491,4.21
99494,9.28
99495,32.99
99498,7.54
99499,20.9
99500,23.24
99502,11.98
99505,3.48
99507,18.35
99511,16.4
99512,8.05
99513,20.13
99514,19.75
99517,9.35
99518,12.55
99529,4.98
99532,16.78
99538,8.08
99539,25.28
99541,24.78
99542,12.2
99543,17.85
99544,18.7
99545,17.72
99546,14.62
99549,30.81
99550,24.31
99551,16.97
99552,27.23
99555,13.18
99560,20.49
99562,8.8
99565,21.45
99569,23.64
99571,24.7
99572,17.89
99574,31.44
99575,30.76
99580,9.44
99581,11.14
99586,25.37
99588,16.99
99589,14.67
99592,11.3
99596,30.82
99597,16.4
99599,9.18
99601,9.12
99603,35.91
99604,20.43
99606,6.06
99607,17.48
99608,9.15
99610,7.15
99612,9.46
99620,25.88
99621,8.84
99623,5.54
99628,35.16
99631,9.18
99633,34.78
99634,23.99
99636,24.41
99647,14.86
99649,8.33
99650,29.15
99651,4.41
99652,13.92
99658,15.08
99659,20.86
99660,22.54
99661,21.31
99663,37.8
99664,13.59
99671,24.03
99673,12.1
99681,12.17
99683,9.93
99684,8.12
99685,26.13
99688,5.55
99690,10.03
99691,3.81
99693,21.07
99694,35.94
99695,13.17
99697,28.09
99700,12.26
99702,9.73
99705,12.92
99708,8.54
99712,3.77
99717,10.41
99718,7.63
99721,8.85
99722,18.12
99724,8.05
99725,8.99
99727,3.21
99730,36.5
99732,20.68
99733,19.77
99736,6.46
99738,16.85
99739,25.61
99742,18.56
99743,17.0
99746,22.51
99747,5.78
99748,21.27
99750,11.55
99752,16.96
99758,15.41
99761,19.33
99763,6.8
99766,18.74
99773,8.63
99774,8.19
99776,20.72
99778,14.39
99782,0.08
99785,9.78
99787,8.43
99790,37.66
99791,29.56
99793,7.88
99798,12.3
99800,19.23
99801,13.96
99805,18.84
99806,18.62
99809,8.69
99810,14.91
99811,17.66
99812,20.8
99814,6.22
99815,25.67
99817,7.17
99819,10.86
99820,24.38
99824,24.22
99826,6.21
99827,5.45
99829,12.48
99831,28.45
99832,29.54
99842,7.07
99843,12.08
99844,24.85
99845,8.51
99848,16.92
99850,11.3
99851,3.93
99852,24.05
99853,3.99
99856,29.72
99858,23.56
99861,26.87
99862,13.44
99863,15.27
99864,36.92
99865,16.63
99868,12.12
99869,26.12
99871,12.62
99876,14.63
99879,1.42
99882,22.99
99887,23.25
99889,21.95
99891,18.55
99892,25.36
99894,18.58
99897,8.22
99898,9.69
99899,11.43
99900,7.58
99901,27.07
99902,37.62
99906,28.1
99912,32.75
99913,22.19
99917,19.79
99923,15.82
99928,14.02
99929,17.79
99932,15.59
99933,12.23
99934,9.63
99936,12.45
99939,8.09
99944,13.96
99950,18.51
99951,18.15
99952,25.07
99957,3.3
99958,27.36
99963,32.97
99965,14.14
99967,33.31
99971,17.48
99975,11.63
99979,16.4
99984,11.14
99990,17.91
99991,14.72
99996,12.03
100000,18.41
100002,11.81
100004,10.51
100005,12.91
100007,11.16
100009,13.22
100010,6.86
100011,29.13
100012,27.21
100013,4.57
100015,28.0
100017,26.65
100018,17.31
100020,18.24
100022,8.76
100030,7.47
100032,16.69
100033,8.09
100035,8.15
100041,17.41
100042,22.94
100043,12.39
100045,8.29
100051,17.66
100052,15.65
100053,36.29
100059,7.0
100061,7.47
100062,10.28
100065,6.88
100067,18.03
100073,15.79
100074,19.91
100076,5.06
100077,11.46
100083,31.41
100084,7.55
100085,19.77
100086,31.34
100088,6.99
100089,15.37
100093,18.51
100095,16.51
100098,5.7
100099,18.19
100100,23.31
100102,25.56
100103,8.97
100105,15.14
100108,5.49
100111,29.6
100112,20.72
100114,19.59
100115,19.08
100118,17.09
100120,16.74
100122,13.73
100123,24.41
100124,7.04
100125,18.19
100126,23.75
100127,12.34
100131,15.65
100134,13.02
100135,8.17
100137,11.38
100140,29.23
100147,10.48
100148,24.7
100149,21.44
100150,9.38
100151,10.31
100153,8.17
100155,26.21
100157,10.97
100158,19.29
100159,9.57
100166,32.23
100168,27.72
100169,4.81
100170,12.12
100174,19.77
100175,10.04
100180,13.22
100181,11.21
100182,23.52
100184,12.15
100186,25.75
100187,16.69
100189,19.01
100190,27.77
100191,13.27
100192,35.74
100198,8.37
100199,9.52
100202,7.21
100205,12.72
100206,13.77
100208,14.52
100211,18.42
100216,10.6
100217,11.14
100218,26.93
100219,16.36
100224,13.21
100225,10.23
100232,8.77
100235,4.38
100237,23.49
100238,10.12
100242,26.54
100247,20.32
100248,0.28
100252,8.57
100253,20.98
100255,12.02
100256,8.37
100257,16.9
100258,13.78
100262,23.71
100263,9.73
100264,15.39
100269,11.96
100271,27.41
100273,26.83
100277,3.98
100281,1.76
100282,22.39
100283,14.51
100285,15.79
100286,13.58
100287,15.39
100288,17.43
100291,21.86
100295,9.75
100298,25.05
100299,23.27
100300,11.67
100301,30.27
100302,15.23
100304,6.26
100305,16.82
100306,7.69
100308,8.0
100314,6.12
100317,7.28
100319,5.55
100322,10.19
100325,9.17
100326,14.0
100333,6.77
100334,10.06
100335,9.64
100336,7.87
100337,7.36
100341,35.65
100343,21.72
100345,2.96
100347,2.64
100349,8.95
100352,6.89
100354,25.1
100355,10.66
100356,13.18
100358,4.06
100361,12.03
100363,12.74
100366,22.18
100375,11.65
100376,7.94
100378,16.41
100380,22.98
100384,20.63
100385,4.54
100386,12.64
100387,15.77
100390,7.13
100396,5.06
100398,12.31
100401,21.83
100403,10.96
100405,35.48
100406,32.56
100412,11.79
100413,15.85
100414,3.56
100416,23.84
100417,34.13
100418,22.83
100419,15.21
100420,14.03
100421,7.8
100422,7.31
100425,8.89
100426,31.7
100429,18.07
100431,12.48
100432,25.81
100440,13.76
100443,22.79
100446,30.73
100447,12.86
100448,20.35
100449,2.26
100450,11.85
100451,12.89
100452,14.72
100454,12.46
100456,8.36
100457,9.03
100458,15.21
100461,21.17
100466,15.39
100467,6.07
100468,21.57
100470,15.95
100474,19.8
100475,21.57
100476,10.94
100477,15.45
100481,16.69
100484,18.8
100486,9.65
100487,13.38
100488,14.61
100490,7.38
100496,6.86
100497,10.15
100499,10.24
100501,22.0
100502,14.72
100505,5.04
100506,9.14
100508,23.64
100510,8.51
100512,15.96
100514,10.62
100515,13.77
100517,33.73
100520,31.44
100521,10.01
100524,16.81
100525,14.06
100528,7.57
100529,24.06
100530,10.41
100536,7.55
100539,26.99
100541,14.78
100545,12.23
100548,2.69
100551,18.0
100555,3.06
100556,34.61
100557,38.83
100560,11.69
100564,12.64
100565,9.24
100566,22.48
100567,8.58
100570,16.73
100571,21.48
100572,9.89
100573,31.69
100574,15.89
100578,31.66
100579,16.72
100583,12.18
100586,3.59
100588,19.7
100591,32.48
100592,21.7
100593,23.92
100595,10.04
100596,16.28
100601,11.11
100602,4.36
100608,7.59
100611,10.84
100612,17.82
100613,10.22
100614,29.56
100617,6.77
100618,10.64
100619,19.39
100622,14.75
100623,15.77
100624,20.53
100626,9.95
100630,11.79
100633,13.09
100634,6.17
100638,15.91
100644,8.97
100645,5.31
100647,9.08
100649,11.14
100651,17.45
100653,20.76
100656,25.17
100657,10.09
100660,23.28
100661,20.88
100663,36.22
100665,11.06
100669,20.82
100672,10.52
100674,5.31
100675,12.72
100676,9.92
100677,6.54
100678,2.19
100682,10.99
100684,15.14
100685,29.59
100688,12.51
100689,6.63
100693,11.22
100696,7.82
100699,14.95
100700,27.69
100701,6.51
100710,16.86
100711,32.75
100712,11.17
100715,12.59
100721,15.22
100722,3.09
100726,39.14
100727,13.74
100728,10.78
100730,8.55
100732,13.59
100733,17.43
100734,11.7
100735,4.9
100736,23.39
100738,23.05
100739,13.0
100740,23.77
100741,22.49
100743,3.9
100744,7.97
100745,28.33
100746,8.03
100750,5.47
100752,22.6
100755,9.85
100759,14.09
100760,25.42
100767,20.79
100768,19.83
100770,11.63
100773,6.42
100779,28.01
100780,18.22
100784,24.6
100786,16.04
100788,16.4
100794,6.61
100796,27.81
100798,5.97
100799,9.32
100803,14.46
100805,17.24
100807,31.35
100808,13.64
100814,13.74
100818,11.48
100824,10.85
100828,6.09
100832,26.26
100839,3.08
100840,16.72
100841,7.17
100844,8.55
100851,23.1
100852,8.46
100853,17.82
100855,11.98
100856,20.54
100857,7.97
100860,18.7
100861,16.79
100862,5.47
100863,7.78
100868,7.86
100869,11.26
100870,14.57
100874,9.29
100876,3.99
100878,10.88
100879,12.94
100880,30.9
100881,13.51
100882,2.19
100884,31.47
100888,12.06
100889,14.0
100892,29.06
100893,15.82
100901,20.22
100902,9.98
100904,5.7
100905,29.53
100906,10.68
100908,30.15
100914,3.73
100917,10.17
100918,21.52
100919,8.26
100921,19.12
100922,11.0
100925,26.77
100928,10.22
100930,28.63
100931,12.48
100932,24.69
100934,26.08
100935,11.59
100937,17.65
100939,12.35
100942,26.22
100943,8.75
100950,8.09
100952,25.31
100953,19.22
100956,12.7
100957,32.83
100959,9.79
100960,9.96
100961,6.31
100963,22.83
100969,26.81
100971,5.45
100972,25.56
100973,13.7
100974,15.12
100977,10.18
100979,21.87
100982,17.22
100984,14.0
100987,32.73
100988,23.57
100992,10.07
100993,33.21
100996,13.27
100998,12.57
100999,6.68
101005,27.08
101007,5.17
101008,19.24
101009,16.0
101011,3.82
101012,28.51
101015,12.09
101016,4.11
101017,20.24
101020,19.45
101021,12.9
101022,23.31
101023,11.7
101027,7.06
101030,13.64
101034,17.52
101036,9.46
101037,8.55
101040,14.48
101044,8.19
101045,5.38
101046,11.03
101050,17.95
101052,19.75
101055,9.88
101056,17.36
101058,13.41
101061,5.66
101062,9.55
101063,6.88
101065,29.67
101067,9.41
101070,14.75
101073,13.95
101074,25.22
101077,9.21
101078,32.12
101082,5.46
101086,14.93
101088,24.95
101090,30.37
101097,15.44
101099,8.04
101101,17.49
101103,17.08
101104,22.64
101105,25.59
101106,2.3
101114,9.65
101116,17.02
101119,21.17
101122,31.2
101123,12.84
101126,12.82
101127,31.65
101128,11.82
101131,9.29
101133,8.23
101135,17.43
101142,28.59
101147,17.37
101153,5.83
101156,12.4
101157,8.49
101160,8.13
101161,10.12
101163,12.27
101168,8.65
101171,18.56
101173,19.92
101174,15.3
101177,14.72
101179,23.26
101183,14.28
101190,12.46
101192,27.68
101198,15.26
101201,11.85
101204,35.33
101205,7.25
101210,34.51
101211,18.81
101213,21.45
101216,32.61
101218,14.57
101219,18.78
101221,15.36
101228,9.0
101230,22.04
101231,11.16
101235,8.77
101236,27.34
101237,27.26
101240,18.26
101245,21.94
101248,25.35
101251,4.46
101252,6.0
101257,19.78
101261,13.1
101263,13.72
101264,12.7
101265,12.68
101266,18.23
101269,32.36
101270,3.95
101276,20.3
101279,8.67
101281,9.81
101282,17.27
101284,33.78
101285,20.23
101286,6.85
101287,9.17
101288,15.75
101289,25.23
101293,17.16
101296,9.32
101297,13.78
101300,6.31
101301,32.04
101303,26.41
101305,15.38
101310,7.86
101311,15.93
101312,19.99
101313,4.69
101314,8.51
101319,17.04
101321,10.65
101322,7.39
101323,7.62
101326,36.04
101327,18.51
101328,9.62
101329,23.71
101330,7.71
101333,15.9
101334,11.02
101338,13.12
101340,12.32
101343,15.65
101344,7.82
101351,9.42
101355,14.57
101357,7.97
101360,27.07
101363,6.75
101365,15.27
101366,18.41
101369,11.55
101371,26.69
101372,16.63
101375,0.82
101377,7.17
101378,10.66
101381,37.09
101384,12.82
101386,9.13
101389,6.94
101400,9.45
101401,16.36
101403,10.81
101405,28.79
101407,9.61
101411,20.15
101412,6.37
101414,0.23
101415,10.15
101418,16.57
101419,11.2
101421,33.24
101427,18.41
101430,27.71
101431,13.51
101432,13.49
101433,10.12
101435,14.2
101436,20.09
101439,11.72
101440,35.01
101441,13.08
101442,20.91
101443,8.07
101446,14.9
101447,12.91
101451,29.85
101452,7.26
101454,25.78
101455,24.05
101456,33.7
101457,26.77
101458,14.96
101465,13.92
101467,16.39
101469,17.21
101471,20.98
101475,13.17
101476,14.74
101478,10.31
101481,12.44
101482,29.53
101485,15.4
101491,30.39
101499,39.22
101505,10.45
101508,6.37
101511,3.31
101516,13.86
101518,11.55
101519,25.61
101522,10.34
101523,10.81
101525,14.78
101532,27.86
101535,11.46
101536,7.04
101541,4.91
101543,11.68
101546,20.77
101547,16.99
101548,13.32
101549,8.22
101553,16.25
101554,10.58
101555,31.78
101559,23.14
101563,9.23
101564,5.66
101565,15.44
101566,16.06
101567,8.73
101568,36.6
101571,19.69
101572,14.21
101584,17.04
101587,24.44
101588,29.52
101589,10.82
101599,31.61
101606,19.08
101608,19.95
101609,6.26
101610,29.34
101613,16.42
101617,6.56
101618,17.63
101621,3.68
101622,30.88
101627,13.77
101629,6.68
101632,11.94
101634,31.69
101639,16.78
101641,20.17
101644,11.55
101646,3.91
101648,9.35
101651,18.41
101657,23.79
101658,27.4
101659,13.74
101660,9.93
101661,27.32
101662,14.23
101663,12.79
101664,12.41
101670,16.4
101672,9.82
101675,4.81
101680,2.34
101683,11.63
101685,31.17
101687,15.61
101689,12.69
101690,9.24
101692,9.72
101695,8.92
101697,5.59
101700,15.51
101702,12.52
101704,11.08
101705,29.25
101707,7.77
101709,12.77
101710,21.67
101711,13.22
101714,8.32
101715,11.82
101724,23.18
101730,18.68
101732,23.92
101743,12.06
101753,17.24
101754,21.88
101755,8.04
101756,23.53
101759,6.37
101762,27.38
101763,31.45
101765,10.09
101766,23.7
101769,12.63
101773,23.53
101778,15.57
101779,6.53
101781,9.77
101783,14.45
101787,14.42
101788,17.26
101789,6.72
101791,7.89
101792,7.21
101793,10.05
101795,7.83
101796,1.41
101800,6.52
101804,7.09
101812,0.61
101813,16.86
101820,21.34
101823,7.79
101828,22.23
101832,24.0
101835,10.19
101836,19.36
101837,13.02
101839,26.56
101840,25.35
101843,11.57
101844,14.83
101847,5.95
101849,12.08
101850,10.01
101853,31.95
101855,19.03
101856,18.41
101858,15.72
101860,26.95
101864,8.62
101865,26.38
101870,10.39
101873,11.64
101874,31.9
101876,14.45
101877,24.54
101880,21.14
101882,17.36
101883,24.59
101885,14.79
101886,6.3
101890,8.78
101891,12.14
101894,10.04
101896,25.43
101897,4.29
101898,18.03
101899,11.0
101900,11.21
101901,11.82
101903,10.78
101909,12.69
101910,8.48
101911,26.54
101912,16.94
101916,16.38
101922,33.56
101923,16.4
101924,17.08
101925,4.94
101926,11.11
101934,20.23
101935,21.7
101936,10.42
101937,18.22
101940,10.95
101941,18.76
101942,6.72
101945,19.73
101946,26.39
101947,20.7
101949,13.16
101954,29.6
101955,32.71
101962,13.19
101964,5.58
101965,36.81
101966,12.04
101967,11.7
101968,14.43
101969,16.38
101973,13.57
101974,9.15
101978,15.04
101979,14.78
101980,16.74
101981,7.57
101983,31.69
101984,23.6
101987,30.71
101989,9.77
101990,8.18
101991,10.32
101994,6.43
101996,9.22
101998,27.19
102000,22.13
102004,11.55
102006,12.74
102008,13.65
102010,16.3
102013,16.65
102015,8.86
102016,10.88
102020,3.28
102026,10.03
102028,7.74
102030,10.48
102031,10.73
102032,36.46
102036,24.34
102037,4.8
102039,8.59
102040,24.29
102043,8.57
102045,19.08
102046,6.99
102048,11.72
102049,23.46
102051,19.6
102054,14.54
102055,26.72
102056,8.6
102057,28.03
102059,26.39
102063,20.99
102064,14.14
102072,29.52
102074,29.97
102075,12.14
102080,14.72
102081,11.15
102082,18.28
102083,26.06
102084,18.48
102085,3.57
102087,10.93
102089,12.18
102091,7.39
102092,22.06
102094,17.71
102097,17.79
102098,7.94
102101,20.31
102102,6.63
102105,18.3
102106,17.02
102108,11.97
102109,11.18
102112,13.72
102117,17.58
102120,6.9
102125,5.51
102126,28.36
102131,8.78
102132,23.38
102133,4.86
102136,21.7
102140,11.75
102145,18.01
102148,11.77
102150,25.75
102151,9.16
102153,6.89
102155,4.64
102157,12.09
102158,21.58
102160,0.29
102164,3.49
102165,18.07
102170,19.7
102171,10.35
102177,11.48
102179,10.05
102182,18.88
102187,6.62
102188,9.74
102190,27.24
102201,27.78
102203,10.96
102204,35.92
102208,22.57
102212,10.91
102213,10.05
102217,23.59
102218,16.97
102222,29.18
102224,17.78
102225,7.78
102226,17.75
102228,11.02
102230,14.41
102232,12.61
102233,3.06
102234,17.01
102237,29.4
102241,8.96
102243,24.15
102244,13.75
102245,15.61
102246,12.65
102251,23.53
102253,9.44
102255,17.72
102258,8.59
102259,14.04
102264,20.68
102265,13.14
102266,26.0
102268,19.88
102269,6.35
102276,28.59
102279,4.86
102284,7.62
102288,13.43
102298,22.26
102300,14.79
102301,29.99
102303,2.45
102304,11.87
102306,14.33
102309,12.71
102310,11.78
102312,27.41
102314,31.67
102315,12.3
102316,8.55
102317,36.64
102318,13.45
102327,19.7
102329,8.38
102336,19.12
102340,14.98
102347,16.07
102358,22.18
102359,14.42
102361,13.99
102362,15.82
102363,11.78
102364,6.97
102365,9.32
102367,13.26
102368,13.21
102373,9.01
102374,10.18
102376,17.77
102377,20.15
102380,18.82
102382,21.3
102384,21.36
102385,12.2
102388,27.03
102390,5.66
102391,20.33
102393,16.61
102394,22.27
102395,13.04
102396,6.99
102398,2.85
102407,12.04
102408,14.09
102412,24.74
102413,27.24
102416,24.53
102417,21.45
102418,7.03
102419,8.59
102420,14.08
102426,14.97
102427,11.28
102430,20.94
102432,3.18
102433,33.69
102434,14.56
102439,26.78
102444,17.78
102447,34.63
102449,23.09
102450,9.44
102455,19.55
102457,1.14
102458,3.97
102459,25.5
102461,16.0
102462,16.12
102464,34.57
102466,7.53
102468,15.57
102471,7.82
102472,0.83
102473,15.61
102474,30.5
102475,10.46
102476,26.77
102478,24.0
102480,32.67
102483,19.43
102484,9.01
102486,5.83
102490,19.94
102495,15.94
102502,22.82
102504,36.48
102511,12.15
102515,12.69
102516,20.47
102517,21.78
102520,37.88
102524,9.37
102526,19.26
102527,13.25
102528,10.81
102529,14.77
102530,18.99
102531,20.36
102532,16.65
102534,11.85
102536,19.3
102538,8.32
102539,9.77
102542,13.07
102545,11.26
102547,27.99
102548,5.25
102550,16.57
102555,1.85
102559,8.82
102564,17.73
102565,9.08
102571,16.87
102572,10.86
102573,20.82
102574,28.74
102575,4.99
102577,28.1
102579,23.96
102582,13.48
102585,10.59
102587,15.78
102588,11.79
102591,11.91
102594,20.9
102597,31.91
102599,7.46
102608,11.27
102610,6.21
102618,21.92
102620,11.55
102626,3.34
102628,12.21
102630,7.63
102633,5.24
102637,34.79
102638,17.86
102639,10.21
102642,9.4
102655,37.0
102659,18.61
102661,2.02
102663,15.97
102665,19.0
102669,8.14
102672,27.78
102676,14.79
102677,5.54
102680,28.78
102683,32.46
102684,13.13
102691,19.58
102695,11.85
102697,32.5
102698,17.43
102699,10.57
102701,29.39
102706,11.73
102708,31.81
102710,13.59
102711,8.52
102716,33.06
102717,6.52
102719,9.02
102725,20.56
102727,13.96
102729,30.57
102737,9.69
102741,9.03
102742,32.77
102745,23.37
102747,10.63
102749,16.46
102751,6.9
102752,12.17
102753,19.7
102755,11.08
102757,23.45
102759,14.88
102762,4.98
102763,36.67
102766,14.89
102767,7.57
102768,8.34
102769,16.4
102772,11.71
102773,10.9
102774,20.94
102775,25.53
102776,12.47
102778,9.24
102781,36.17
102783,29.78
102784,11.7
102785,12.6
102787,10.39
102788,20.42
102793,2.08
102795,10.45
102799,22.82
102800,36.12
102802,18.82
102803,10.39
102805,13.75
102807,15.63
102810,21.58
102813,29.39
102816,11.02
102819,14.47
102821,30.92
102828,16.75
102831,10.33
102832,11.18
102835,22.41
102836,12.33
102839,28.74
102840,22.59
102842,27.65
102843,10.43
102848,20.49
102851,3.64
102853,8.23
102856,19.07
102857,15.67
102858,19.78
102861,8.61
102863,11.91
102872,11.23
102876,20.92
102879,30.58
102881,18.41
102885,14.94
102886,11.0
102887,19.63
102888,4.82
102889,12.91
102891,22.34
102892,11.65
102894,14.64
102897,10.24
102898,29.49
102901,9.11
102906,7.59
102912,12.39
102914,9.64
102917,12.82
102918,1.88
102920,21.15
102922,8.3
102923,8.37
102930,14.75
102934,15.98
102935,20.2
102936,12.51
102938,34.39
102940,15.13
102941,12.44
102943,6.12
102945,13.65
102947,20.21
102949,10.24
102952,5.06
102953,5.78
102961,15.33
102963,10.16
102966,7.86
102969,10.14
102970,4.15
102972,10.65
102973,19.39
102979,11.72
102984,20.78
102985,21.56
102986,14.12
102989,12.26
102991,27.29
102995,25.41
102998,17.62
102999,7.7
103000,3.54
103004,37.67
103007,9.96
103008,11.96
103014,34.94
103015,19.99
103016,14.57
103017,4.43
103019,7.08
103022,14.92
103027,25.56
103029,11.71
103031,12.2
103036,21.65
103038,6.95
103041,17.05
103043,8.73
103044,9.97
103045,9.11
103046,8.13
103048,16.39
103052,14.13
103053,9.36
103056,15.85
103057,4.0
103059,6.67
103062,11.66
103063,10.14
103064,7.98
103067,12.56
103068,14.13
103070,10.13
103071,3.84
103072,17.51
103073,7.17
103074,11.56
103075,14.81
103076,5.07
103079,7.74
103087,9.04
103090,14.75
103095,20.58
103098,28.65
103099,12.48
103102,8.82
103104,4.06
103107,17.55
103112,15.48
103114,7.88
103115,8.12
103117,6.59
103121,2.64
103125,10.83
103127,35.34
103128,5.45
103132,19.72
103136,22.59
103137,16.36
103139,6.37
103142,11.36
103145,4.61
103147,10.57
103149,15.51
103152,8.17
103158,22.78
103164,9.66
103175,30.6
103177,7.89
103178,16.82
103180,21.27
103181,22.83
103185,9.78
103187,8.09
103189,11.78
103191,7.63
103192,16.64
103193,15.41
103197,10.27
103204,17.56
103208,18.51
103209,12.66
103214,29.51
103217,12.21
103218,27.64
103223,13.5
103224,13.3
103227,28.49
103232,5.88
103234,38.85
103237,11.51
103242,15.85
103243,5.5
103245,17.63
103246,13.79
103247,17.16
103248,10.05
103250,24.56
103256,32.67
103259,18.32
103260,31.37
103263,17.41
103265,3.77
103266,32.9
103268,9.09
103269,9.73
103270,11.35
103271,8.36
103273,16.43
103274,15.84
103277,15.09
103281,25.39
103282,12.17
103283,7.24
103284,11.67
103285,15.78
103286,24.14
103288,11.66
103289,23.66
103290,16.25
103291,35.72
103294,14.12
103297,14.9
103303,28.81
