,ori,hi_access
328,176067.0,19.0
329,25585.0,26.0
330,51735.0,22.0
331,117698.0,27.0
332,164144.0,22.0
333,12603.0,23.0
334,126498.0,21.0
335,30992.0,23.0
336,107680.0,19.0
337,5444.0,19.0
338,41046.0,19.0
339,37199.0,19.0
340,121138.0,23.0
341,167347.0,23.0
342,71069.0,23.0
343,115794.0,19.0
344,40628.0,23.0
345,61139.0,19.0
346,32253.0,22.0
347,120308.0,20.0
348,75048.0,23.0
349,96954.0,22.0
350,164071.0,19.0
351,84035.0,23.0
352,41348.0,19.0
353,174389.0,23.0
354,182261.0,23.0
355,68489.0,21.0
356,59660.0,19.0
357,60198.0,20.0
358,44321.0,20.0
359,152395.0,19.0
360,67031.0,21.0
361,141733.0,26.0
362,81077.0,23.0
363,31437.0,23.0
364,93367.0,22.0
365,73553.0,24.0
366,8750.0,27.0
367,178701.0,19.0
368,142904.0,21.0
369,43261.0,19.0
370,113896.0,23.0
371,27595.0,19.0
372,184953.0,23.0
373,37318.0,25.0
374,67215.0,24.0
375,154657.0,19.0
376,153932.0,25.0
377,177389.0,19.0
378,14362.0,19.0
379,126509.0,19.0
380,158155.0,27.0
381,27841.0,19.0
382,41849.0,25.0
383,118415.0,23.0
384,110097.0,19.0
385,151036.0,19.0
386,66993.0,24.0
387,94764.0,23.0
388,29438.0,19.0
389,157697.0,22.0
390,156919.0,19.0
391,171522.0,20.0
392,127485.0,19.0
393,37111.0,24.0
394,184862.0,24.0
395,54868.0,23.0
396,8383.0,19.0
397,153560.0,23.0
398,189889.0,21.0
399,67642.0,23.0
400,125314.0,22.0
401,71349.0,19.0
402,176086.0,23.0
403,12399.0,19.0
404,3884.0,23.0
405,84803.0,19.0
406,81174.0,25.0
407,166572.0,20.0
408,5110.0,23.0
409,170020.0,23.0
410,132901.0,21.0
411,6178.0,21.0
412,9112.0,21.0
413,42362.0,24.0
414,169743.0,19.0
415,65013.0,23.0
416,142682.0,27.0
417,20573.0,24.0
418,189856.0,19.0
419,21518.0,19.0
420,60311.0,19.0
421,121432.0,19.0
422,143710.0,23.0
423,124898.0,27.0
424,17232.0,22.0
425,186764.0,19.0
426,162278.0,24.0
427,52651.0,23.0
428,75595.0,19.0
429,32177.0,27.0
430,22511.0,22.0
431,143464.0,20.0
432,183674.0,20.0
433,5030.0,25.0
434,180408.0,23.0
435,53462.0,23.0
436,5151.0,19.0
437,36865.0,23.0
438,167615.0,19.0
439,30185.0,23.0
440,146638.0,24.0
441,78781.0,19.0
442,138369.0,25.0
443,47831.0,23.0
444,144863.0,27.0
445,96394.0,24.0
446,122603.0,24.0
447,52899.0,23.0
448,98621.0,23.0
449,166466.0,19.0
450,111526.0,26.0
451,107989.0,19.0
452,873.0,21.0
453,73441.0,20.0
454,74927.0,27.0
455,17076.0,27.0
456,142410.0,25.0
457,22105.0,19.0
458,160507.0,21.0
459,54610.0,21.0
460,179701.0,22.0
461,138646.0,20.0
462,142251.0,27.0
463,28405.0,27.0
464,19787.0,19.0
465,71479.0,23.0
466,126034.0,19.0
467,184899.0,23.0
468,172516.0,19.0
469,181280.0,19.0
470,82076.0,23.0
471,84240.0,19.0
472,150527.0,23.0
473,41383.0,25.0
474,169890.0,27.0
475,93795.0,21.0
476,184967.0,19.0
477,39019.0,21.0
478,126772.0,22.0
479,178209.0,24.0
480,5450.0,23.0
481,49015.0,23.0
482,145287.0,19.0
483,44055.0,22.0
484,19224.0,19.0
485,62100.0,23.0
486,104581.0,24.0
487,168501.0,19.0
488,184516.0,19.0
489,74808.0,23.0
490,43860.0,23.0
491,90427.0,23.0
492,29706.0,21.0
493,162231.0,26.0
494,151645.0,27.0
495,74254.0,19.0
496,58462.0,25.0
497,112017.0,21.0
498,2826.0,22.0
499,88511.0,19.0
500,79557.0,19.0
501,121700.0,23.0
502,93994.0,20.0
503,57449.0,23.0
504,2315.0,19.0
505,35294.0,21.0
506,81146.0,19.0
507,187566.0,27.0
508,174563.0,23.0
509,136631.0,19.0
510,72376.0,19.0
511,148416.0,21.0
512,145018.0,19.0
513,143633.0,22.0
514,135331.0,21.0
515,168978.0,22.0
516,23545.0,21.0
517,182310.0,18.0
518,70267.0,18.0
519,44337.0,18.0
520,110788.0,18.0
521,149938.0,22.0
522,38131.0,21.0
523,21812.0,22.0
524,184025.0,27.0
525,148769.0,20.0
526,4188.0,30.0
527,39475.0,24.0
528,58125.0,18.0
529,189396.0,25.0
530,185365.0,23.0
531,112451.0,18.0
532,91514.0,25.0
533,134240.0,22.0
534,99691.0,24.0
535,63682.0,24.0
536,110724.0,26.0
537,14728.0,23.0
538,99708.0,18.0
539,141417.0,19.0
540,48537.0,22.0
541,166765.0,18.0
542,88886.0,26.0
543,113709.0,18.0
544,75709.0,18.0
545,139468.0,22.0
546,128248.0,24.0
547,151824.0,22.0
548,187624.0,22.0
549,145225.0,22.0
550,112868.0,26.0
551,127916.0,22.0
552,129256.0,18.0
553,151752.0,18.0
554,95423.0,24.0
555,69791.0,22.0
556,47169.0,23.0
557,183470.0,21.0
558,179171.0,21.0
559,148723.0,18.0
560,11817.0,19.0
561,182406.0,23.0
562,74228.0,23.0
563,173839.0,22.0
564,28241.0,18.0
565,180266.0,24.0
566,74159.0,18.0
567,4273.0,24.0
568,120915.0,22.0
569,136017.0,22.0
570,188039.0,18.0
571,135041.0,22.0
572,114978.0,22.0
573,45387.0,23.0
574,77078.0,23.0
575,149858.0,18.0
576,130682.0,24.0
577,20711.0,20.0
578,25174.0,18.0
579,157364.0,19.0
580,47481.0,24.0
581,58479.0,21.0
582,22495.0,23.0
583,920.0,18.0
584,113970.0,22.0
585,24897.0,19.0
586,133254.0,22.0
587,8382.0,26.0
588,58527.0,18.0
589,77967.0,22.0
590,181258.0,18.0
591,113397.0,18.0
592,45639.0,18.0
593,103922.0,20.0
594,20678.0,18.0
595,79980.0,22.0
596,83206.0,27.0
597,179392.0,19.0
598,70838.0,18.0
599,59948.0,19.0
600,99012.0,18.0
601,123614.0,21.0
602,40809.0,22.0
603,85650.0,26.0
604,161751.0,21.0
605,182882.0,20.0
606,16124.0,18.0
607,155392.0,24.0
608,121195.0,21.0
609,171887.0,22.0
610,152707.0,24.0
611,167630.0,20.0
612,72818.0,25.0
613,88733.0,28.0
614,149464.0,24.0
615,129406.0,30.0
616,11194.0,22.0
617,181181.0,21.0
618,83427.0,18.0
619,131048.0,24.0
620,50801.0,21.0
621,179549.0,26.0
622,109354.0,18.0
623,171321.0,23.0
624,36973.0,23.0
625,154472.0,19.0
626,131842.0,19.0
627,146491.0,21.0
628,16568.0,24.0
629,106675.0,22.0
630,115516.0,22.0
631,130325.0,18.0
632,180718.0,18.0
633,115832.0,23.0
634,59294.0,21.0
635,24989.0,21.0
636,183074.0,22.0
637,133592.0,21.0
638,138993.0,23.0
639,135340.0,22.0
640,115978.0,24.0
641,118921.0,21.0
642,125798.0,18.0
643,157401.0,32.0
644,125447.0,24.0
645,167858.0,23.0
646,50867.0,18.0
647,127395.0,26.0
648,34389.0,21.0
649,159656.0,21.0
650,38617.0,18.0
651,22542.0,18.0
652,164009.0,22.0
653,139851.0,32.0
654,14192.0,18.0
655,107885.0,24.0
656,12734.0,18.0
657,38618.0,26.0
658,145315.0,18.0
659,9378.0,23.0
660,5718.0,30.0
661,89399.0,22.0
662,188050.0,19.0
663,13097.0,21.0
664,91654.0,18.0
665,24651.0,23.0
666,73411.0,30.0
667,46689.0,19.0
668,176537.0,20.0
669,40838.0,22.0
670,90332.0,19.0
671,173633.0,24.0
672,133328.0,22.0
673,166031.0,21.0
674,175247.0,30.0
675,138841.0,18.0
676,103073.0,22.0
677,87717.0,21.0
678,83453.0,21.0
679,40893.0,20.0
680,15029.0,24.0
681,93600.0,22.0
682,73436.0,18.0
683,142188.0,22.0
684,142919.0,22.0
685,103265.0,26.0
686,100305.0,19.0
687,166234.0,18.0
688,10183.0,19.0
689,33878.0,24.0
690,181220.0,18.0
691,190378.0,19.0
692,9471.0,27.0
693,125706.0,23.0
694,11447.0,22.0
695,129204.0,23.0
696,62434.0,18.0
697,103798.0,21.0
698,102851.0,23.0
699,24447.0,22.0
700,125081.0,22.0
701,164819.0,22.0
702,13163.0,25.0
703,35829.0,21.0
704,178606.0,25.0
705,145574.0,19.0
706,176756.0,23.0
707,78838.0,23.0
708,33989.0,18.0
709,78834.0,18.0
710,4954.0,22.0
711,30412.0,18.0
712,100743.0,22.0
713,97949.0,18.0
714,86562.0,24.0
715,99091.0,24.0
716,31143.0,22.0
717,184510.0,26.0
718,118055.0,24.0
719,32824.0,18.0
720,42596.0,23.0
721,47848.0,18.0
722,121940.0,18.0
723,141689.0,19.0
724,104320.0,17.0
725,77670.0,18.0
726,157895.0,17.0
727,147884.0,17.0
728,171511.0,24.0
729,188137.0,20.0
730,156777.0,18.0
731,12320.0,18.0
732,14267.0,21.0
733,116204.0,23.0
734,118544.0,18.0
735,68415.0,22.0
736,58450.0,17.0
737,23877.0,18.0
738,25184.0,19.0
739,156874.0,19.0
740,93445.0,19.0
741,87315.0,18.0
742,145061.0,19.0
743,148318.0,18.0
744,52466.0,24.0
745,180296.0,18.0
746,167782.0,23.0
747,38746.0,20.0
748,10381.0,17.0
749,100277.0,18.0
750,113512.0,19.0
751,82198.0,18.0
752,156332.0,17.0
753,135482.0,17.0
754,183367.0,19.0
755,57674.0,19.0
756,10910.0,23.0
757,100919.0,19.0
758,45305.0,18.0
759,151401.0,17.0
760,98899.0,17.0
761,170585.0,17.0
762,158404.0,19.0
763,100020.0,19.0
764,188687.0,17.0
765,131739.0,23.0
766,185554.0,20.0
767,108886.0,17.0
768,58086.0,19.0
769,174083.0,17.0
770,25665.0,23.0
771,50617.0,22.0
772,167097.0,19.0
773,67154.0,17.0
774,57316.0,17.0
775,130437.0,20.0
776,41631.0,23.0
777,164820.0,17.0
778,174263.0,19.0
779,22123.0,22.0
780,34350.0,17.0
781,48795.0,17.0
782,46994.0,19.0
783,32525.0,17.0
784,46239.0,19.0
785,70940.0,18.0
786,138231.0,17.0
787,12957.0,17.0
788,139297.0,18.0
789,139241.0,19.0
790,96157.0,21.0
791,33577.0,19.0
792,122539.0,18.0
793,163323.0,19.0
794,9943.0,25.0
795,125737.0,22.0
796,119825.0,23.0
797,156543.0,17.0
798,41408.0,20.0
799,3712.0,19.0
800,78413.0,20.0
801,139947.0,19.0
802,100674.0,23.0
803,57060.0,23.0
804,149788.0,19.0
805,190255.0,19.0
806,88218.0,17.0
807,62032.0,17.0
808,151334.0,23.0
809,29334.0,19.0
810,96307.0,17.0
811,69402.0,19.0
812,62872.0,18.0
813,177294.0,20.0
814,28902.0,24.0
815,174331.0,17.0
816,48523.0,17.0
817,85226.0,19.0
818,107861.0,17.0
819,15088.0,18.0
820,57484.0,19.0
821,116603.0,19.0
822,52864.0,18.0
823,127788.0,18.0
824,188479.0,19.0
825,50185.0,17.0
826,168677.0,19.0
827,116010.0,17.0
828,110432.0,19.0
829,53437.0,17.0
830,121785.0,23.0
831,35828.0,18.0
832,27496.0,17.0
833,145189.0,17.0
834,41405.0,19.0
835,93575.0,18.0
836,66541.0,22.0
837,149898.0,19.0
838,72710.0,23.0
839,113739.0,19.0
840,95938.0,19.0
841,189123.0,18.0
842,72482.0,22.0
843,851.0,19.0
844,113361.0,20.0
845,63182.0,23.0
846,80667.0,19.0
847,32827.0,19.0
848,40207.0,17.0
849,146472.0,17.0
850,111966.0,19.0
851,131186.0,19.0
852,79785.0,20.0
853,149487.0,17.0
854,153713.0,17.0
855,170690.0,19.0
856,89295.0,18.0
857,102620.0,17.0
858,82504.0,19.0
859,153559.0,17.0
860,77045.0,19.0
861,98400.0,17.0
862,2225.0,17.0
863,18476.0,17.0
864,64071.0,17.0
865,21165.0,19.0
866,17087.0,17.0
867,91971.0,24.0
868,43117.0,17.0
869,79392.0,17.0
870,56817.0,19.0
871,96688.0,22.0
872,186291.0,21.0
873,47263.0,19.0
874,54709.0,19.0
875,26892.0,19.0
876,88462.0,19.0
877,139600.0,17.0
878,60246.0,18.0
879,147569.0,20.0
880,109959.0,21.0
881,53469.0,17.0
882,94271.0,17.0
883,31641.0,19.0
884,170852.0,20.0
885,157932.0,18.0
886,129644.0,21.0
887,152562.0,21.0
888,103511.0,19.0
889,56426.0,24.0
890,48892.0,17.0
891,75127.0,19.0
892,106136.0,18.0
893,26562.0,17.0
894,166114.0,17.0
895,129864.0,17.0
896,96691.0,22.0
897,158909.0,20.0
898,84381.0,18.0
899,150563.0,23.0
900,90783.0,23.0
901,69872.0,17.0
902,93426.0,17.0
903,128210.0,19.0
904,53972.0,18.0
905,160898.0,21.0
906,31251.0,19.0
907,157180.0,23.0
908,148682.0,24.0
909,176996.0,18.0
910,65548.0,19.0
911,141361.0,17.0
912,169880.0,17.0
913,25906.0,18.0
914,162899.0,19.0
915,181587.0,19.0
916,123475.0,17.0
917,46549.0,17.0
918,179802.0,17.0
919,155185.0,19.0
920,155163.0,19.0
921,30764.0,18.0
922,60163.0,21.0
923,111006.0,17.0
924,25197.0,18.0
925,120091.0,17.0
926,155867.0,19.0
927,14440.0,19.0
928,99785.0,23.0
929,33219.0,19.0
930,147409.0,19.0
931,170365.0,19.0
932,75489.0,18.0
933,141365.0,18.0
934,158092.0,17.0
935,135180.0,19.0
936,39085.0,21.0
937,40228.0,19.0
938,9552.0,19.0
939,102610.0,17.0
940,82241.0,20.0
941,62998.0,17.0
942,184610.0,17.0
943,137834.0,22.0
944,114943.0,17.0
945,188744.0,19.0
946,44256.0,18.0
947,120182.0,19.0
948,110453.0,17.0
949,121072.0,19.0
950,53963.0,19.0
951,162087.0,22.0
952,176614.0,17.0
953,188088.0,18.0
954,51298.0,22.0
955,89664.0,20.0
956,50692.0,21.0
957,69107.0,17.0
958,12478.0,18.0
959,111273.0,17.0
960,174187.0,19.0
961,99843.0,17.0
962,58334.0,17.0
963,138967.0,17.0
964,159633.0,17.0
965,35370.0,19.0
966,31800.0,19.0
967,84556.0,25.0
968,104113.0,19.0
969,139881.0,21.0
970,165021.0,17.0
971,35807.0,19.0
972,94658.0,19.0
973,101008.0,18.0
974,49143.0,23.0
975,53627.0,17.0
976,17702.0,19.0
977,103102.0,20.0
978,168535.0,17.0
979,31325.0,20.0
980,41482.0,17.0
981,11829.0,19.0
982,167568.0,22.0
983,126418.0,22.0
984,169550.0,17.0
985,169266.0,21.0
986,91253.0,17.0
987,26916.0,19.0
988,188763.0,17.0
989,132642.0,21.0
990,31093.0,19.0
991,45405.0,17.0
992,129239.0,20.0
993,176361.0,19.0
994,106244.0,19.0
995,149345.0,20.0
996,13564.0,19.0
997,48807.0,21.0
998,183605.0,20.0
999,22604.0,26.0
1000,66799.0,17.0
1001,166343.0,23.0
1002,26958.0,18.0
1003,1184.0,23.0
1004,156661.0,18.0
1005,171589.0,21.0
1006,180382.0,27.0
1007,69506.0,17.0
1008,116285.0,19.0
1009,51729.0,19.0
1010,74591.0,17.0
1011,24350.0,20.0
1012,167763.0,18.0
1013,50495.0,19.0
1014,103145.0,18.0
1015,187541.0,19.0
1016,107107.0,18.0
1017,156056.0,18.0
1018,50644.0,17.0
1019,173911.0,17.0
1020,189068.0,17.0
1021,172806.0,17.0
1022,170535.0,21.0
1023,160640.0,18.0
1024,8198.0,21.0
1025,48876.0,18.0
1026,22975.0,20.0
1027,21218.0,17.0
1028,9714.0,22.0
1029,163523.0,19.0
1030,104855.0,19.0
1031,90964.0,18.0
1032,42477.0,17.0
1033,56501.0,18.0
1034,64889.0,18.0
1035,75642.0,21.0
1036,14965.0,19.0
1037,71303.0,20.0
1038,79974.0,16.0
1039,54181.0,18.0
1040,71094.0,18.0
1041,100617.0,20.0
1042,151087.0,19.0
1043,4857.0,18.0
1044,41822.0,19.0
1045,176949.0,19.0
1046,190324.0,16.0
1047,13817.0,18.0
1048,42140.0,18.0
1049,55130.0,16.0
1050,67458.0,16.0
1051,84523.0,17.0
1052,173639.0,20.0
1053,95001.0,19.0
1054,37100.0,18.0
1055,148321.0,21.0
1056,153263.0,16.0
1057,88787.0,16.0
1058,70331.0,20.0
1059,33174.0,23.0
1060,186178.0,16.0
1061,69266.0,16.0
1062,152175.0,16.0
1063,45393.0,17.0
1064,63410.0,20.0
1065,152029.0,20.0
1066,90361.0,20.0
1067,21249.0,16.0
1068,130485.0,20.0
1069,95281.0,16.0
1070,35632.0,17.0
1071,89738.0,17.0
1072,149002.0,19.0
1073,57995.0,16.0
1074,1811.0,16.0
1075,133595.0,21.0
1076,84435.0,20.0
1077,65564.0,16.0
1078,64915.0,17.0
1079,114100.0,20.0
1080,187351.0,16.0
1081,84005.0,17.0
1082,33965.0,21.0
1083,35282.0,19.0
1084,71198.0,21.0
1085,178987.0,23.0
1086,75066.0,20.0
1087,113804.0,17.0
1088,187061.0,19.0
1089,137818.0,18.0
1090,177004.0,18.0
1091,42109.0,16.0
1092,12412.0,16.0
1093,141457.0,18.0
1094,79793.0,17.0
1095,105461.0,19.0
1096,185206.0,21.0
1097,76811.0,16.0
1098,157090.0,16.0
1099,133878.0,16.0
1100,141767.0,16.0
1101,104732.0,18.0
1102,158020.0,16.0
1103,111118.0,17.0
1104,84558.0,16.0
1105,39903.0,17.0
1106,61346.0,21.0
1107,40250.0,16.0
1108,57411.0,16.0
1109,25577.0,16.0
1110,25296.0,20.0
1111,89053.0,17.0
1112,13189.0,16.0
1113,7036.0,21.0
1114,15546.0,19.0
1115,150238.0,16.0
1116,181784.0,19.0
1117,35659.0,16.0
1118,135744.0,16.0
1119,23224.0,21.0
1120,187258.0,16.0
1121,127668.0,21.0
1122,56123.0,19.0
1123,29987.0,22.0
1124,135741.0,16.0
1125,146488.0,16.0
1126,146612.0,16.0
1127,147630.0,21.0
1128,71586.0,21.0
1129,182071.0,17.0
1130,189149.0,18.0
1131,73813.0,18.0
1132,50942.0,16.0
1133,8277.0,16.0
1134,14860.0,19.0
1135,90825.0,16.0
1136,31318.0,16.0
1137,186155.0,17.0
1138,68825.0,16.0
1139,189666.0,16.0
1140,142025.0,16.0
1141,123524.0,20.0
1142,166492.0,18.0
1143,19413.0,16.0
1144,170049.0,20.0
1145,142967.0,16.0
1146,164063.0,23.0
1147,148601.0,21.0
1148,11049.0,19.0
1149,26952.0,16.0
1150,43689.0,17.0
1151,48527.0,16.0
1152,175931.0,26.0
1153,41196.0,16.0
1154,164524.0,19.0
1155,81610.0,16.0
1156,28724.0,17.0
1157,30629.0,16.0
1158,153002.0,16.0
1159,94636.0,20.0
1160,76833.0,16.0
1161,113063.0,16.0
1162,88282.0,16.0
1163,188322.0,19.0
1164,153935.0,17.0
1165,109011.0,19.0
1166,85797.0,20.0
1167,131093.0,21.0
1168,98964.0,19.0
1169,120990.0,17.0
1170,993.0,18.0
1171,188513.0,18.0
1172,91628.0,18.0
1173,157943.0,16.0
1174,138075.0,18.0
1175,166336.0,21.0
1176,129883.0,16.0
1177,127692.0,16.0
1178,96121.0,17.0
1179,133193.0,20.0
1180,91581.0,21.0
1181,58216.0,18.0
1182,184013.0,20.0
1183,47391.0,21.0
1184,25407.0,16.0
1185,14710.0,16.0
1186,57693.0,19.0
1187,43199.0,16.0
1188,86557.0,23.0
1189,115066.0,17.0
1190,151216.0,19.0
1191,66072.0,17.0
1192,111419.0,16.0
1193,102363.0,23.0
1194,21663.0,20.0
1195,65259.0,16.0
1196,139643.0,19.0
1197,157456.0,16.0
1198,166246.0,17.0
1199,135452.0,16.0
1200,124269.0,21.0
1201,107273.0,19.0
1202,47201.0,20.0
1203,85519.0,16.0
1204,161978.0,16.0
1205,52155.0,19.0
1206,91741.0,16.0
1207,142040.0,20.0
1208,39920.0,16.0
1209,29750.0,16.0
1210,88289.0,17.0
1211,85153.0,23.0
1212,12127.0,16.0
1213,161670.0,16.0
1214,29950.0,23.0
1215,46466.0,20.0
1216,44059.0,19.0
1217,17733.0,16.0
1218,6753.0,24.0
1219,32265.0,16.0
1220,188363.0,23.0
1221,63235.0,16.0
1222,111991.0,16.0
1223,88689.0,17.0
1224,21824.0,19.0
1225,140874.0,20.0
1226,131829.0,16.0
1227,45483.0,16.0
1228,84994.0,19.0
1229,109702.0,16.0
1230,2234.0,16.0
1231,88603.0,16.0
1232,152308.0,18.0
1233,34824.0,16.0
1234,97315.0,17.0
1235,109735.0,16.0
1236,54070.0,18.0
1237,39292.0,18.0
1238,12143.0,16.0
1239,11492.0,16.0
1240,93080.0,20.0
1241,24920.0,21.0
1242,4604.0,16.0
1243,148989.0,16.0
1244,21390.0,22.0
1245,2123.0,16.0
1246,88736.0,23.0
1247,174845.0,19.0
