,ori,hi_access
818,121415.0,7.0
819,121121.0,7.0
820,88462.0,6.0
821,168501.0,7.0
822,8195.0,9.0
823,141066.0,7.0
824,39425.0,6.0
825,151474.0,7.0
826,141356.0,6.0
827,41510.0,6.0
828,53464.0,6.0
829,188479.0,9.0
830,35529.0,7.0
831,174331.0,6.0
832,76917.0,6.0
833,178770.0,7.0
834,178597.0,6.0
835,111379.0,6.0
836,77662.0,7.0
837,170998.0,7.0
838,54238.0,6.0
839,151824.0,6.0
840,34849.0,7.0
841,51918.0,6.0
842,128001.0,6.0
843,176664.0,10.0
844,41271.0,7.0
845,30251.0,6.0
846,102591.0,6.0
847,101439.0,6.0
848,123416.0,6.0
849,151735.0,10.0
850,31143.0,6.0
851,108007.0,6.0
852,70988.0,6.0
853,167782.0,8.0
854,114256.0,8.0
855,151484.0,6.0
856,82245.0,7.0
857,38588.0,6.0
858,65548.0,6.0
859,139427.0,7.0
860,142040.0,7.0
861,63108.0,6.0
862,101925.0,8.0
863,138142.0,8.0
864,57027.0,9.0
865,77987.0,11.0
866,169165.0,7.0
867,19907.0,6.0
868,25962.0,7.0
869,150563.0,10.0
870,82708.0,6.0
871,72710.0,10.0
872,88787.0,7.0
873,31641.0,6.0
874,72288.0,7.0
875,91971.0,8.0
876,11049.0,8.0
877,88896.0,6.0
878,54070.0,7.0
879,5030.0,9.0
880,143894.0,6.0
881,44230.0,6.0
882,542.0,10.0
883,64071.0,6.0
884,6727.0,6.0
885,26892.0,7.0
886,88606.0,6.0
887,122622.0,6.0
888,109354.0,6.0
889,37490.0,11.0
890,34386.0,7.0
891,189149.0,7.0
892,141733.0,12.0
893,95210.0,7.0
894,27587.0,6.0
895,92511.0,7.0
896,185365.0,6.0
897,71346.0,10.0
898,159633.0,6.0
899,93196.0,6.0
900,155185.0,7.0
901,129635.0,6.0
902,129269.0,6.0
903,35587.0,6.0
904,11492.0,7.0
905,18785.0,7.0
906,16637.0,6.0
907,77756.0,6.0
908,103938.0,9.0
909,131086.0,6.0
910,74637.0,7.0
911,114978.0,6.0
912,120361.0,6.0
913,83801.0,6.0
914,120915.0,6.0
915,79793.0,6.0
916,85226.0,7.0
917,106244.0,8.0
918,145315.0,6.0
919,11345.0,6.0
920,63654.0,7.0
921,9165.0,7.0
922,15622.0,6.0
923,85850.0,7.0
924,148450.0,6.0
925,57806.0,8.0
926,13163.0,7.0
927,42566.0,7.0
928,66793.0,6.0
929,164071.0,6.0
930,5873.0,7.0
931,58657.0,6.0
932,37745.0,6.0
933,169915.0,7.0
934,159355.0,6.0
935,157006.0,7.0
936,118395.0,7.0
937,11326.0,7.0
938,132803.0,7.0
939,86562.0,6.0
940,144028.0,7.0
941,142461.0,8.0
942,145287.0,6.0
943,12299.0,7.0
944,72359.0,7.0
945,187974.0,7.0
946,132525.0,7.0
947,51841.0,7.0
948,98749.0,6.0
949,178841.0,6.0
950,79785.0,10.0
951,71069.0,6.0
952,119961.0,6.0
953,111422.0,7.0
954,154008.0,8.0
955,70331.0,8.0
956,145841.0,6.0
957,107989.0,6.0
958,93446.0,6.0
959,102923.0,6.0
960,56496.0,6.0
961,168875.0,6.0
962,130682.0,6.0
963,181784.0,7.0
964,99787.0,6.0
965,145561.0,9.0
966,136861.0,6.0
967,140876.0,6.0
968,47263.0,7.0
969,37111.0,6.0
970,84994.0,6.0
971,4415.0,6.0
972,95979.0,8.0
973,56228.0,9.0
974,30503.0,6.0
975,49143.0,10.0
976,16287.0,6.0
977,50810.0,9.0
978,122302.0,7.0
979,88545.0,6.0
980,6512.0,11.0
981,134240.0,6.0
982,164820.0,6.0
983,40629.0,7.0
984,40628.0,6.0
985,140735.0,6.0
986,55231.0,6.0
987,130437.0,8.0
988,110187.0,6.0
989,84531.0,7.0
990,18772.0,7.0
991,130485.0,7.0
992,114088.0,6.0
993,17087.0,6.0
994,125706.0,8.0
995,89503.0,7.0
996,67437.0,6.0
997,187829.0,7.0
998,145201.0,7.0
999,176067.0,6.0
1000,86632.0,6.0
1001,174187.0,8.0
1002,110097.0,6.0
1003,143633.0,6.0
1004,147098.0,7.0
1005,125784.0,7.0
1006,188185.0,6.0
1007,149492.0,6.0
1008,8046.0,6.0
1009,103935.0,6.0
1010,5154.0,6.0
1011,38912.0,6.0
1012,145724.0,7.0
1013,182751.0,6.0
1014,157364.0,6.0
1015,168978.0,6.0
1016,161797.0,6.0
1017,59117.0,7.0
1018,151362.0,8.0
1019,175901.0,6.0
1020,165194.0,7.0
1021,75731.0,7.0
1022,178209.0,8.0
1023,189856.0,6.0
1024,155163.0,7.0
1025,127370.0,6.0
1026,30390.0,6.0
1027,165518.0,6.0
1028,48947.0,6.0
1029,57449.0,6.0
1030,126972.0,7.0
1031,173515.0,7.0
1032,46549.0,8.0
1033,32489.0,6.0
1034,164819.0,6.0
1035,147318.0,6.0
1036,16462.0,7.0
1037,135258.0,9.0
1038,112513.0,7.0
1039,143710.0,6.0
