,ori,hi_access
440,107400.0,17.0
441,135229.0,18.0
442,70802.0,16.0
443,79695.0,14.0
444,146032.0,14.0
445,93613.0,21.0
446,174047.0,18.0
447,134071.0,14.0
448,69616.0,19.0
449,54113.0,14.0
450,117617.0,18.0
451,130084.0,19.0
452,135168.0,18.0
453,57294.0,14.0
454,51397.0,14.0
455,116058.0,17.0
456,105267.0,15.0
457,16843.0,17.0
458,43250.0,20.0
459,98949.0,17.0
460,159902.0,15.0
461,35956.0,17.0
462,141955.0,15.0
463,16059.0,16.0
464,178503.0,18.0
465,53485.0,14.0
466,70252.0,16.0
467,86899.0,14.0
468,11085.0,14.0
469,51395.0,19.0
470,85741.0,17.0
471,45865.0,18.0
472,73837.0,18.0
473,79125.0,14.0
474,115379.0,17.0
475,52843.0,19.0
476,85051.0,19.0
477,71991.0,14.0
478,125062.0,18.0
479,168861.0,14.0
480,93269.0,15.0
481,58061.0,17.0
482,66460.0,17.0
483,152053.0,17.0
484,108245.0,16.0
485,57386.0,18.0
486,151009.0,18.0
487,74623.0,14.0
488,46439.0,14.0
489,30835.0,16.0
490,143817.0,17.0
491,64497.0,16.0
492,94628.0,14.0
493,52067.0,14.0
494,170868.0,18.0
495,124426.0,15.0
496,89211.0,14.0
497,164998.0,14.0
498,24583.0,16.0
499,21305.0,14.0
500,21115.0,14.0
501,161040.0,19.0
502,25935.0,14.0
503,114884.0,14.0
504,136383.0,15.0
505,13907.0,16.0
506,142545.0,16.0
507,57341.0,15.0
508,13903.0,17.0
509,2329.0,14.0
510,83504.0,14.0
511,14241.0,14.0
512,167797.0,14.0
513,92913.0,14.0
514,35021.0,14.0
515,7891.0,16.0
516,179113.0,17.0
517,176930.0,14.0
518,84445.0,15.0
519,67793.0,14.0
520,81987.0,14.0
521,181131.0,14.0
522,93465.0,17.0
523,178983.0,14.0
524,38295.0,15.0
525,119441.0,17.0
526,43312.0,15.0
527,100868.0,14.0
528,158123.0,14.0
529,97589.0,14.0
530,109921.0,15.0
531,35511.0,14.0
532,124395.0,15.0
533,131201.0,16.0
534,14759.0,14.0
535,83566.0,21.0
536,113130.0,17.0
537,97511.0,17.0
538,180066.0,14.0
539,51651.0,14.0
540,11453.0,17.0
541,77550.0,14.0
542,103568.0,17.0
543,168196.0,19.0
544,48942.0,17.0
545,116694.0,15.0
546,170634.0,14.0
547,146909.0,17.0
548,51278.0,17.0
549,75471.0,14.0
550,156112.0,14.0
551,44376.0,17.0
552,101279.0,17.0
553,90343.0,13.0
554,34792.0,18.0
555,50139.0,18.0
556,88181.0,17.0
557,87816.0,19.0
558,57104.0,19.0
559,178785.0,15.0
560,90267.0,17.0
561,128750.0,16.0
562,122548.0,16.0
563,27495.0,18.0
564,97053.0,16.0
565,142882.0,16.0
566,81643.0,13.0
567,99965.0,15.0
568,898.0,13.0
569,1707.0,18.0
570,13746.0,15.0
571,164474.0,16.0
572,65242.0,18.0
573,144340.0,21.0
574,122451.0,18.0
575,21011.0,18.0
576,166377.0,20.0
577,60635.0,15.0
578,172794.0,15.0
579,158474.0,18.0
580,180841.0,15.0
581,137623.0,13.0
582,35876.0,16.0
583,123683.0,21.0
584,131878.0,18.0
585,104557.0,15.0
586,161366.0,16.0
587,182958.0,15.0
588,90618.0,18.0
589,105371.0,19.0
590,150746.0,20.0
591,64991.0,20.0
592,25934.0,18.0
593,110156.0,17.0
594,186103.0,18.0
595,184151.0,19.0
596,130845.0,15.0
597,33878.0,21.0
598,133275.0,13.0
599,46900.0,18.0
600,35410.0,18.0
601,134717.0,16.0
602,83536.0,14.0
603,94305.0,13.0
604,126133.0,18.0
605,101646.0,17.0
606,52362.0,17.0
607,20836.0,16.0
608,169517.0,18.0
609,75819.0,18.0
610,23029.0,15.0
611,126493.0,18.0
612,43763.0,13.0
613,166657.0,14.0
614,108868.0,15.0
615,155515.0,19.0
616,134463.0,18.0
617,12267.0,18.0
618,10869.0,18.0
619,166336.0,19.0
620,160671.0,19.0
621,151216.0,17.0
622,67017.0,17.0
623,17769.0,15.0
624,181682.0,15.0
625,124758.0,18.0
626,26877.0,20.0
627,3723.0,16.0
628,26873.0,15.0
629,146403.0,18.0
630,159355.0,18.0
631,10864.0,17.0
632,81886.0,18.0
633,3363.0,19.0
634,150775.0,19.0
635,166685.0,18.0
636,145667.0,18.0
637,186946.0,19.0
638,131842.0,17.0
639,165579.0,13.0
640,98649.0,18.0
641,165549.0,17.0
642,175148.0,19.0
643,63892.0,18.0
644,18757.0,18.0
645,178095.0,18.0
646,32196.0,15.0
647,85714.0,13.0
648,109871.0,18.0
649,187192.0,13.0
650,21139.0,13.0
651,2995.0,15.0
652,12616.0,13.0
653,92002.0,18.0
654,35011.0,15.0
655,165764.0,15.0
656,138551.0,17.0
657,75486.0,19.0
658,167788.0,13.0
659,155718.0,15.0
660,62756.0,16.0
661,77987.0,18.0
662,35013.0,18.0
663,118638.0,17.0
664,72595.0,17.0
665,54452.0,14.0
666,124876.0,19.0
667,170499.0,15.0
668,130763.0,18.0
669,110036.0,17.0
670,143108.0,17.0
671,91724.0,18.0
672,49660.0,13.0
673,91790.0,16.0
674,75204.0,15.0
675,81308.0,16.0
676,108130.0,17.0
677,183448.0,15.0
678,63066.0,15.0
679,60234.0,18.0
680,155409.0,18.0
681,22475.0,21.0
682,4170.0,15.0
683,147892.0,18.0
684,180623.0,17.0
685,139688.0,18.0
686,157507.0,17.0
687,122221.0,15.0
688,80532.0,18.0
689,143899.0,17.0
690,167101.0,16.0
691,121126.0,18.0
692,35632.0,16.0
693,15658.0,17.0
694,24726.0,17.0
695,65486.0,21.0
696,172290.0,18.0
697,37609.0,18.0
698,100355.0,13.0
699,43227.0,17.0
700,60162.0,15.0
701,179742.0,18.0
702,105843.0,19.0
703,80818.0,18.0
704,160234.0,16.0
705,135988.0,16.0
706,103223.0,17.0
707,69811.0,17.0
708,133740.0,18.0
709,124450.0,13.0
710,90034.0,20.0
711,26155.0,15.0
712,7162.0,17.0
713,38588.0,15.0
714,172536.0,15.0
715,76555.0,17.0
716,89028.0,15.0
717,72263.0,20.0
718,141133.0,17.0
719,84608.0,18.0
720,167869.0,20.0
721,105557.0,16.0
722,165741.0,16.0
723,129831.0,15.0
724,168947.0,18.0
