,ori,hi_access
256,129306.0,11.0
257,180711.0,11.0
258,93465.0,11.0
259,164301.0,11.0
260,89028.0,11.0
261,151528.0,10.0
262,95289.0,12.0
263,47807.0,12.0
264,142405.0,11.0
265,157175.0,11.0
266,166657.0,10.0
267,115300.0,10.0
268,95496.0,11.0
269,118082.0,11.0
270,134717.0,10.0
271,90717.0,13.0
272,161968.0,10.0
273,34607.0,11.0
274,41674.0,12.0
275,141734.0,10.0
276,98746.0,11.0
277,110677.0,11.0
278,11325.0,11.0
279,90267.0,12.0
280,28483.0,10.0
281,140230.0,14.0
282,177128.0,11.0
283,149534.0,11.0
284,174772.0,10.0
285,56496.0,10.0
286,183470.0,12.0
287,172290.0,10.0
288,71442.0,10.0
289,123116.0,11.0
290,158998.0,12.0
291,55362.0,14.0
292,162143.0,11.0
293,132359.0,13.0
294,180092.0,13.0
295,128899.0,11.0
296,166950.0,10.0
297,69923.0,11.0
298,161680.0,12.0
299,130308.0,11.0
300,166336.0,12.0
301,110096.0,11.0
302,138551.0,12.0
303,33366.0,10.0
304,183345.0,11.0
305,186107.0,10.0
306,85741.0,12.0
307,101942.0,11.0
308,115104.0,11.0
309,12629.0,10.0
310,1834.0,11.0
311,34435.0,11.0
312,38588.0,10.0
313,172536.0,10.0
314,92002.0,12.0
315,130309.0,10.0
316,94825.0,10.0
317,93196.0,10.0
318,53212.0,11.0
319,153789.0,12.0
320,149567.0,10.0
321,24275.0,12.0
322,30390.0,10.0
323,178487.0,12.0
324,99608.0,12.0
325,166305.0,10.0
326,54113.0,14.0
327,112268.0,10.0
328,21020.0,11.0
329,69811.0,11.0
330,55438.0,10.0
331,152119.0,12.0
332,10206.0,10.0
333,86659.0,12.0
334,30875.0,10.0
335,8070.0,10.0
336,78853.0,11.0
337,80312.0,10.0
338,159355.0,10.0
339,13240.0,10.0
340,73388.0,12.0
341,114269.0,10.0
342,154834.0,13.0
343,90000.0,11.0
344,167797.0,14.0
345,65438.0,12.0
346,175677.0,11.0
347,163462.0,12.0
348,179854.0,11.0
349,51278.0,12.0
350,129605.0,10.0
351,53485.0,14.0
352,149117.0,10.0
353,91917.0,12.0
354,116856.0,11.0
355,87806.0,13.0
356,131476.0,10.0
357,57814.0,12.0
358,30873.0,10.0
359,179467.0,14.0
360,159818.0,11.0
361,103223.0,11.0
362,113306.0,12.0
363,165289.0,11.0
364,24290.0,11.0
365,134472.0,11.0
366,3553.0,11.0
367,88545.0,10.0
368,13907.0,14.0
369,126639.0,12.0
370,164986.0,11.0
371,190211.0,11.0
372,73907.0,12.0
373,38522.0,14.0
374,58810.0,12.0
375,95079.0,11.0
376,88336.0,14.0
377,52843.0,12.0
378,117617.0,11.0
379,69616.0,12.0
380,21909.0,12.0
381,3520.0,11.0
382,76624.0,11.0
383,83987.0,14.0
384,180574.0,10.0
385,178819.0,11.0
386,110289.0,10.0
387,174103.0,11.0
388,43146.0,11.0
389,84375.0,11.0
390,144546.0,10.0
391,104397.0,10.0
392,119464.0,10.0
393,141133.0,10.0
394,180089.0,11.0
395,29914.0,11.0
396,63726.0,11.0
397,35410.0,10.0
398,68181.0,11.0
399,38715.0,10.0
400,61721.0,10.0
401,117228.0,12.0
402,137241.0,10.0
403,116269.0,11.0
404,73045.0,12.0
405,130066.0,13.0
406,81900.0,10.0
407,51139.0,11.0
408,75732.0,11.0
409,72020.0,12.0
410,74623.0,14.0
411,162548.0,11.0
412,66471.0,12.0
413,147098.0,10.0
414,68592.0,10.0
415,90775.0,12.0
416,16928.0,12.0
417,144760.0,12.0
418,154496.0,11.0
419,110749.0,13.0
420,152053.0,12.0
421,81904.0,10.0
422,46194.0,13.0
423,97589.0,12.0
424,91082.0,12.0
425,24920.0,12.0
426,17769.0,10.0
427,98026.0,10.0
428,124827.0,11.0
429,16092.0,11.0
430,33234.0,11.0
431,134203.0,10.0
432,89650.0,12.0
433,87816.0,11.0
434,7470.0,12.0
435,122661.0,10.0
436,146763.0,12.0
437,140598.0,10.0
438,177550.0,10.0
439,60812.0,12.0
440,75600.0,11.0
441,87939.0,10.0
442,65315.0,11.0
443,127180.0,10.0
444,98259.0,11.0
445,33035.0,12.0
446,161769.0,10.0
447,44993.0,12.0
448,170998.0,10.0
449,183311.0,10.0
450,104960.0,12.0
451,86146.0,10.0
452,158601.0,11.0
453,118888.0,10.0
454,7125.0,12.0
455,114884.0,14.0
456,61144.0,10.0
457,10474.0,11.0
458,176864.0,11.0
459,147704.0,10.0
460,135344.0,11.0
461,140956.0,13.0
462,35695.0,10.0
463,79431.0,11.0
464,163631.0,10.0
465,180057.0,11.0
466,153656.0,10.0
467,52093.0,11.0
468,150792.0,12.0
469,73683.0,11.0
470,172313.0,10.0
471,97493.0,11.0
472,41271.0,10.0
473,21483.0,12.0
474,68472.0,11.0
475,38455.0,11.0
476,153793.0,13.0
477,2995.0,9.0
478,150950.0,13.0
479,24989.0,12.0
480,42897.0,11.0
481,97768.0,9.0
482,41063.0,9.0
483,33205.0,9.0
484,152382.0,9.0
485,46900.0,11.0
486,12714.0,11.0
487,64098.0,9.0
488,93763.0,9.0
489,141559.0,12.0
490,91927.0,10.0
491,156116.0,11.0
492,88143.0,12.0
493,81411.0,9.0
494,55945.0,10.0
495,10247.0,9.0
496,12891.0,13.0
497,131903.0,10.0
498,96194.0,13.0
499,111761.0,9.0
500,171044.0,11.0
501,188228.0,15.0
502,12616.0,12.0
503,145303.0,11.0
504,91701.0,9.0
505,31082.0,11.0
506,67017.0,12.0
507,98913.0,10.0
508,59278.0,13.0
509,150541.0,9.0
510,155718.0,10.0
511,73740.0,9.0
512,48749.0,11.0
513,21305.0,10.0
514,164049.0,10.0
515,112394.0,11.0
516,7858.0,10.0
517,132961.0,12.0
518,1114.0,10.0
519,62253.0,11.0
520,165063.0,10.0
521,42593.0,13.0
522,27678.0,14.0
523,190143.0,9.0
524,57341.0,11.0
525,63892.0,12.0
526,123683.0,13.0
527,104987.0,10.0
528,170277.0,13.0
529,130366.0,13.0
530,38295.0,14.0
531,131099.0,11.0
532,136519.0,11.0
533,35956.0,15.0
534,123716.0,12.0
535,19402.0,12.0
536,80763.0,12.0
537,25621.0,10.0
538,186103.0,13.0
539,99153.0,13.0
540,100868.0,12.0
541,115463.0,10.0
542,18154.0,10.0
543,118237.0,9.0
544,169838.0,12.0
545,88478.0,11.0
546,11813.0,10.0
547,116550.0,9.0
548,83174.0,12.0
549,58007.0,13.0
550,19830.0,9.0
551,179220.0,12.0
552,98715.0,9.0
553,150722.0,11.0
554,26245.0,10.0
555,55000.0,11.0
556,78210.0,10.0
557,124982.0,10.0
558,19487.0,10.0
559,12723.0,11.0
560,97057.0,13.0
561,155768.0,9.0
562,157823.0,9.0
563,94449.0,10.0
564,172800.0,10.0
565,106128.0,11.0
566,22533.0,9.0
567,150746.0,12.0
568,35853.0,11.0
569,140389.0,9.0
570,66140.0,9.0
571,181257.0,14.0
572,6049.0,13.0
573,96113.0,9.0
574,13903.0,15.0
575,112099.0,9.0
576,30268.0,11.0
577,63654.0,10.0
578,70207.0,10.0
579,44518.0,11.0
580,64154.0,10.0
581,51651.0,9.0
582,122506.0,9.0
583,35123.0,13.0
584,94473.0,10.0
585,33463.0,9.0
586,113199.0,9.0
587,114587.0,13.0
588,26266.0,11.0
589,174470.0,9.0
590,147352.0,9.0
591,112599.0,11.0
592,79250.0,9.0
593,58484.0,13.0
594,87381.0,16.0
595,53583.0,12.0
596,179113.0,13.0
597,60293.0,9.0
598,147887.0,11.0
599,139991.0,12.0
600,112798.0,11.0
601,13904.0,10.0
602,150918.0,14.0
603,133402.0,10.0
604,87022.0,11.0
605,14759.0,11.0
606,141955.0,13.0
607,139224.0,9.0
608,175827.0,10.0
609,151216.0,10.0
610,23488.0,11.0
611,98784.0,11.0
612,86899.0,12.0
613,141476.0,11.0
614,112360.0,9.0
615,125784.0,10.0
616,30568.0,14.0
617,53329.0,14.0
618,138678.0,9.0
619,93269.0,11.0
620,58458.0,13.0
621,71085.0,9.0
622,14062.0,11.0
623,43736.0,9.0
624,161906.0,11.0
625,35511.0,11.0
626,83892.0,11.0
627,44720.0,15.0
628,186686.0,11.0
629,1952.0,11.0
630,116694.0,14.0
631,135667.0,12.0
632,115443.0,9.0
633,172522.0,12.0
634,23363.0,9.0
635,105728.0,13.0
636,101646.0,13.0
637,168384.0,11.0
638,120194.0,13.0
639,116221.0,9.0
640,73893.0,14.0
641,10432.0,11.0
642,73116.0,9.0
643,2329.0,12.0
644,189913.0,10.0
645,139419.0,9.0
646,24689.0,10.0
647,23480.0,10.0
648,68749.0,12.0
649,163630.0,10.0
650,132423.0,9.0
651,65486.0,12.0
652,77457.0,9.0
653,50711.0,9.0
654,111644.0,13.0
655,592.0,9.0
656,3498.0,9.0
657,39645.0,10.0
658,7068.0,10.0
659,168875.0,9.0
660,102188.0,11.0
661,16637.0,9.0
662,132542.0,10.0
663,66173.0,13.0
664,66440.0,9.0
665,150530.0,16.0
666,85961.0,10.0
667,44376.0,13.0
668,142559.0,12.0
669,176637.0,13.0
670,54325.0,11.0
671,33217.0,12.0
672,141979.0,14.0
673,131201.0,13.0
674,12365.0,12.0
675,60605.0,11.0
676,126573.0,13.0
677,98949.0,12.0
678,72964.0,15.0
679,142298.0,9.0
680,42933.0,13.0
681,178983.0,10.0
682,70060.0,14.0
683,76326.0,9.0
684,175148.0,13.0
685,59284.0,11.0
686,126972.0,9.0
687,143397.0,10.0
688,153917.0,13.0
689,173076.0,13.0
690,12186.0,11.0
691,160671.0,11.0
692,127076.0,13.0
693,40513.0,10.0
694,89211.0,10.0
695,51017.0,13.0
696,59582.0,14.0
697,142868.0,10.0
698,87920.0,11.0
699,47282.0,14.0
700,61207.0,13.0
701,22361.0,9.0
702,157259.0,9.0
703,150931.0,9.0
704,33671.0,11.0
705,48349.0,14.0
706,18920.0,12.0
707,91425.0,9.0
708,9747.0,11.0
709,113794.0,11.0
710,164850.0,14.0
711,77715.0,10.0
712,154829.0,9.0
713,107014.0,12.0
714,152127.0,10.0
715,176930.0,12.0
716,111094.0,10.0
717,144309.0,11.0
718,187398.0,11.0
719,104523.0,10.0
720,124376.0,13.0
721,151095.0,14.0
722,71582.0,14.0
723,81934.0,10.0
724,28615.0,12.0
725,168274.0,11.0
726,74928.0,9.0
727,64556.0,14.0
728,77987.0,13.0
729,146464.0,10.0
730,78670.0,10.0
731,78672.0,11.0
732,76589.0,13.0
733,83206.0,15.0
734,134071.0,13.0
735,137658.0,11.0
736,170923.0,9.0
737,45681.0,13.0
738,168543.0,14.0
739,33932.0,10.0
740,67749.0,9.0
741,74949.0,11.0
742,180361.0,13.0
743,81987.0,13.0
744,157507.0,11.0
745,56537.0,14.0
746,68406.0,12.0
747,108245.0,12.0
748,145930.0,10.0
749,108989.0,12.0
750,121552.0,11.0
751,169175.0,12.0
752,165549.0,12.0
753,5997.0,9.0
754,161412.0,10.0
755,161366.0,11.0
756,9765.0,11.0
757,37152.0,9.0
758,86161.0,11.0
759,173346.0,11.0
760,152320.0,11.0
761,51120.0,11.0
762,892.0,9.0
763,92590.0,9.0
764,44235.0,9.0
765,48533.0,13.0
766,27938.0,11.0
767,10864.0,11.0
768,43082.0,9.0
769,149283.0,11.0
770,55231.0,9.0
771,87471.0,12.0
772,17684.0,9.0
773,128507.0,10.0
774,133852.0,12.0
775,53499.0,12.0
776,82744.0,11.0
777,39070.0,10.0
778,15220.0,9.0
779,145763.0,10.0
780,85588.0,11.0
781,146242.0,9.0
782,49692.0,14.0
783,176411.0,11.0
784,130845.0,12.0
785,775.0,11.0
786,183976.0,14.0
787,126493.0,11.0
788,27936.0,10.0
789,155242.0,12.0
790,153511.0,9.0
791,178095.0,11.0
792,118567.0,9.0
793,179907.0,10.0
794,152875.0,14.0
795,26439.0,12.0
796,31272.0,11.0
797,50701.0,9.0
798,31277.0,10.0
799,138125.0,13.0
800,189218.0,10.0
801,99580.0,12.0
802,113820.0,11.0
803,113489.0,9.0
804,90618.0,13.0
805,151928.0,12.0
806,123755.0,9.0
807,164677.0,10.0
808,54186.0,11.0
809,95393.0,9.0
810,153338.0,11.0
811,190407.0,11.0
812,97511.0,13.0
813,12392.0,11.0
814,43276.0,9.0
815,145841.0,9.0
816,48869.0,9.0
817,50400.0,14.0
818,261.0,12.0
819,61695.0,14.0
820,154038.0,11.0
821,170853.0,11.0
822,105078.0,9.0
823,20948.0,14.0
824,87554.0,9.0
825,52067.0,10.0
826,85051.0,15.0
827,40767.0,11.0
828,69135.0,9.0
829,55784.0,11.0
830,9578.0,13.0
831,10877.0,11.0
832,110007.0,12.0
833,148294.0,10.0
834,136384.0,13.0
835,35677.0,9.0
836,18453.0,13.0
837,151447.0,12.0
838,124426.0,11.0
839,120264.0,10.0
840,124966.0,9.0
841,72987.0,11.0
842,105142.0,15.0
843,116716.0,10.0
844,41116.0,10.0
845,88758.0,10.0
846,111067.0,9.0
847,115906.0,9.0
848,79695.0,13.0
849,146299.0,11.0
850,149653.0,9.0
851,114227.0,11.0
852,2557.0,13.0
853,32206.0,9.0
854,33370.0,12.0
855,159223.0,12.0
856,131540.0,14.0
857,176707.0,9.0
858,122221.0,11.0
859,106026.0,12.0
860,164474.0,11.0
861,179517.0,9.0
862,45151.0,9.0
863,186711.0,11.0
864,46439.0,11.0
865,175227.0,11.0
866,91790.0,11.0
867,125316.0,11.0
868,60887.0,9.0
869,189667.0,11.0
870,7414.0,9.0
871,92511.0,10.0
872,84723.0,10.0
873,19834.0,13.0
874,178770.0,10.0
875,8195.0,11.0
876,165579.0,14.0
877,32945.0,13.0
878,36420.0,11.0
879,18772.0,9.0
880,83504.0,10.0
881,64497.0,15.0
882,14265.0,9.0
883,85029.0,10.0
884,162387.0,9.0
885,108543.0,9.0
886,33297.0,13.0
887,67805.0,9.0
888,25935.0,11.0
889,189820.0,11.0
890,43101.0,14.0
891,112514.0,12.0
892,51876.0,10.0
893,25254.0,14.0
894,187433.0,9.0
895,147477.0,11.0
896,128130.0,14.0
897,107722.0,10.0
898,189411.0,11.0
899,134466.0,9.0
900,144400.0,9.0
901,150723.0,11.0
902,21011.0,11.0
903,115251.0,9.0
904,184151.0,11.0
905,8639.0,9.0
906,57052.0,9.0
907,74028.0,14.0
908,168968.0,9.0
909,47776.0,10.0
910,50792.0,10.0
911,97466.0,11.0
912,102923.0,9.0
913,129691.0,10.0
914,42454.0,11.0
915,150148.0,14.0
916,166951.0,10.0
917,65242.0,13.0
918,94313.0,11.0
919,5873.0,10.0
920,119441.0,13.0
921,159814.0,13.0
922,58986.0,10.0
923,165052.0,12.0
924,100451.0,12.0
925,182902.0,9.0
926,59097.0,12.0
927,128879.0,15.0
928,148383.0,9.0
929,143822.0,11.0
930,57294.0,9.0
931,57027.0,12.0
932,147343.0,11.0
933,118326.0,11.0
934,176586.0,9.0
935,11753.0,9.0
936,158808.0,9.0
937,180758.0,14.0
938,117060.0,14.0
939,108519.0,9.0
940,81329.0,10.0
941,77332.0,14.0
942,123036.0,12.0
943,120016.0,9.0
944,112377.0,12.0
945,29817.0,11.0
946,30835.0,13.0
947,185546.0,10.0
948,70316.0,10.0
949,36304.0,13.0
950,97226.0,15.0
951,83262.0,11.0
952,9729.0,13.0
953,127395.0,14.0
954,16362.0,13.0
955,42836.0,10.0
956,126116.0,11.0
957,103922.0,11.0
958,132732.0,11.0
959,12466.0,9.0
960,184726.0,9.0
961,75471.0,12.0
962,22035.0,13.0
963,40778.0,9.0
964,124758.0,11.0
965,168285.0,10.0
966,150203.0,9.0
967,103506.0,11.0
968,7262.0,10.0
969,165671.0,15.0
970,106380.0,14.0
971,35666.0,9.0
972,115379.0,13.0
973,43312.0,11.0
974,145260.0,11.0
975,70732.0,9.0
976,103938.0,12.0
977,66782.0,11.0
978,72452.0,11.0
979,60385.0,9.0
980,123408.0,9.0
981,156761.0,11.0
982,168426.0,11.0
983,90698.0,11.0
984,110962.0,10.0
985,72016.0,11.0
986,159902.0,11.0
987,156.0,11.0
988,144089.0,15.0
989,71608.0,10.0
990,13544.0,11.0
991,32026.0,9.0
992,100672.0,14.0
993,26563.0,13.0
994,142545.0,15.0
995,5271.0,10.0
996,122410.0,11.0
997,77569.0,11.0
998,152516.0,9.0
999,51397.0,10.0
1000,13862.0,14.0
1001,182194.0,11.0
1002,70679.0,11.0
1003,18040.0,13.0
1004,69911.0,12.0
1005,46441.0,9.0
1006,73532.0,12.0
1007,184185.0,9.0
1008,155944.0,11.0
1009,133829.0,10.0
1010,186046.0,15.0
1011,189963.0,13.0
1012,85548.0,14.0
1013,11078.0,9.0
1014,114049.0,9.0
1015,1407.0,9.0
1016,62387.0,10.0
1017,105756.0,11.0
1018,17382.0,9.0
1019,117365.0,11.0
1020,30685.0,12.0
1021,27091.0,9.0
1022,152663.0,13.0
1023,165970.0,9.0
1024,11916.0,14.0
1025,34627.0,11.0
1026,35759.0,9.0
1027,38983.0,11.0
1028,158253.0,13.0
1029,146032.0,12.0
1030,39303.0,11.0
1031,170634.0,12.0
1032,82045.0,11.0
1033,78010.0,10.0
1034,109886.0,12.0
1035,47996.0,11.0
1036,124937.0,10.0
1037,108835.0,12.0
1038,69468.0,9.0
1039,116961.0,10.0
1040,180536.0,10.0
1041,106418.0,13.0
1042,59072.0,11.0
1043,94628.0,10.0
1044,162524.0,10.0
1045,79591.0,9.0
1046,16843.0,15.0
1047,130540.0,10.0
1048,170015.0,9.0
1049,140507.0,9.0
1050,188186.0,10.0
1051,175099.0,13.0
1052,104934.0,11.0
1053,62756.0,12.0
1054,189496.0,9.0
1055,180066.0,14.0
1056,60446.0,9.0
1057,90034.0,12.0
1058,117248.0,10.0
1059,164985.0,9.0
1060,93086.0,10.0
1061,21773.0,10.0
1062,119729.0,10.0
1063,79131.0,15.0
1064,13010.0,11.0
1065,106731.0,11.0
1066,99727.0,14.0
1067,189894.0,11.0
1068,135323.0,9.0
1069,169628.0,9.0
1070,73837.0,14.0
1071,26877.0,13.0
1072,153075.0,9.0
1073,159532.0,13.0
1074,111958.0,11.0
1075,25239.0,9.0
1076,120284.0,10.0
1077,1282.0,12.0
1078,66667.0,10.0
1079,56744.0,11.0
1080,58177.0,13.0
1081,167101.0,11.0
1082,84060.0,11.0
1083,59244.0,11.0
1084,35632.0,10.0
1085,31294.0,9.0
1086,184642.0,14.0
1087,33948.0,11.0
1088,90276.0,11.0
1089,46040.0,11.0
1090,158123.0,10.0
1091,67151.0,9.0
1092,5374.0,12.0
1093,122578.0,9.0
1094,84707.0,11.0
1095,51865.0,11.0
1096,178241.0,10.0
1097,135393.0,9.0
1098,113130.0,13.0
1099,178319.0,9.0
1100,165924.0,11.0
1101,175586.0,10.0
1102,109921.0,11.0
1103,42715.0,12.0
1104,47128.0,9.0
1105,147737.0,9.0
1106,28063.0,12.0
1107,39697.0,9.0
1108,95410.0,9.0
1109,12868.0,10.0
1110,136757.0,9.0
1111,12860.0,11.0
1112,7162.0,11.0
1113,36336.0,11.0
1114,87088.0,15.0
1115,39613.0,11.0
1116,152476.0,15.0
1117,186546.0,9.0
1118,169501.0,9.0
1119,177764.0,9.0
1120,15516.0,9.0
1121,63634.0,9.0
1122,115969.0,16.0
1123,130911.0,10.0
1124,181131.0,10.0
1125,25884.0,10.0
1126,56228.0,12.0
1127,124876.0,12.0
1128,57710.0,15.0
1129,35021.0,10.0
1130,41138.0,13.0
1131,3743.0,11.0
1132,52566.0,9.0
1133,52617.0,9.0
1134,34667.0,11.0
1135,16220.0,9.0
1136,57249.0,10.0
1137,179762.0,13.0
1138,105843.0,12.0
1139,77550.0,14.0
1140,77199.0,9.0
1141,58164.0,11.0
1142,176883.0,10.0
1143,98937.0,11.0
1144,76374.0,10.0
1145,63066.0,9.0
1146,33249.0,11.0
1147,75771.0,11.0
1148,156786.0,9.0
1149,150871.0,12.0
1150,79437.0,9.0
1151,33920.0,10.0
1152,173418.0,12.0
1153,105371.0,12.0
1154,119121.0,11.0
1155,91942.0,10.0
1156,115419.0,13.0
1157,173515.0,10.0
1158,166661.0,9.0
1159,183560.0,11.0
1160,27225.0,14.0
1161,107889.0,10.0
1162,32195.0,13.0
1163,74501.0,9.0
1164,92747.0,11.0
1165,96007.0,10.0
1166,105237.0,12.0
1167,69483.0,12.0
1168,188822.0,13.0
1169,62482.0,10.0
1170,170354.0,11.0
1171,182638.0,10.0
1172,130539.0,10.0
1173,55645.0,13.0
1174,26617.0,13.0
1175,67793.0,11.0
1176,163010.0,11.0
1177,118879.0,9.0
1178,181121.0,11.0
1179,117884.0,10.0
1180,114327.0,9.0
1181,110156.0,12.0
1182,100814.0,9.0
1183,152329.0,10.0
1184,108158.0,13.0
1185,23551.0,9.0
1186,12379.0,9.0
1187,131842.0,10.0
1188,167272.0,9.0
1189,76788.0,9.0
1190,139603.0,11.0
1191,120972.0,13.0
1192,94357.0,10.0
1193,11612.0,9.0
1194,124359.0,11.0
1195,178306.0,9.0
1196,21499.0,11.0
1197,37354.0,11.0
1198,35887.0,11.0
1199,174655.0,13.0
1200,138944.0,10.0
1201,84213.0,13.0
1202,137882.0,11.0
1203,144413.0,11.0
1204,13727.0,10.0
1205,80382.0,10.0
1206,65471.0,12.0
1207,160048.0,9.0
1208,133223.0,9.0
1209,109524.0,9.0
1210,188780.0,9.0
1211,6828.0,9.0
1212,14241.0,14.0
1213,153141.0,9.0
1214,53905.0,9.0
1215,76139.0,15.0
1216,183353.0,11.0
1217,134797.0,13.0
1218,5685.0,16.0
1219,70252.0,12.0
1220,87955.0,11.0
1221,98649.0,11.0
1222,113105.0,12.0
1223,36497.0,13.0
1224,11821.0,11.0
1225,177591.0,11.0
1226,17082.0,10.0
1227,5434.0,11.0
1228,161140.0,13.0
1229,93102.0,9.0
1230,99863.0,9.0
1231,107269.0,9.0
1232,61537.0,15.0
1233,181530.0,13.0
1234,79021.0,10.0
1235,146909.0,15.0
1236,149444.0,9.0
1237,168861.0,13.0
1238,162357.0,11.0
1239,161846.0,11.0
1240,79125.0,10.0
1241,64606.0,11.0
1242,48942.0,13.0
1243,147171.0,11.0
1244,184852.0,9.0
1245,176664.0,12.0
1246,86358.0,9.0
1247,32253.0,9.0
