,ori,lo_transittime
17465,40204.0,15.0
17466,40206.0,2.0
17467,40207.0,7.0
17468,40210.0,13.0
17469,40211.0,3.0
17470,40212.0,18.0
17471,40213.0,6.0
17472,40216.0,14.0
17473,40218.0,13.0
17474,40220.0,7.0
17475,40223.0,3.0
17476,40224.0,2.0
17477,40225.0,20.0
17478,40226.0,4.0
17479,40228.0,8.0
17480,40229.0,5.0
17481,40235.0,2.0
17482,40236.0,10.0
17483,40238.0,23.0
17484,40242.0,6.0
17485,40244.0,3.0
17486,40245.0,7.0
17487,40247.0,13.0
17488,40248.0,12.0
17489,40249.0,24.0
17490,40250.0,6.0
17491,40252.0,5.0
17492,40259.0,2.0
17493,40261.0,6.0
17494,40263.0,3.0
17495,40264.0,8.0
17496,40265.0,7.0
17497,40266.0,4.0
17498,40268.0,8.0
17499,40269.0,12.0
17500,40272.0,8.0
17501,40274.0,6.0
17502,40276.0,21.0
17503,40278.0,14.0
17504,40282.0,11.0
17505,40283.0,7.0
17506,40284.0,2.0
17507,40286.0,12.0
17508,40293.0,8.0
17509,40294.0,29.0
17510,40302.0,9.0
17511,40303.0,8.0
17512,40304.0,15.0
17513,40308.0,9.0
17514,40310.0,6.0
17515,40311.0,7.0
17516,40316.0,6.0
17517,40320.0,12.0
17518,40322.0,7.0
17519,40323.0,11.0
17520,40324.0,27.0
17521,40330.0,22.0
17522,40334.0,17.0
17523,40337.0,20.0
17524,40338.0,12.0
17525,40339.0,19.0
17526,40343.0,11.0
17527,40348.0,5.0
17528,40350.0,12.0
17529,40353.0,16.0
17530,40355.0,6.0
17531,40357.0,4.0
17532,40360.0,6.0
17533,40361.0,15.0
17534,40362.0,3.0
17535,40363.0,7.0
17536,40365.0,25.0
17537,40367.0,7.0
17538,40369.0,24.0
17539,40370.0,18.0
17540,40371.0,12.0
17541,40372.0,15.0
17542,40375.0,20.0
17543,40377.0,8.0
17544,40379.0,16.0
17545,40381.0,22.0
17546,40382.0,17.0
17547,40383.0,6.0
17548,40389.0,15.0
17549,40390.0,12.0
17550,40393.0,7.0
17551,40394.0,24.0
17552,40395.0,10.0
17553,40396.0,10.0
17554,40398.0,12.0
17555,40400.0,23.0
17556,40401.0,7.0
17557,40404.0,12.0
17558,40405.0,15.0
17559,40406.0,8.0
17560,40407.0,5.0
17561,40408.0,6.0
17562,40409.0,11.0
17563,40412.0,14.0
17564,40414.0,17.0
17565,40415.0,29.0
17566,40417.0,10.0
17567,40418.0,7.0
17568,40419.0,9.0
17569,40422.0,9.0
17570,40423.0,14.0
17571,40424.0,20.0
17572,40425.0,4.0
17573,40428.0,5.0
17574,40430.0,9.0
17575,40431.0,4.0
17576,40432.0,7.0
17577,40433.0,7.0
17578,40434.0,2.0
17579,40437.0,7.0
17580,40440.0,7.0
17581,40442.0,10.0
17582,40443.0,4.0
17583,40444.0,6.0
17584,40445.0,6.0
17585,40446.0,13.0
17586,40447.0,18.0
17587,40448.0,9.0
17588,40449.0,13.0
17589,40450.0,13.0
17590,40456.0,11.0
17591,40459.0,13.0
17592,40460.0,17.0
17593,40461.0,3.0
17594,40462.0,18.0
17595,40464.0,16.0
17596,40469.0,5.0
17597,40470.0,16.0
17598,40471.0,4.0
17599,40472.0,3.0
17600,40473.0,4.0
17601,40476.0,5.0
17602,40479.0,18.0
17603,40480.0,8.0
17604,40483.0,16.0
17605,40484.0,18.0
17606,40487.0,9.0
17607,40489.0,14.0
17608,40491.0,6.0
17609,40492.0,14.0
17610,40497.0,20.0
17611,40499.0,14.0
17612,40502.0,10.0
17613,40503.0,11.0
17614,40504.0,12.0
17615,40506.0,5.0
17616,40507.0,13.0
17617,40509.0,3.0
17618,40511.0,10.0
17619,40512.0,10.0
17620,40513.0,3.0
17621,40517.0,6.0
17622,40518.0,15.0
17623,40519.0,22.0
17624,40521.0,18.0
17625,40522.0,11.0
17626,40524.0,7.0
17627,40525.0,11.0
17628,40526.0,16.0
17629,40528.0,11.0
17630,40529.0,29.0
17631,40530.0,14.0
17632,40531.0,8.0
17633,40532.0,27.0
17634,40534.0,8.0
17635,40538.0,9.0
17636,40539.0,6.0
17637,40541.0,14.0
17638,40542.0,5.0
17639,40544.0,10.0
17640,40550.0,5.0
17641,40552.0,6.0
17642,40555.0,9.0
17643,40556.0,17.0
17644,40557.0,6.0
17645,40562.0,5.0
17646,40564.0,11.0
17647,40565.0,21.0
17648,40566.0,10.0
17649,40569.0,3.0
17650,40571.0,11.0
17651,40572.0,27.0
17652,40575.0,5.0
17653,40576.0,3.0
17654,40578.0,12.0
17655,40580.0,10.0
17656,40584.0,6.0
17657,40588.0,5.0
17658,40589.0,4.0
17659,40590.0,14.0
17660,40592.0,14.0
17661,40596.0,8.0
17662,40597.0,29.0
17663,40598.0,22.0
17664,40600.0,8.0
17665,40608.0,15.0
17666,40613.0,3.0
17667,40615.0,10.0
17668,40617.0,12.0
17669,40620.0,10.0
17670,40625.0,14.0
17671,40626.0,13.0
17672,40628.0,5.0
17673,40629.0,5.0
17674,40630.0,14.0
17675,40633.0,7.0
17676,40636.0,8.0
17677,40641.0,3.0
17678,40643.0,17.0
17679,40647.0,5.0
17680,40648.0,10.0
17681,40656.0,10.0
17682,40663.0,8.0
17683,40668.0,14.0
17684,40669.0,6.0
17685,40670.0,12.0
17686,40680.0,3.0
17687,40681.0,4.0
17688,40684.0,4.0
17689,40687.0,26.0
17690,40688.0,21.0
17691,40689.0,6.0
17692,40694.0,7.0
17693,40695.0,14.0
17694,40697.0,11.0
17695,40698.0,13.0
17696,40700.0,10.0
17697,40701.0,9.0
17698,40704.0,7.0
17699,40709.0,13.0
17700,40710.0,16.0
17701,40712.0,9.0
17702,40714.0,9.0
17703,40718.0,13.0
17704,40719.0,11.0
17705,40720.0,15.0
17706,40722.0,10.0
17707,40727.0,11.0
17708,40729.0,11.0
17709,40730.0,8.0
17710,40734.0,6.0
17711,40735.0,16.0
17712,40736.0,12.0
17713,40737.0,15.0
17714,40738.0,8.0
17715,40739.0,21.0
17716,40743.0,8.0
17717,40746.0,19.0
17718,40751.0,13.0
17719,40752.0,16.0
17720,40753.0,9.0
17721,40760.0,18.0
17722,40762.0,12.0
17723,40765.0,7.0
17724,40767.0,1.0
17725,40768.0,8.0
17726,40769.0,13.0
17727,40778.0,12.0
17728,40781.0,9.0
17729,40782.0,5.0
17730,40784.0,4.0
17731,40786.0,4.0
17732,40788.0,15.0
17733,40793.0,12.0
17734,40796.0,6.0
17735,40798.0,7.0
17736,40799.0,6.0
17737,40800.0,12.0
17738,40802.0,5.0
17739,40804.0,19.0
17740,40805.0,23.0
17741,40808.0,5.0
17742,40809.0,8.0
17743,40810.0,17.0
17744,40811.0,10.0
17745,40813.0,7.0
17746,40814.0,11.0
17747,40816.0,9.0
17748,40817.0,7.0
17749,40818.0,9.0
17750,40820.0,16.0
17751,40822.0,17.0
17752,40824.0,12.0
17753,40825.0,16.0
17754,40827.0,19.0
17755,40829.0,13.0
17756,40830.0,8.0
17757,40831.0,25.0
17758,40835.0,19.0
17759,40838.0,7.0
17760,40840.0,9.0
17761,40843.0,3.0
17762,40848.0,24.0
17763,40857.0,9.0
17764,40858.0,12.0
17765,40861.0,18.0
17766,40862.0,14.0
17767,40864.0,8.0
17768,40868.0,8.0
17769,40871.0,13.0
17770,40872.0,14.0
17771,40876.0,19.0
17772,40879.0,22.0
17773,40883.0,10.0
17774,40885.0,12.0
17775,40886.0,15.0
17776,40887.0,13.0
17777,40888.0,11.0
17778,40890.0,12.0
17779,40891.0,1.0
17780,40893.0,4.0
17781,40895.0,12.0
17782,40898.0,20.0
17783,40900.0,11.0
17784,40901.0,14.0
17785,40906.0,16.0
17786,40907.0,25.0
17787,40909.0,3.0
17788,40912.0,10.0
17789,40913.0,10.0
17790,40917.0,4.0
17791,40918.0,18.0
17792,40919.0,30.0
17793,40920.0,7.0
17794,40924.0,4.0
17795,40925.0,7.0
17796,40927.0,5.0
17797,40928.0,14.0
17798,40929.0,17.0
17799,40930.0,12.0
17800,40931.0,12.0
17801,40932.0,11.0
17802,40934.0,5.0
17803,40935.0,4.0
17804,40937.0,23.0
17805,40939.0,6.0
17806,40941.0,13.0
17807,40943.0,9.0
17808,40945.0,12.0
17809,40947.0,8.0
17810,40950.0,17.0
17811,40952.0,4.0
17812,40953.0,20.0
17813,40956.0,7.0
17814,40957.0,13.0
17815,40958.0,6.0
17816,40959.0,5.0
17817,40960.0,3.0
17818,40962.0,22.0
17819,40967.0,28.0
17820,40969.0,9.0
17821,40971.0,9.0
17822,40972.0,18.0
17823,40973.0,9.0
17824,40974.0,6.0
17825,40976.0,25.0
17826,40979.0,12.0
17827,40984.0,3.0
17828,40985.0,9.0
17829,40988.0,9.0
17830,40989.0,18.0
17831,40993.0,9.0
17832,40994.0,5.0
17833,40997.0,8.0
17834,41000.0,13.0
17835,41004.0,12.0
17836,41006.0,14.0
17837,41008.0,10.0
17838,41013.0,12.0
17839,41017.0,8.0
17840,41019.0,9.0
17841,41020.0,10.0
17842,41023.0,8.0
17843,41026.0,28.0
17844,41029.0,5.0
17845,41031.0,7.0
17846,41035.0,9.0
17847,41041.0,9.0
17848,41046.0,6.0
17849,41047.0,6.0
17850,41048.0,8.0
17851,41049.0,10.0
17852,41050.0,3.0
17853,41053.0,23.0
17854,41056.0,8.0
17855,41057.0,11.0
17856,41058.0,6.0
17857,41060.0,6.0
17858,41062.0,2.0
17859,41063.0,5.0
17860,41066.0,11.0
17861,41075.0,14.0
17862,41076.0,21.0
17863,41082.0,13.0
17864,41086.0,12.0
17865,41087.0,11.0
17866,41091.0,17.0
17867,41092.0,19.0
17868,41095.0,18.0
17869,41100.0,22.0
17870,41103.0,19.0
17871,41104.0,19.0
17872,41106.0,6.0
17873,41113.0,0.0
17874,41116.0,8.0
17875,41119.0,12.0
17876,41123.0,1.0
17877,41124.0,19.0
17878,41127.0,3.0
17879,41131.0,9.0
17880,41134.0,4.0
17881,41138.0,2.0
17882,41140.0,4.0
17883,41142.0,6.0
17884,41146.0,12.0
17885,41147.0,7.0
17886,41148.0,11.0
17887,41149.0,6.0
17888,41150.0,10.0
17889,41153.0,10.0
17890,41154.0,18.0
17891,41158.0,10.0
17892,41162.0,18.0
17893,41167.0,5.0
17894,41168.0,14.0
17895,41170.0,12.0
17896,41173.0,9.0
17897,41174.0,6.0
17898,41176.0,16.0
17899,41179.0,12.0
17900,41181.0,19.0
17901,41186.0,3.0
17902,41188.0,20.0
17903,41189.0,26.0
17904,41192.0,10.0
17905,41193.0,8.0
17906,41195.0,5.0
17907,41196.0,8.0
17908,41199.0,7.0
17909,41200.0,12.0
17910,41204.0,16.0
17911,41206.0,9.0
17912,41208.0,9.0
17913,41209.0,15.0
17914,41211.0,3.0
17915,41214.0,20.0
17916,41221.0,10.0
17917,41224.0,4.0
17918,41226.0,9.0
17919,41229.0,6.0
17920,41230.0,5.0
17921,41233.0,6.0
17922,41234.0,9.0
17923,41235.0,22.0
17924,41236.0,5.0
17925,41239.0,10.0
17926,41242.0,21.0
17927,41243.0,8.0
17928,41244.0,6.0
17929,41246.0,17.0
17930,41249.0,10.0
17931,41251.0,18.0
17932,41254.0,3.0
17933,41255.0,11.0
17934,41256.0,19.0
17935,41257.0,13.0
17936,41258.0,8.0
17937,41259.0,3.0
17938,41262.0,8.0
17939,41271.0,2.0
17940,41273.0,7.0
17941,41274.0,4.0
17942,41275.0,10.0
17943,41277.0,24.0
17944,41280.0,4.0
17945,41283.0,14.0
17946,41286.0,1.0
17947,41291.0,22.0
17948,41292.0,10.0
17949,41296.0,26.0
17950,41297.0,14.0
17951,41298.0,17.0
17952,41300.0,2.0
17953,41303.0,7.0
17954,41306.0,14.0
17955,41309.0,26.0
17956,41313.0,6.0
17957,41315.0,8.0
17958,41316.0,16.0
17959,41317.0,7.0
17960,41322.0,19.0
17961,41323.0,7.0
17962,41325.0,12.0
17963,41329.0,12.0
17964,41331.0,28.0
17965,41332.0,7.0
17966,41337.0,2.0
17967,41338.0,14.0
17968,41340.0,21.0
17969,41341.0,13.0
17970,41342.0,6.0
17971,41347.0,5.0
17972,41348.0,7.0
17973,41352.0,4.0
17974,41354.0,11.0
17975,41355.0,8.0
17976,41357.0,10.0
17977,41358.0,14.0
17978,41360.0,15.0
17979,41362.0,14.0
17980,41366.0,15.0
17981,41368.0,30.0
17982,41369.0,26.0
17983,41370.0,4.0
17984,41372.0,6.0
17985,41373.0,13.0
17986,41374.0,8.0
17987,41376.0,8.0
17988,41380.0,11.0
17989,41383.0,7.0
17990,41385.0,11.0
17991,41386.0,5.0
17992,41389.0,12.0
17993,41390.0,6.0
17994,41393.0,16.0
17995,41394.0,1.0
17996,41397.0,4.0
17997,41399.0,8.0
17998,41401.0,12.0
17999,41403.0,9.0
18000,41405.0,9.0
18001,41408.0,5.0
18002,41411.0,8.0
18003,41414.0,3.0
18004,41416.0,16.0
18005,41417.0,3.0
18006,41419.0,12.0
18007,41420.0,2.0
18008,41424.0,17.0
18009,41425.0,22.0
18010,41429.0,30.0
18011,41430.0,11.0
18012,41434.0,6.0
18013,41436.0,7.0
18014,41437.0,15.0
18015,41440.0,6.0
18016,41441.0,5.0
18017,41443.0,11.0
18018,41444.0,13.0
18019,41446.0,22.0
18020,41447.0,6.0
18021,41448.0,1.0
18022,41451.0,15.0
18023,41452.0,3.0
18024,41455.0,13.0
18025,41458.0,20.0
18026,41460.0,6.0
18027,41461.0,13.0
18028,41462.0,10.0
18029,41465.0,13.0
18030,41467.0,3.0
18031,41474.0,5.0
18032,41477.0,14.0
18033,41481.0,14.0
18034,41482.0,13.0
18035,41484.0,17.0
18036,41485.0,16.0
18037,41486.0,6.0
18038,41488.0,14.0
18039,41492.0,12.0
18040,41493.0,8.0
18041,41495.0,6.0
18042,41499.0,6.0
18043,41500.0,13.0
18044,41501.0,11.0
18045,41507.0,4.0
18046,41509.0,10.0
18047,41510.0,3.0
18048,41513.0,10.0
18049,41514.0,6.0
18050,41515.0,27.0
18051,41516.0,7.0
18052,41519.0,9.0
18053,41522.0,17.0
18054,41524.0,17.0
18055,41527.0,4.0
18056,41529.0,24.0
18057,41530.0,15.0
18058,41531.0,11.0
18059,41532.0,11.0
18060,41533.0,8.0
18061,41536.0,7.0
18062,41538.0,8.0
18063,41543.0,8.0
18064,41547.0,7.0
18065,41550.0,7.0
18066,41552.0,9.0
18067,41556.0,13.0
18068,41558.0,9.0
18069,41559.0,7.0
18070,41562.0,21.0
18071,41564.0,6.0
18072,41569.0,18.0
18073,41571.0,8.0
18074,41572.0,17.0
18075,41576.0,4.0
18076,41581.0,11.0
18077,41584.0,15.0
18078,41586.0,16.0
18079,41589.0,6.0
18080,41590.0,6.0
18081,41594.0,0.0
18082,41595.0,22.0
18083,41596.0,16.0
18084,41600.0,15.0
18085,41601.0,7.0
18086,41611.0,18.0
18087,41616.0,17.0
18088,41622.0,4.0
18089,41623.0,2.0
18090,41626.0,4.0
18091,41628.0,22.0
18092,41629.0,14.0
18093,41631.0,5.0
18094,41635.0,25.0
18095,41640.0,7.0
18096,41643.0,9.0
18097,41646.0,16.0
18098,41649.0,2.0
18099,41652.0,5.0
18100,41656.0,9.0
18101,41660.0,16.0
18102,41669.0,7.0
18103,41674.0,9.0
18104,41677.0,2.0
18105,41679.0,3.0
18106,41681.0,6.0
18107,41683.0,8.0
18108,41684.0,13.0
18109,41692.0,6.0
18110,41698.0,15.0
18111,41699.0,8.0
18112,41702.0,8.0
18113,41704.0,10.0
18114,41705.0,11.0
18115,41707.0,12.0
18116,41708.0,6.0
18117,41709.0,7.0
18118,41710.0,16.0
18119,41718.0,6.0
18120,41720.0,10.0
18121,41726.0,10.0
18122,41728.0,13.0
18123,41731.0,5.0
18124,41732.0,7.0
18125,41734.0,5.0
18126,41735.0,3.0
18127,41736.0,19.0
18128,41745.0,19.0
18129,41746.0,9.0
18130,41747.0,12.0
18131,41748.0,4.0
18132,41749.0,10.0
18133,41750.0,10.0
18134,41751.0,10.0
18135,41754.0,2.0
18136,41758.0,18.0
18137,41759.0,2.0
18138,41760.0,19.0
18139,41762.0,6.0
18140,41764.0,14.0
18141,41765.0,8.0
18142,41769.0,10.0
18143,41772.0,15.0
18144,41773.0,9.0
18145,41775.0,1.0
18146,41776.0,7.0
18147,41777.0,10.0
18148,41781.0,9.0
18149,41784.0,9.0
18150,41786.0,6.0
18151,41788.0,6.0
18152,41791.0,11.0
18153,41792.0,15.0
18154,41793.0,30.0
18155,41794.0,21.0
18156,41795.0,5.0
18157,41797.0,2.0
18158,41801.0,10.0
18159,41802.0,3.0
18160,41803.0,9.0
18161,41804.0,1.0
18162,41805.0,19.0
18163,41813.0,9.0
18164,41814.0,5.0
18165,41815.0,7.0
18166,41816.0,11.0
18167,41817.0,13.0
18168,41819.0,10.0
18169,41820.0,12.0
18170,41822.0,7.0
18171,41823.0,23.0
18172,41826.0,17.0
18173,41832.0,15.0
18174,41837.0,12.0
18175,41838.0,9.0
18176,41839.0,19.0
18177,41842.0,11.0
18178,41844.0,24.0
18179,41845.0,11.0
18180,41847.0,7.0
18181,41849.0,9.0
18182,41850.0,19.0
18183,41853.0,6.0
18184,41854.0,20.0
18185,41859.0,8.0
18186,41860.0,7.0
18187,41861.0,12.0
18188,41862.0,6.0
18189,41863.0,5.0
18190,41864.0,27.0
18191,41866.0,8.0
18192,41874.0,15.0
18193,41877.0,4.0
18194,41878.0,19.0
18195,41880.0,8.0
18196,41888.0,2.0
18197,41889.0,13.0
18198,41894.0,6.0
18199,41896.0,8.0
18200,41897.0,17.0
18201,41910.0,8.0
18202,41913.0,10.0
18203,41915.0,3.0
18204,41924.0,9.0
18205,41928.0,4.0
18206,41930.0,8.0
18207,41931.0,7.0
18208,41932.0,12.0
18209,41934.0,20.0
18210,41936.0,3.0
18211,41939.0,13.0
18212,41942.0,11.0
18213,41948.0,3.0
18214,41951.0,12.0
18215,41956.0,9.0
18216,41960.0,16.0
18217,41962.0,8.0
18218,41964.0,21.0
18219,41966.0,21.0
18220,41968.0,1.0
18221,41969.0,12.0
18222,41971.0,11.0
18223,41972.0,12.0
18224,41973.0,21.0
18225,41974.0,19.0
18226,41977.0,10.0
18227,41978.0,12.0
18228,41983.0,10.0
18229,41986.0,1.0
18230,41987.0,27.0
18231,41990.0,21.0
18232,41991.0,25.0
18233,41998.0,23.0
18234,42002.0,4.0
18235,42005.0,20.0
18236,42007.0,29.0
18237,42008.0,6.0
18238,42011.0,1.0
18239,42014.0,5.0
18240,42016.0,5.0
18241,42019.0,5.0
18242,42020.0,8.0
18243,42022.0,17.0
18244,42024.0,10.0
18245,42026.0,4.0
18246,42029.0,21.0
18247,42032.0,2.0
18248,42034.0,17.0
18249,42035.0,8.0
18250,42036.0,7.0
18251,42041.0,26.0
18252,42047.0,17.0
18253,42048.0,5.0
18254,42050.0,11.0
18255,42052.0,16.0
18256,42053.0,6.0
18257,42056.0,16.0
18258,42057.0,15.0
18259,42058.0,13.0
18260,42060.0,14.0
18261,42063.0,12.0
18262,42066.0,7.0
18263,42069.0,6.0
18264,42070.0,13.0
18265,42072.0,17.0
18266,42076.0,13.0
18267,42078.0,8.0
18268,42080.0,25.0
18269,42083.0,8.0
18270,42086.0,12.0
18271,42089.0,10.0
18272,42095.0,8.0
18273,42096.0,15.0
18274,42097.0,14.0
18275,42098.0,10.0
18276,42099.0,10.0
18277,42103.0,5.0
18278,42104.0,5.0
18279,42107.0,13.0
18280,42109.0,7.0
18281,42111.0,25.0
18282,42113.0,8.0
18283,42118.0,24.0
18284,42127.0,7.0
18285,42129.0,9.0
18286,42130.0,10.0
18287,42131.0,10.0
18288,42136.0,11.0
18289,42138.0,21.0
18290,42140.0,5.0
18291,42142.0,5.0
18292,42146.0,8.0
18293,42147.0,15.0
18294,42148.0,11.0
18295,42151.0,4.0
18296,42153.0,8.0
18297,42154.0,8.0
18298,42155.0,18.0
18299,42157.0,8.0
18300,42158.0,10.0
18301,42159.0,16.0
18302,42164.0,6.0
18303,42165.0,10.0
18304,42166.0,11.0
18305,42167.0,12.0
18306,42168.0,6.0
18307,42169.0,22.0
18308,42171.0,10.0
18309,42176.0,7.0
18310,42181.0,10.0
18311,42187.0,22.0
18312,42189.0,14.0
18313,42191.0,9.0
18314,42192.0,8.0
18315,42194.0,17.0
18316,42197.0,21.0
18317,42200.0,9.0
18318,42201.0,6.0
18319,42206.0,10.0
18320,42207.0,12.0
18321,42211.0,10.0
18322,42212.0,14.0
18323,42213.0,13.0
18324,42215.0,3.0
18325,42216.0,12.0
18326,42217.0,5.0
18327,42220.0,5.0
18328,42224.0,8.0
18329,42227.0,6.0
18330,42233.0,15.0
18331,42235.0,12.0
18332,42236.0,13.0
18333,42239.0,11.0
18334,42240.0,13.0
18335,42241.0,6.0
18336,42242.0,17.0
18337,42246.0,8.0
18338,42249.0,15.0
18339,42250.0,13.0
18340,42251.0,26.0
18341,42256.0,25.0
18342,42257.0,18.0
18343,42260.0,6.0
18344,42264.0,10.0
18345,42266.0,9.0
18346,42269.0,11.0
18347,42274.0,9.0
18348,42277.0,21.0
18349,42279.0,7.0
18350,42283.0,15.0
18351,42285.0,17.0
18352,42291.0,8.0
18353,42292.0,7.0
18354,42293.0,16.0
18355,42298.0,2.0
18356,42300.0,4.0
18357,42302.0,29.0
18358,42305.0,9.0
18359,42306.0,12.0
18360,42308.0,11.0
18361,42309.0,27.0
18362,42310.0,5.0
18363,42313.0,15.0
18364,42314.0,20.0
18365,42318.0,28.0
18366,42319.0,4.0
18367,42321.0,13.0
18368,42331.0,17.0
18369,42332.0,14.0
18370,42333.0,16.0
18371,42335.0,4.0
18372,42341.0,16.0
18373,42344.0,17.0
18374,42350.0,12.0
18375,42354.0,10.0
18376,42356.0,9.0
18377,42357.0,11.0
18378,42358.0,23.0
18379,42359.0,7.0
18380,42360.0,14.0
18381,42362.0,4.0
18382,42363.0,8.0
18383,42368.0,7.0
18384,42370.0,13.0
18385,42374.0,15.0
18386,42376.0,15.0
18387,42377.0,9.0
18388,42378.0,5.0
18389,42382.0,7.0
18390,42383.0,21.0
18391,42384.0,6.0
18392,42385.0,5.0
18393,42391.0,4.0
18394,42395.0,22.0
18395,42399.0,12.0
18396,42401.0,18.0
18397,42408.0,9.0
18398,42409.0,11.0
18399,42410.0,9.0
18400,42411.0,27.0
18401,42412.0,20.0
18402,42417.0,13.0
18403,42418.0,7.0
18404,42419.0,25.0
18405,42421.0,23.0
18406,42426.0,15.0
18407,42429.0,3.0
18408,42431.0,24.0
18409,42435.0,4.0
18410,42436.0,11.0
18411,42437.0,4.0
18412,42438.0,4.0
18413,42446.0,5.0
18414,42448.0,7.0
18415,42450.0,10.0
18416,42454.0,7.0
18417,42456.0,12.0
18418,42457.0,6.0
18419,42460.0,15.0
18420,42461.0,23.0
18421,42463.0,13.0
18422,42464.0,8.0
18423,42465.0,26.0
18424,42466.0,9.0
18425,42468.0,12.0
18426,42469.0,17.0
18427,42470.0,11.0
18428,42474.0,4.0
18429,42476.0,10.0
18430,42477.0,13.0
18431,42485.0,9.0
18432,42494.0,4.0
18433,42498.0,17.0
18434,42500.0,8.0
18435,42503.0,3.0
18436,42504.0,21.0
18437,42509.0,16.0
18438,42514.0,18.0
18439,42518.0,18.0
18440,42523.0,6.0
18441,42525.0,12.0
18442,42530.0,7.0
18443,42534.0,13.0
18444,42538.0,7.0
18445,42539.0,13.0
18446,42541.0,11.0
18447,42542.0,7.0
18448,42544.0,11.0
18449,42546.0,13.0
18450,42549.0,8.0
18451,42550.0,23.0
18452,42553.0,18.0
18453,42555.0,5.0
18454,42559.0,17.0
18455,42562.0,6.0
18456,42563.0,7.0
18457,42565.0,6.0
18458,42566.0,2.0
18459,42567.0,10.0
18460,42568.0,18.0
18461,42570.0,19.0
18462,42571.0,8.0
18463,42575.0,10.0
18464,42577.0,15.0
18465,42579.0,6.0
18466,42584.0,8.0
18467,42585.0,9.0
18468,42587.0,3.0
18469,42588.0,6.0
18470,42591.0,7.0
18471,42593.0,5.0
18472,42594.0,6.0
18473,42596.0,10.0
18474,42597.0,16.0
18475,42599.0,10.0
18476,42603.0,9.0
18477,42604.0,10.0
18478,42609.0,5.0
18479,42610.0,8.0
18480,42612.0,20.0
18481,42615.0,9.0
18482,42619.0,16.0
18483,42621.0,11.0
18484,42624.0,11.0
18485,42625.0,13.0
18486,42626.0,6.0
18487,42629.0,5.0
18488,42632.0,14.0
18489,42633.0,8.0
18490,42634.0,7.0
18491,42636.0,9.0
18492,42641.0,4.0
18493,42642.0,12.0
18494,42643.0,13.0
18495,42644.0,21.0
18496,42645.0,5.0
18497,42648.0,30.0
18498,42649.0,14.0
18499,42656.0,15.0
18500,42658.0,12.0
18501,42663.0,13.0
18502,42664.0,9.0
18503,42665.0,5.0
18504,42667.0,5.0
18505,42676.0,6.0
18506,42677.0,7.0
18507,42678.0,11.0
18508,42679.0,23.0
18509,42685.0,6.0
18510,42688.0,9.0
18511,42689.0,22.0
18512,42690.0,10.0
18513,42696.0,16.0
18514,42699.0,4.0
18515,42702.0,13.0
18516,42703.0,27.0
18517,42704.0,13.0
18518,42707.0,11.0
18519,42709.0,4.0
18520,42710.0,16.0
18521,42713.0,3.0
18522,42714.0,24.0
18523,42715.0,5.0
18524,42716.0,5.0
18525,42717.0,17.0
18526,42720.0,12.0
18527,42726.0,3.0
18528,42727.0,21.0
18529,42731.0,17.0
18530,42738.0,17.0
18531,42739.0,7.0
18532,42741.0,20.0
18533,42744.0,8.0
18534,42746.0,17.0
18535,42747.0,10.0
18536,42750.0,4.0
18537,42756.0,4.0
18538,42760.0,11.0
18539,42765.0,18.0
18540,42769.0,9.0
18541,42771.0,9.0
18542,42774.0,13.0
18543,42775.0,13.0
18544,42781.0,10.0
18545,42785.0,7.0
18546,42786.0,12.0
18547,42789.0,20.0
18548,42795.0,3.0
18549,42799.0,12.0
18550,42800.0,9.0
18551,42802.0,5.0
18552,42803.0,9.0
18553,42804.0,7.0
18554,42807.0,19.0
18555,42808.0,12.0
18556,42810.0,7.0
18557,42812.0,19.0
18558,42814.0,7.0
18559,42816.0,11.0
18560,42818.0,5.0
18561,42821.0,14.0
18562,42822.0,10.0
18563,42824.0,10.0
18564,42828.0,9.0
18565,42829.0,3.0
18566,42836.0,7.0
18567,42837.0,17.0
18568,42838.0,4.0
18569,42839.0,3.0
18570,42840.0,20.0
18571,42841.0,5.0
18572,42842.0,8.0
18573,42843.0,8.0
18574,42845.0,9.0
18575,42846.0,14.0
18576,42849.0,2.0
18577,42852.0,13.0
18578,42853.0,11.0
18579,42854.0,28.0
18580,42856.0,2.0
18581,42857.0,9.0
18582,42858.0,24.0
18583,42860.0,13.0
18584,42861.0,17.0
18585,42866.0,8.0
18586,42871.0,5.0
18587,42876.0,19.0
18588,42879.0,5.0
18589,42882.0,4.0
18590,42883.0,9.0
18591,42884.0,6.0
18592,42887.0,6.0
18593,42888.0,5.0
18594,42891.0,11.0
18595,42892.0,8.0
18596,42894.0,17.0
18597,42895.0,7.0
18598,42897.0,8.0
18599,42899.0,12.0
18600,42900.0,4.0
18601,42901.0,25.0
18602,42902.0,8.0
18603,42904.0,14.0
18604,42906.0,12.0
18605,42908.0,11.0
18606,42911.0,14.0
18607,42912.0,12.0
18608,42916.0,14.0
18609,42918.0,9.0
18610,42920.0,26.0
18611,42925.0,6.0
18612,42926.0,6.0
18613,42929.0,8.0
18614,42932.0,9.0
18615,42933.0,5.0
18616,42935.0,2.0
18617,42940.0,5.0
18618,42944.0,4.0
18619,42950.0,2.0
18620,42953.0,9.0
18621,42957.0,11.0
18622,42963.0,9.0
18623,42965.0,14.0
18624,42966.0,6.0
18625,42968.0,12.0
18626,42971.0,5.0
18627,42972.0,8.0
18628,42973.0,24.0
18629,42976.0,18.0
